Device: cuda | threads: 4
  Trial 14 | Epoch 16 | val 0.0630
  Trial 14 | Epoch 17 | val 0.0663
  Trial 14 | Epoch 18 | val 0.0637
  Trial 14 | Epoch 19 | val 0.0616
  Trial 14 | Epoch 20 | val 0.0579
  Trial 14 | Epoch 21 | val 0.0617
  Trial 14 | Epoch 22 | val 0.0580
  Trial 14 | Epoch 23 | val 0.0651
  Trial 14 | Epoch 24 | val 0.0642
  Trial 14 | Epoch 25 | val 0.0597
  Trial 14 | Epoch 26 | val 0.0599
  Trial 14 | Epoch 27 | val 0.0641
  Trial 14 | Epoch 28 | val 0.0600
  Trial 14 | Epoch 29 | val 0.0619
[I 2026-09-04 14:41:22,311] Trial 14 finished with value: 0.057942766053324095 and parameters: {'lr': 0.003879024413382887, 'batch_size': 32, 'lambda_future': 0.25339320291960254}. Best is trial 12 with value: 0.055072598927306815.
  Trial 19 | Epoch  0 | val 0.0841
  Trial 19 | Epoch  1 | val 0.0767
  Trial 19 | Epoch  2 | val 0.0626
  Trial 19 | Epoch  3 | val 0.0623
  Trial 19 | Epoch  4 | val 0.0618
  Trial 19 | Epoch  5 | val 0.0616
  Trial 19 | Epoch  6 | val 0.0635
  Trial 19 | Epoch  7 | val 0.0586
  Trial 19 | Epoch  8 | val 0.0589
  Trial 19 | Epoch  9 | val 0.0627
  Trial 19 | Epoch 10 | val 0.0602
  Trial 19 | Epoch 11 | val 0.0638
  Trial 19 | Epoch 12 | val 0.0597
  Trial 19 | Epoch 13 | val 0.0591
  Trial 19 | Epoch 14 | val 0.0611
  Trial 19 | Epoch 15 | val 0.0586
  Trial 19 | Epoch 16 | val 0.0593
  Trial 19 | Epoch 17 | val 0.0626
  Trial 19 | Epoch 18 | val 0.0573
  Trial 19 | Epoch 19 | val 0.0573
  Trial 19 | Epoch 20 | val 0.0611
  Trial 19 | Epoch 21 | val 0.0569
  Trial 19 | Epoch 22 | val 0.0579
  Trial 19 | Epoch 23 | val 0.0561
  Trial 19 | Epoch 24 | val 0.0617
  Trial 19 | Epoch 25 | val 0.0553
  Trial 19 | Epoch 26 | val 0.0574
  Trial 19 | Epoch 27 | val 0.0578
  Trial 19 | Epoch 28 | val 0.0587
  Trial 19 | Epoch 29 | val 0.0577
[I 2026-09-04 14:44:30,727] Trial 19 finished with value: 0.05528893042355776 and parameters: {'lr': 0.0040168254267164, 'batch_size': 32, 'lambda_future': 0.1011756881446216}. Best is trial 20 with value: 0.05372682155401849.
  Trial 26 | Epoch  0 | val 0.1725
  Trial 26 | Epoch  1 | val 0.1378
  Trial 26 | Epoch  2 | val 0.1317
  Trial 26 | Epoch  3 | val 0.1181
  Trial 26 | Epoch  4 | val 0.1053
  Trial 26 | Epoch  5 | val 0.1037
[I 2026-09-04 14:44:39,548] Trial 26 pruned. 
  Trial 27 | Epoch  0 | val 0.2378
  Trial 27 | Epoch  1 | val 0.1879
  Trial 27 | Epoch  2 | val 0.1593
  Trial 27 | Epoch  3 | val 0.1471
  Trial 27 | Epoch  4 | val 0.1388
  Trial 27 | Epoch  5 | val 0.1331
[I 2026-09-04 14:44:48,466] Trial 27 pruned. 
  Trial 28 | Epoch  0 | val 0.3772
  Trial 28 | Epoch  1 | val 0.2585
  Trial 28 | Epoch  2 | val 0.2288
  Trial 28 | Epoch  3 | val 0.2302
  Trial 28 | Epoch  4 | val 0.1962
  Trial 28 | Epoch  5 | val 0.1838
[I 2026-09-04 14:44:55,526] Trial 28 pruned. 

=== Migliori iperparametri - Fase 2 ===
  lr: 0.0006039718321307084
  batch_size: 128
  lambda_future: 0.1072354198992096
  best val loss: 0.0537

Risultati salvati in /home/gemma/tesi/aquabot/src/net/InverseEstimator/tuning_results_inverse/best_params_inverse_phase2.txt
