Device: cuda | threads: 4
  Trial 34 | Epoch 39 | val 0.0517
  Trial 34 | Epoch 40 | val 0.0577
  Trial 34 | Epoch 41 | val 0.0549
  Trial 34 | Epoch 42 | val 0.0521
  Trial 34 | Epoch 43 | val 0.0512
  Trial 34 | Epoch 44 | val 0.0558
  Trial 34 | Epoch 45 | val 0.0510
  Trial 34 | Epoch 46 | val 0.0516
  Trial 34 | Epoch 47 | val 0.0541
  Trial 34 | Epoch 48 | val 0.0540
  Trial 34 | Epoch 49 | val 0.0538
[I 2026-09-06 11:30:41,345] Trial 34 finished with value: 0.04997031710374711 and parameters: {'gru_hidden': 128, 'mlp_hidden': 256, 'lr': 0.0034215939788200703, 'batch_size': 128, 'lambda_future': 0.052709357546394754}. Best is trial 25 with value: 0.04922042478487563.
  Trial 38 | Epoch  0 | val 0.1237
  Trial 38 | Epoch  1 | val 0.1018
  Trial 38 | Epoch  2 | val 0.0984
  Trial 38 | Epoch  3 | val 0.0811
  Trial 38 | Epoch  4 | val 0.0834
  Trial 38 | Epoch  5 | val 0.0757
  Trial 38 | Epoch  6 | val 0.0678
  Trial 38 | Epoch  7 | val 0.0642
  Trial 38 | Epoch  8 | val 0.0650
[I 2026-09-06 11:31:02,053] Trial 38 pruned. 
  Trial 40 | Epoch  0 | val 0.1529
  Trial 40 | Epoch  1 | val 0.1007
  Trial 40 | Epoch  2 | val 0.0953
  Trial 40 | Epoch  3 | val 0.0964
  Trial 40 | Epoch  4 | val 0.0847
  Trial 40 | Epoch  5 | val 0.0850
  Trial 40 | Epoch  6 | val 0.0874
  Trial 40 | Epoch  7 | val 0.0791
  Trial 40 | Epoch  8 | val 0.0724
[I 2026-09-06 11:32:18,884] Trial 40 pruned. 
  Trial 44 | Epoch  0 | val 0.1123
  Trial 44 | Epoch  1 | val 0.1077
  Trial 44 | Epoch  2 | val 0.0924
  Trial 44 | Epoch  3 | val 0.0802
  Trial 44 | Epoch  4 | val 0.0820
  Trial 44 | Epoch  5 | val 0.0739
  Trial 44 | Epoch  6 | val 0.0689
  Trial 44 | Epoch  7 | val 0.0642
  Trial 44 | Epoch  8 | val 0.0718
[I 2026-09-06 11:32:38,616] Trial 44 pruned. 
  Trial 45 | Epoch  0 | val 0.1951
  Trial 45 | Epoch  1 | val 0.1473
  Trial 45 | Epoch  2 | val 0.1308
  Trial 45 | Epoch  3 | val 0.1221
  Trial 45 | Epoch  4 | val 0.1096
  Trial 45 | Epoch  5 | val 0.1045
  Trial 45 | Epoch  6 | val 0.1015
  Trial 45 | Epoch  7 | val 0.1016
  Trial 45 | Epoch  8 | val 0.0995
[I 2026-09-06 11:32:58,604] Trial 45 pruned. 

=== Migliori iperparametri - Fase 3 ===
  gru_hidden: 128
  mlp_hidden: 256
  lr: 0.0030312079473710906
  batch_size: 128
  lambda_future: 0.052963364961101135
  best val loss: 0.0492

Risultati salvati in /home/gemma/tesi/aquabot/src/net/InverseEstimator/tuning_results_inverse/best_params_inverse_phase3.txt
