Device: cuda | threads: 4
[I 2026-09-06 11:29:42,803] Trial 31 finished with value: 0.05077217841771112 and parameters: {'gru_hidden': 256, 'mlp_hidden': 256, 'lr': 0.0033381184272528353, 'batch_size': 128, 'lambda_future': 0.05210625065060461}. Best is trial 25 with value: 0.04922042478487563.
  Trial 37 | Epoch  0 | val 0.1058
  Trial 37 | Epoch  1 | val 0.0914
  Trial 37 | Epoch  2 | val 0.0825
  Trial 37 | Epoch  3 | val 0.0748
  Trial 37 | Epoch  4 | val 0.0682
  Trial 37 | Epoch  5 | val 0.0711
  Trial 37 | Epoch  6 | val 0.0699
  Trial 37 | Epoch  7 | val 0.0673
  Trial 37 | Epoch  8 | val 0.0626
  Trial 37 | Epoch  9 | val 0.0580
  Trial 37 | Epoch 10 | val 0.0583
  Trial 37 | Epoch 11 | val 0.0578
  Trial 37 | Epoch 12 | val 0.0564
  Trial 37 | Epoch 13 | val 0.0576
  Trial 37 | Epoch 14 | val 0.0572
  Trial 37 | Epoch 15 | val 0.0613
  Trial 37 | Epoch 16 | val 0.0569
  Trial 37 | Epoch 17 | val 0.0529
  Trial 37 | Epoch 18 | val 0.0580
  Trial 37 | Epoch 19 | val 0.0553
  Trial 37 | Epoch 20 | val 0.0546
  Trial 37 | Epoch 21 | val 0.0529
  Trial 37 | Epoch 22 | val 0.0538
  Trial 37 | Epoch 23 | val 0.0524
  Trial 37 | Epoch 24 | val 0.0555
  Trial 37 | Epoch 25 | val 0.0519
  Trial 37 | Epoch 26 | val 0.0531
  Trial 37 | Epoch 27 | val 0.0539
  Trial 37 | Epoch 28 | val 0.0539
  Trial 37 | Epoch 29 | val 0.0575
  Trial 37 | Epoch 30 | val 0.0538
  Trial 37 | Epoch 31 | val 0.0535
  Trial 37 | Epoch 32 | val 0.0527
  Trial 37 | Epoch 33 | val 0.0532
  Trial 37 | Epoch 34 | val 0.0527
  Trial 37 | Epoch 35 | val 0.0532
  Trial 37 | Epoch 36 | val 0.0525
  Trial 37 | Epoch 37 | val 0.0550
  Trial 37 | Epoch 38 | val 0.0522
  Trial 37 | Epoch 39 | val 0.0543
  Trial 37 | Epoch 40 | val 0.0516
  Trial 37 | Epoch 41 | val 0.0551
  Trial 37 | Epoch 42 | val 0.0528
  Trial 37 | Epoch 43 | val 0.0538
  Trial 37 | Epoch 44 | val 0.0530
  Trial 37 | Epoch 45 | val 0.0540
  Trial 37 | Epoch 46 | val 0.0524
  Trial 37 | Epoch 47 | val 0.0532
  Trial 37 | Epoch 48 | val 0.0543
  Trial 37 | Epoch 49 | val 0.0528
[I 2026-09-06 11:31:41,444] Trial 37 finished with value: 0.05161735537781644 and parameters: {'gru_hidden': 256, 'mlp_hidden': 256, 'lr': 0.0020562270818716443, 'batch_size': 128, 'lambda_future': 0.10061423839952517}. Best is trial 25 with value: 0.04922042478487563.
  Trial 42 | Epoch  0 | val 0.1000
  Trial 42 | Epoch  1 | val 0.0806
  Trial 42 | Epoch  2 | val 0.0704
  Trial 42 | Epoch  3 | val 0.0677
  Trial 42 | Epoch  4 | val 0.0668
  Trial 42 | Epoch  5 | val 0.0628
  Trial 42 | Epoch  6 | val 0.0625
  Trial 42 | Epoch  7 | val 0.0614
  Trial 42 | Epoch  8 | val 0.0582
  Trial 42 | Epoch  9 | val 0.0598
  Trial 42 | Epoch 10 | val 0.0576
  Trial 42 | Epoch 11 | val 0.0601
  Trial 42 | Epoch 12 | val 0.0557
  Trial 42 | Epoch 13 | val 0.0569
  Trial 42 | Epoch 14 | val 0.0598
  Trial 42 | Epoch 15 | val 0.0556
  Trial 42 | Epoch 16 | val 0.0589
  Trial 42 | Epoch 17 | val 0.0561
  Trial 42 | Epoch 18 | val 0.0591
  Trial 42 | Epoch 19 | val 0.0573
[I 2026-09-06 11:34:21,175] Trial 42 pruned. 
  Trial 47 | Epoch  0 | val 0.1080
  Trial 47 | Epoch  1 | val 0.0890
  Trial 47 | Epoch  2 | val 0.0736
  Trial 47 | Epoch  3 | val 0.0665
  Trial 47 | Epoch  4 | val 0.0624
  Trial 47 | Epoch  5 | val 0.0608
  Trial 47 | Epoch  6 | val 0.0593
  Trial 47 | Epoch  7 | val 0.0618
  Trial 47 | Epoch  8 | val 0.0582
  Trial 47 | Epoch  9 | val 0.0572
  Trial 47 | Epoch 10 | val 0.0577
  Trial 47 | Epoch 11 | val 0.0550
  Trial 47 | Epoch 12 | val 0.0559
  Trial 47 | Epoch 13 | val 0.0578
  Trial 47 | Epoch 14 | val 0.0543
  Trial 47 | Epoch 15 | val 0.0591
  Trial 47 | Epoch 16 | val 0.0542
  Trial 47 | Epoch 17 | val 0.0554
  Trial 47 | Epoch 18 | val 0.0537
  Trial 47 | Epoch 19 | val 0.0543
  Trial 47 | Epoch 20 | val 0.0538
  Trial 47 | Epoch 21 | val 0.0562
  Trial 47 | Epoch 22 | val 0.0566
  Trial 47 | Epoch 23 | val 0.0558
  Trial 47 | Epoch 24 | val 0.0561
  Trial 47 | Epoch 25 | val 0.0569
  Trial 47 | Epoch 26 | val 0.0550
  Trial 47 | Epoch 27 | val 0.0578
  Trial 47 | Epoch 28 | val 0.0573
  Trial 47 | Epoch 29 | val 0.0552
  Trial 47 | Epoch 30 | val 0.0560
  Trial 47 | Epoch 31 | val 0.0546
  Trial 47 | Epoch 32 | val 0.0532
  Trial 47 | Epoch 33 | val 0.0533
  Trial 47 | Epoch 34 | val 0.0543
  Trial 47 | Epoch 35 | val 0.0554
  Trial 47 | Epoch 36 | val 0.0562
  Trial 47 | Epoch 37 | val 0.0535
  Trial 47 | Epoch 38 | val 0.0565
  Trial 47 | Epoch 39 | val 0.0546
  Trial 47 | Epoch 40 | val 0.0524
  Trial 47 | Epoch 41 | val 0.0541
  Trial 47 | Epoch 42 | val 0.0540
  Trial 47 | Epoch 43 | val 0.0544
  Trial 47 | Epoch 44 | val 0.0535
  Trial 47 | Epoch 45 | val 0.0545
  Trial 47 | Epoch 46 | val 0.0553
  Trial 47 | Epoch 47 | val 0.0548
  Trial 47 | Epoch 48 | val 0.0537
  Trial 47 | Epoch 49 | val 0.0536
[I 2026-09-06 11:36:40,460] Trial 47 finished with value: 0.05244640669604735 and parameters: {'gru_hidden': 512, 'mlp_hidden': 256, 'lr': 0.0036335756425913664, 'batch_size': 128, 'lambda_future': 0.08513892297463646}. Best is trial 25 with value: 0.04922042478487563.

=== Migliori iperparametri - Fase 3 ===
  gru_hidden: 128
  mlp_hidden: 256
  lr: 0.0030312079473710906
  batch_size: 128
  lambda_future: 0.052963364961101135
  best val loss: 0.0492

Risultati salvati in /home/gemma/tesi/aquabot/src/net/InverseEstimator/tuning_results_inverse/best_params_inverse_phase3.txt
