Device: cuda | threads: 4
  Trial 35 | Epoch 48 | val 0.0540
  Trial 35 | Epoch 49 | val 0.0536
[I 2026-09-06 11:30:52,876] Trial 35 finished with value: 0.05054818232780072 and parameters: {'gru_hidden': 128, 'mlp_hidden': 256, 'lr': 0.0035110917931983434, 'batch_size': 128, 'lambda_future': 0.10233066342867364}. Best is trial 25 with value: 0.04922042478487563.
  Trial 39 | Epoch  0 | val 0.0993
  Trial 39 | Epoch  1 | val 0.0793
  Trial 39 | Epoch  2 | val 0.0740
  Trial 39 | Epoch  3 | val 0.0781
  Trial 39 | Epoch  4 | val 0.0673
  Trial 39 | Epoch  5 | val 0.0661
  Trial 39 | Epoch  6 | val 0.0612
  Trial 39 | Epoch  7 | val 0.0663
  Trial 39 | Epoch  8 | val 0.0641
  Trial 39 | Epoch  9 | val 0.0636
[I 2026-09-06 11:32:18,748] Trial 39 pruned. 
  Trial 43 | Epoch  0 | val 0.0955
  Trial 43 | Epoch  1 | val 0.0780
  Trial 43 | Epoch  2 | val 0.0699
  Trial 43 | Epoch  3 | val 0.0717
  Trial 43 | Epoch  4 | val 0.0645
  Trial 43 | Epoch  5 | val 0.0658
  Trial 43 | Epoch  6 | val 0.0657
  Trial 43 | Epoch  7 | val 0.0588
  Trial 43 | Epoch  8 | val 0.0580
  Trial 43 | Epoch  9 | val 0.0576
  Trial 43 | Epoch 10 | val 0.0580
  Trial 43 | Epoch 11 | val 0.0597
  Trial 43 | Epoch 12 | val 0.0569
  Trial 43 | Epoch 13 | val 0.0576
  Trial 43 | Epoch 14 | val 0.0613
  Trial 43 | Epoch 15 | val 0.0587
  Trial 43 | Epoch 16 | val 0.0553
  Trial 43 | Epoch 17 | val 0.0546
  Trial 43 | Epoch 18 | val 0.0556
  Trial 43 | Epoch 19 | val 0.0560
  Trial 43 | Epoch 20 | val 0.0562
  Trial 43 | Epoch 21 | val 0.0566
  Trial 43 | Epoch 22 | val 0.0529
  Trial 43 | Epoch 23 | val 0.0557
  Trial 43 | Epoch 24 | val 0.0579
  Trial 43 | Epoch 25 | val 0.0582
  Trial 43 | Epoch 26 | val 0.0560
  Trial 43 | Epoch 27 | val 0.0561
  Trial 43 | Epoch 28 | val 0.0545
  Trial 43 | Epoch 29 | val 0.0579
  Trial 43 | Epoch 30 | val 0.0551
  Trial 43 | Epoch 31 | val 0.0553
  Trial 43 | Epoch 32 | val 0.0600
  Trial 43 | Epoch 33 | val 0.0536
  Trial 43 | Epoch 34 | val 0.0562
  Trial 43 | Epoch 35 | val 0.0536
  Trial 43 | Epoch 36 | val 0.0564
  Trial 43 | Epoch 37 | val 0.0575
  Trial 43 | Epoch 38 | val 0.0565
  Trial 43 | Epoch 39 | val 0.0560
  Trial 43 | Epoch 40 | val 0.0550
  Trial 43 | Epoch 41 | val 0.0582
  Trial 43 | Epoch 42 | val 0.0540
  Trial 43 | Epoch 43 | val 0.0553
  Trial 43 | Epoch 44 | val 0.0554
  Trial 43 | Epoch 45 | val 0.0537
  Trial 43 | Epoch 46 | val 0.0564
  Trial 43 | Epoch 47 | val 0.0543
  Trial 43 | Epoch 48 | val 0.0542
  Trial 43 | Epoch 49 | val 0.0542
[I 2026-09-06 11:37:49,026] Trial 43 finished with value: 0.05292375488276246 and parameters: {'gru_hidden': 128, 'mlp_hidden': 128, 'lr': 0.002491297910263498, 'batch_size': 32, 'lambda_future': 0.14472039046194216}. Best is trial 25 with value: 0.04922042478487563.
  Trial 49 | Epoch  0 | val 0.1513
  Trial 49 | Epoch  1 | val 0.1198
  Trial 49 | Epoch  2 | val 0.1090
  Trial 49 | Epoch  3 | val 0.1088
  Trial 49 | Epoch  4 | val 0.0951
  Trial 49 | Epoch  5 | val 0.0888
  Trial 49 | Epoch  6 | val 0.0883
  Trial 49 | Epoch  7 | val 0.0855
  Trial 49 | Epoch  8 | val 0.0777
[I 2026-09-06 11:38:02,179] Trial 49 pruned. 
  Trial 50 | Epoch  0 | val 0.1460
  Trial 50 | Epoch  1 | val 0.1241
  Trial 50 | Epoch  2 | val 0.1135
  Trial 50 | Epoch  3 | val 0.1063
  Trial 50 | Epoch  4 | val 0.1003
  Trial 50 | Epoch  5 | val 0.0979
  Trial 50 | Epoch  6 | val 0.0901
  Trial 50 | Epoch  7 | val 0.0876
  Trial 50 | Epoch  8 | val 0.0851
[I 2026-09-06 11:38:15,261] Trial 50 pruned. 
  Trial 51 | Epoch  0 | val 0.1034
  Trial 51 | Epoch  1 | val 0.0887
  Trial 51 | Epoch  2 | val 0.0746
  Trial 51 | Epoch  3 | val 0.0855
  Trial 51 | Epoch  4 | val 0.0636
  Trial 51 | Epoch  5 | val 0.0667
  Trial 51 | Epoch  6 | val 0.0648
  Trial 51 | Epoch  7 | val 0.0629
  Trial 51 | Epoch  8 | val 0.0572
  Trial 51 | Epoch  9 | val 0.0569
  Trial 51 | Epoch 10 | val 0.0581
  Trial 51 | Epoch 11 | val 0.0576
  Trial 51 | Epoch 12 | val 0.0559
  Trial 51 | Epoch 13 | val 0.0562
  Trial 51 | Epoch 14 | val 0.0528
  Trial 51 | Epoch 15 | val 0.0535
  Trial 51 | Epoch 16 | val 0.0542
  Trial 51 | Epoch 17 | val 0.0539
  Trial 51 | Epoch 18 | val 0.0567
  Trial 51 | Epoch 19 | val 0.0562
  Trial 51 | Epoch 20 | val 0.0558
  Trial 51 | Epoch 21 | val 0.0540
  Trial 51 | Epoch 22 | val 0.0548
  Trial 51 | Epoch 23 | val 0.0526
  Trial 51 | Epoch 24 | val 0.0522
  Trial 51 | Epoch 25 | val 0.0541
  Trial 51 | Epoch 26 | val 0.0521
  Trial 51 | Epoch 27 | val 0.0514
  Trial 51 | Epoch 28 | val 0.0532
  Trial 51 | Epoch 29 | val 0.0557
  Trial 51 | Epoch 30 | val 0.0544
  Trial 51 | Epoch 31 | val 0.0549
  Trial 51 | Epoch 32 | val 0.0536
  Trial 51 | Epoch 33 | val 0.0574
  Trial 51 | Epoch 34 | val 0.0545
  Trial 51 | Epoch 35 | val 0.0539
  Trial 51 | Epoch 36 | val 0.0536
  Trial 51 | Epoch 37 | val 0.0548
  Trial 51 | Epoch 38 | val 0.0551
  Trial 51 | Epoch 39 | val 0.0549
  Trial 51 | Epoch 40 | val 0.0563
  Trial 51 | Epoch 41 | val 0.0557
  Trial 51 | Epoch 42 | val 0.0539
  Trial 51 | Epoch 43 | val 0.0561
  Trial 51 | Epoch 44 | val 0.0531
  Trial 51 | Epoch 45 | val 0.0533
  Trial 51 | Epoch 46 | val 0.0552
  Trial 51 | Epoch 47 | val 0.0548
  Trial 51 | Epoch 48 | val 0.0573
  Trial 51 | Epoch 49 | val 0.0540
[I 2026-09-06 11:39:40,187] Trial 51 finished with value: 0.051443531219638995 and parameters: {'gru_hidden': 256, 'mlp_hidden': 256, 'lr': 0.0028841094740619582, 'batch_size': 128, 'lambda_future': 0.07479064289939379}. Best is trial 25 with value: 0.04922042478487563.

=== Migliori iperparametri - Fase 3 ===
  gru_hidden: 128
  mlp_hidden: 256
  lr: 0.0030312079473710906
  batch_size: 128
  lambda_future: 0.052963364961101135
  best val loss: 0.0492

Risultati salvati in /home/gemma/tesi/aquabot/src/net/InverseEstimator/tuning_results_inverse/best_params_inverse_phase3.txt
