Device: cuda | threads: 4
  Trial 30 | Epoch 37 | val 0.0566
  Trial 30 | Epoch 38 | val 0.0555
  Trial 30 | Epoch 39 | val 0.0559
  Trial 30 | Epoch 40 | val 0.0547
  Trial 30 | Epoch 41 | val 0.0577
  Trial 30 | Epoch 42 | val 0.0551
  Trial 30 | Epoch 43 | val 0.0556
  Trial 30 | Epoch 44 | val 0.0587
  Trial 30 | Epoch 45 | val 0.0552
  Trial 30 | Epoch 46 | val 0.0536
  Trial 30 | Epoch 47 | val 0.0563
  Trial 30 | Epoch 48 | val 0.0553
  Trial 30 | Epoch 49 | val 0.0569
[I 2026-09-06 11:29:28,549] Trial 30 finished with value: 0.05312340834469938 and parameters: {'gru_hidden': 256, 'mlp_hidden': 256, 'lr': 0.003158381394388347, 'batch_size': 128, 'lambda_future': 0.12098267013960631}. Best is trial 25 with value: 0.04922042478487563.
  Trial 36 | Epoch  0 | val 0.1075
  Trial 36 | Epoch  1 | val 0.0905
  Trial 36 | Epoch  2 | val 0.0806
  Trial 36 | Epoch  3 | val 0.0745
  Trial 36 | Epoch  4 | val 0.0660
  Trial 36 | Epoch  5 | val 0.0699
  Trial 36 | Epoch  6 | val 0.0663
  Trial 36 | Epoch  7 | val 0.0632
  Trial 36 | Epoch  8 | val 0.0588
  Trial 36 | Epoch  9 | val 0.0586
  Trial 36 | Epoch 10 | val 0.0573
  Trial 36 | Epoch 11 | val 0.0610
  Trial 36 | Epoch 12 | val 0.0539
  Trial 36 | Epoch 13 | val 0.0577
  Trial 36 | Epoch 14 | val 0.0557
  Trial 36 | Epoch 15 | val 0.0571
  Trial 36 | Epoch 16 | val 0.0555
  Trial 36 | Epoch 17 | val 0.0554
  Trial 36 | Epoch 18 | val 0.0527
  Trial 36 | Epoch 19 | val 0.0532
  Trial 36 | Epoch 20 | val 0.0539
  Trial 36 | Epoch 21 | val 0.0579
  Trial 36 | Epoch 22 | val 0.0561
  Trial 36 | Epoch 23 | val 0.0540
  Trial 36 | Epoch 24 | val 0.0566
  Trial 36 | Epoch 25 | val 0.0545
  Trial 36 | Epoch 26 | val 0.0563
  Trial 36 | Epoch 27 | val 0.0556
  Trial 36 | Epoch 28 | val 0.0528
  Trial 36 | Epoch 29 | val 0.0547
  Trial 36 | Epoch 30 | val 0.0538
  Trial 36 | Epoch 31 | val 0.0542
  Trial 36 | Epoch 32 | val 0.0531
  Trial 36 | Epoch 33 | val 0.0537
  Trial 36 | Epoch 34 | val 0.0543
  Trial 36 | Epoch 35 | val 0.0529
  Trial 36 | Epoch 36 | val 0.0518
  Trial 36 | Epoch 37 | val 0.0532
  Trial 36 | Epoch 38 | val 0.0508
  Trial 36 | Epoch 39 | val 0.0538
  Trial 36 | Epoch 40 | val 0.0538
  Trial 36 | Epoch 41 | val 0.0541
  Trial 36 | Epoch 42 | val 0.0533
  Trial 36 | Epoch 43 | val 0.0540
  Trial 36 | Epoch 44 | val 0.0542
  Trial 36 | Epoch 45 | val 0.0536
  Trial 36 | Epoch 46 | val 0.0522
  Trial 36 | Epoch 47 | val 0.0536
  Trial 36 | Epoch 48 | val 0.0538
  Trial 36 | Epoch 49 | val 0.0547
[I 2026-09-06 11:31:27,999] Trial 36 finished with value: 0.0508443567790647 and parameters: {'gru_hidden': 128, 'mlp_hidden': 256, 'lr': 0.003432064081286259, 'batch_size': 128, 'lambda_future': 0.09624803769659848}. Best is trial 25 with value: 0.04922042478487563.
  Trial 41 | Epoch  0 | val 0.1550
  Trial 41 | Epoch  1 | val 0.1075
  Trial 41 | Epoch  2 | val 0.0904
  Trial 41 | Epoch  3 | val 0.0882
  Trial 41 | Epoch  4 | val 0.0884
  Trial 41 | Epoch  5 | val 0.0870
  Trial 41 | Epoch  6 | val 0.0830
  Trial 41 | Epoch  7 | val 0.0787
  Trial 41 | Epoch  8 | val 0.0724
[I 2026-09-06 11:32:44,687] Trial 41 pruned. 
  Trial 46 | Epoch  0 | val 0.1090
  Trial 46 | Epoch  1 | val 0.0949
  Trial 46 | Epoch  2 | val 0.0794
  Trial 46 | Epoch  3 | val 0.0699
  Trial 46 | Epoch  4 | val 0.0685
  Trial 46 | Epoch  5 | val 0.0647
  Trial 46 | Epoch  6 | val 0.0665
  Trial 46 | Epoch  7 | val 0.0680
  Trial 46 | Epoch  8 | val 0.0617
  Trial 46 | Epoch  9 | val 0.0600
  Trial 46 | Epoch 10 | val 0.0601
  Trial 46 | Epoch 11 | val 0.0563
  Trial 46 | Epoch 12 | val 0.0611
  Trial 46 | Epoch 13 | val 0.0551
  Trial 46 | Epoch 14 | val 0.0562
  Trial 46 | Epoch 15 | val 0.0554
  Trial 46 | Epoch 16 | val 0.0553
  Trial 46 | Epoch 17 | val 0.0543
  Trial 46 | Epoch 18 | val 0.0559
  Trial 46 | Epoch 19 | val 0.0519
  Trial 46 | Epoch 20 | val 0.0532
  Trial 46 | Epoch 21 | val 0.0525
  Trial 46 | Epoch 22 | val 0.0566
  Trial 46 | Epoch 23 | val 0.0523
  Trial 46 | Epoch 24 | val 0.0521
  Trial 46 | Epoch 25 | val 0.0542
  Trial 46 | Epoch 26 | val 0.0547
  Trial 46 | Epoch 27 | val 0.0540
  Trial 46 | Epoch 28 | val 0.0552
  Trial 46 | Epoch 29 | val 0.0535
  Trial 46 | Epoch 30 | val 0.0564
  Trial 46 | Epoch 31 | val 0.0559
  Trial 46 | Epoch 32 | val 0.0534
  Trial 46 | Epoch 33 | val 0.0548
  Trial 46 | Epoch 34 | val 0.0545
  Trial 46 | Epoch 35 | val 0.0534
  Trial 46 | Epoch 36 | val 0.0564
  Trial 46 | Epoch 37 | val 0.0540
  Trial 46 | Epoch 38 | val 0.0560
  Trial 46 | Epoch 39 | val 0.0549
  Trial 46 | Epoch 40 | val 0.0532
  Trial 46 | Epoch 41 | val 0.0508
  Trial 46 | Epoch 42 | val 0.0526
  Trial 46 | Epoch 43 | val 0.0537
  Trial 46 | Epoch 44 | val 0.0527
  Trial 46 | Epoch 45 | val 0.0510
  Trial 46 | Epoch 46 | val 0.0542
  Trial 46 | Epoch 47 | val 0.0524
  Trial 46 | Epoch 48 | val 0.0531
  Trial 46 | Epoch 49 | val 0.0554
[I 2026-09-06 11:34:21,258] Trial 46 finished with value: 0.05082146039427216 and parameters: {'gru_hidden': 128, 'mlp_hidden': 256, 'lr': 0.0036696733414545196, 'batch_size': 128, 'lambda_future': 0.08062696452138289}. Best is trial 25 with value: 0.04922042478487563.
  Trial 48 | Epoch  0 | val 0.0952
  Trial 48 | Epoch  1 | val 0.0835
  Trial 48 | Epoch  2 | val 0.0684
  Trial 48 | Epoch  3 | val 0.0670
  Trial 48 | Epoch  4 | val 0.0618
  Trial 48 | Epoch  5 | val 0.0592
  Trial 48 | Epoch  6 | val 0.0564
  Trial 48 | Epoch  7 | val 0.0574
  Trial 48 | Epoch  8 | val 0.0549
  Trial 48 | Epoch  9 | val 0.0556
  Trial 48 | Epoch 10 | val 0.0552
  Trial 48 | Epoch 11 | val 0.0526
  Trial 48 | Epoch 12 | val 0.0534
  Trial 48 | Epoch 13 | val 0.0573
  Trial 48 | Epoch 14 | val 0.0533
  Trial 48 | Epoch 15 | val 0.0566
  Trial 48 | Epoch 16 | val 0.0589
  Trial 48 | Epoch 17 | val 0.0542
  Trial 48 | Epoch 18 | val 0.0557
  Trial 48 | Epoch 19 | val 0.0537
  Trial 48 | Epoch 20 | val 0.0528
  Trial 48 | Epoch 21 | val 0.0541
  Trial 48 | Epoch 22 | val 0.0539
  Trial 48 | Epoch 23 | val 0.0535
  Trial 48 | Epoch 24 | val 0.0584
  Trial 48 | Epoch 25 | val 0.0534
  Trial 48 | Epoch 26 | val 0.0592
  Trial 48 | Epoch 27 | val 0.0541
  Trial 48 | Epoch 28 | val 0.0565
  Trial 48 | Epoch 29 | val 0.0578
  Trial 48 | Epoch 30 | val 0.0540
  Trial 48 | Epoch 31 | val 0.0596
  Trial 48 | Epoch 32 | val 0.0539
  Trial 48 | Epoch 33 | val 0.0531
  Trial 48 | Epoch 34 | val 0.0535
  Trial 48 | Epoch 35 | val 0.0555
  Trial 48 | Epoch 36 | val 0.0557
  Trial 48 | Epoch 37 | val 0.0553
  Trial 48 | Epoch 38 | val 0.0545
  Trial 48 | Epoch 39 | val 0.0536
  Trial 48 | Epoch 40 | val 0.0558
  Trial 48 | Epoch 41 | val 0.0557
  Trial 48 | Epoch 42 | val 0.0542
  Trial 48 | Epoch 43 | val 0.0554
  Trial 48 | Epoch 44 | val 0.0552
  Trial 48 | Epoch 45 | val 0.0555
  Trial 48 | Epoch 46 | val 0.0545
  Trial 48 | Epoch 47 | val 0.0559
  Trial 48 | Epoch 48 | val 0.0562
  Trial 48 | Epoch 49 | val 0.0545
[I 2026-09-06 11:36:40,206] Trial 48 finished with value: 0.052582217547208515 and parameters: {'gru_hidden': 512, 'mlp_hidden': 256, 'lr': 0.0036062362711159496, 'batch_size': 128, 'lambda_future': 0.05056179916379887}. Best is trial 25 with value: 0.04922042478487563.

=== Migliori iperparametri - Fase 3 ===
  gru_hidden: 128
  mlp_hidden: 256
  lr: 0.0030312079473710906
  batch_size: 128
  lambda_future: 0.052963364961101135
  best val loss: 0.0492

Risultati salvati in /home/gemma/tesi/aquabot/src/net/InverseEstimator/tuning_results_inverse/best_params_inverse_phase3.txt
