Device: cuda | threads: 4
  Trial 9 | Epoch  4 | val 0.2273
  Trial 9 | Epoch  5 | val 0.2153
[I 2026-09-04 14:36:33,026] Trial 9 pruned. 
  Trial 12 | Epoch  0 | val 0.1266
  Trial 12 | Epoch  1 | val 0.1054
  Trial 12 | Epoch  2 | val 0.1068
  Trial 12 | Epoch  3 | val 0.0816
  Trial 12 | Epoch  4 | val 0.0848
  Trial 12 | Epoch  5 | val 0.0760
  Trial 12 | Epoch  6 | val 0.0743
  Trial 12 | Epoch  7 | val 0.0739
  Trial 12 | Epoch  8 | val 0.0648
  Trial 12 | Epoch  9 | val 0.0670
  Trial 12 | Epoch 10 | val 0.0667
  Trial 12 | Epoch 11 | val 0.0639
  Trial 12 | Epoch 12 | val 0.0656
  Trial 12 | Epoch 13 | val 0.0650
  Trial 12 | Epoch 14 | val 0.0622
  Trial 12 | Epoch 15 | val 0.0641
  Trial 12 | Epoch 16 | val 0.0598
  Trial 12 | Epoch 17 | val 0.0607
  Trial 12 | Epoch 18 | val 0.0594
  Trial 12 | Epoch 19 | val 0.0579
  Trial 12 | Epoch 20 | val 0.0588
  Trial 12 | Epoch 21 | val 0.0590
  Trial 12 | Epoch 22 | val 0.0583
  Trial 12 | Epoch 23 | val 0.0575
  Trial 12 | Epoch 24 | val 0.0577
  Trial 12 | Epoch 25 | val 0.0569
  Trial 12 | Epoch 26 | val 0.0560
  Trial 12 | Epoch 27 | val 0.0592
  Trial 12 | Epoch 28 | val 0.0566
  Trial 12 | Epoch 29 | val 0.0551
[I 2026-09-04 14:41:02,426] Trial 12 finished with value: 0.055072598927306815 and parameters: {'lr': 0.00036347455225827326, 'batch_size': 32, 'lambda_future': 0.27321735047669427}. Best is trial 12 with value: 0.055072598927306815.
  Trial 17 | Epoch  0 | val 0.0874
  Trial 17 | Epoch  1 | val 0.0908
  Trial 17 | Epoch  2 | val 0.0682
  Trial 17 | Epoch  3 | val 0.0712
  Trial 17 | Epoch  4 | val 0.0652
  Trial 17 | Epoch  5 | val 0.0617
  Trial 17 | Epoch  6 | val 0.0657
  Trial 17 | Epoch  7 | val 0.0598
  Trial 17 | Epoch  8 | val 0.0594
  Trial 17 | Epoch  9 | val 0.0619
  Trial 17 | Epoch 10 | val 0.0604
  Trial 17 | Epoch 11 | val 0.0603
  Trial 17 | Epoch 12 | val 0.0585
  Trial 17 | Epoch 13 | val 0.0583
  Trial 17 | Epoch 14 | val 0.0654
  Trial 17 | Epoch 15 | val 0.0593
  Trial 17 | Epoch 16 | val 0.0626
  Trial 17 | Epoch 17 | val 0.0595
  Trial 17 | Epoch 18 | val 0.0574
  Trial 17 | Epoch 19 | val 0.0596
  Trial 17 | Epoch 20 | val 0.0584
  Trial 17 | Epoch 21 | val 0.0576
  Trial 17 | Epoch 22 | val 0.0612
  Trial 17 | Epoch 23 | val 0.0601
  Trial 17 | Epoch 24 | val 0.0638
  Trial 17 | Epoch 25 | val 0.0582
  Trial 17 | Epoch 26 | val 0.0571
  Trial 17 | Epoch 27 | val 0.0567
  Trial 17 | Epoch 28 | val 0.0606
  Trial 17 | Epoch 29 | val 0.0551
[I 2026-09-04 14:44:17,255] Trial 17 finished with value: 0.05513106789717923 and parameters: {'lr': 0.004428770299225063, 'batch_size': 32, 'lambda_future': 0.14957551200863267}. Best is trial 20 with value: 0.05372682155401849.
  Trial 24 | Epoch  0 | val 0.1083
  Trial 24 | Epoch  1 | val 0.0916
  Trial 24 | Epoch  2 | val 0.0800
  Trial 24 | Epoch  3 | val 0.0710
  Trial 24 | Epoch  4 | val 0.0754
  Trial 24 | Epoch  5 | val 0.0667
  Trial 24 | Epoch  6 | val 0.0658
  Trial 24 | Epoch  7 | val 0.0626
  Trial 24 | Epoch  8 | val 0.0652
  Trial 24 | Epoch  9 | val 0.0583
  Trial 24 | Epoch 10 | val 0.0601
  Trial 24 | Epoch 11 | val 0.0603
  Trial 24 | Epoch 12 | val 0.0594
  Trial 24 | Epoch 13 | val 0.0589
  Trial 24 | Epoch 14 | val 0.0565
  Trial 24 | Epoch 15 | val 0.0571
  Trial 24 | Epoch 16 | val 0.0542
  Trial 24 | Epoch 17 | val 0.0555
  Trial 24 | Epoch 18 | val 0.0579
  Trial 24 | Epoch 19 | val 0.0548
  Trial 24 | Epoch 20 | val 0.0565
  Trial 24 | Epoch 21 | val 0.0543
  Trial 24 | Epoch 22 | val 0.0557
  Trial 24 | Epoch 23 | val 0.0566
  Trial 24 | Epoch 24 | val 0.0553
  Trial 24 | Epoch 25 | val 0.0585
  Trial 24 | Epoch 26 | val 0.0533
  Trial 24 | Epoch 27 | val 0.0550
  Trial 24 | Epoch 28 | val 0.0542
  Trial 24 | Epoch 29 | val 0.0539
[I 2026-09-04 14:45:40,853] Trial 24 finished with value: 0.053290804959277606 and parameters: {'lr': 0.0004489865780426875, 'batch_size': 32, 'lambda_future': 0.14403551703244022}. Best is trial 24 with value: 0.053290804959277606.
  Trial 29 | Epoch  0 | val 0.1533
  Trial 29 | Epoch  1 | val 0.1324
  Trial 29 | Epoch  2 | val 0.1189
  Trial 29 | Epoch  3 | val 0.0976
  Trial 29 | Epoch  4 | val 0.0838
  Trial 29 | Epoch  5 | val 0.0951
[I 2026-09-04 14:45:53,991] Trial 29 pruned. 
  Trial 30 | Epoch  0 | val 0.1591
  Trial 30 | Epoch  1 | val 0.1244
  Trial 30 | Epoch  2 | val 0.1206
  Trial 30 | Epoch  3 | val 0.1132
  Trial 30 | Epoch  4 | val 0.1099
  Trial 30 | Epoch  5 | val 0.0997
[I 2026-09-04 14:46:07,002] Trial 30 pruned. 
  Trial 31 | Epoch  0 | val 0.1766
  Trial 31 | Epoch  1 | val 0.1484
  Trial 31 | Epoch  2 | val 0.1260
  Trial 31 | Epoch  3 | val 0.1170
  Trial 31 | Epoch  4 | val 0.1082
  Trial 31 | Epoch  5 | val 0.1115
[I 2026-09-04 14:46:10,884] Trial 31 pruned. 

=== Migliori iperparametri - Fase 2 ===
  lr: 0.0004489865780426875
  batch_size: 32
  lambda_future: 0.14403551703244022
  best val loss: 0.0533

Risultati salvati in /home/gemma/tesi/aquabot/src/net/InverseEstimator/tuning_results_inverse/best_params_inverse_phase2.txt
