Studio: joint_combo_p1_k10 | device cpu | mode=combo P=1 K=10 T=10
Caricamento dataset...
Trovati 120 trial.
Dataset grezzo: 120 trial letti. Scaler e finestre costruiti in split_by_trial() (fit solo su train).
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``group`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``constant_liar`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
[I 2026-09-26 12:51:42,353] Using an existing study with name 'joint_combo_p1_k10' instead of creating a new one.
Normalizzatore caricato da /home/gemma/tesi/aquabot/src/net/scaler/scalers_joint.pkl (nessun refit).
Dataset: 32520 campioni da 120 trial. H=20 P=10 | seq_cmd=(20, 1) seq_sens=(20, 2)
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.3593 (IM@1 0.1063 FM@1 0.2530) | val 0.1414 (IM@1 0.0256 FM@1 0.1158) sup 0.3593/0.1414 roll 1.1007/0.5231 (λ=0.00) | lr 3.49e-04
Epoch  11 | train 0.4221 (IM@1 0.0272 FM@1 0.0782) | val 0.3967 (IM@1 0.0244 FM@1 0.0648) sup 0.1055/0.0893 roll 0.3167/0.3074 (λ=1.00) | lr 3.49e-04
Epoch  12 | train 0.4164 (IM@1 0.0268 FM@1 0.0778) | val 0.3929 (IM@1 0.0224 FM@1 0.0638) sup 0.1045/0.0862 roll 0.3119/0.3067 (λ=1.00) | lr 3.49e-04
Epoch  13 | train 0.4111 (IM@1 0.0267 FM@1 0.0761) | val 0.3881 (IM@1 0.0241 FM@1 0.0622) sup 0.1028/0.0863 roll 0.3083/0.3018 (λ=1.00) | lr 3.49e-04
Epoch  14 | train 0.4044 (IM@1 0.0263 FM@1 0.0752) | val 0.3968 (IM@1 0.0253 FM@1 0.0651) sup 0.1015/0.0904 roll 0.3029/0.3064 (λ=1.00) | lr 3.49e-04
Epoch  15 | train 0.4012 (IM@1 0.0260 FM@1 0.0745) | val 0.3873 (IM@1 0.0240 FM@1 0.0626) sup 0.1005/0.0867 roll 0.3007/0.3007 (λ=1.00) | lr 3.49e-04
Epoch  16 | train 0.3962 (IM@1 0.0256 FM@1 0.0734) | val 0.4242 (IM@1 0.0259 FM@1 0.0657) sup 0.0990/0.0916 roll 0.2972/0.3327 (λ=1.00) | lr 3.49e-04
Epoch  17 | train 0.3907 (IM@1 0.0256 FM@1 0.0715) | val 0.3922 (IM@1 0.0236 FM@1 0.0640) sup 0.0971/0.0876 roll 0.2937/0.3046 (λ=1.00) | lr 3.49e-04
Epoch  18 | train 0.3888 (IM@1 0.0251 FM@1 0.0720) | val 0.3856 (IM@1 0.0238 FM@1 0.0606) sup 0.0971/0.0844 roll 0.2916/0.3011 (λ=1.00) | lr 3.49e-04
Epoch  19 | train 0.3838 (IM@1 0.0251 FM@1 0.0705) | val 0.3898 (IM@1 0.0232 FM@1 0.0641) sup 0.0955/0.0873 roll 0.2883/0.3025 (λ=1.00) | lr 3.49e-04
Epoch  20 | train 0.3831 (IM@1 0.0248 FM@1 0.0704) | val 0.3818 (IM@1 0.0235 FM@1 0.0597) sup 0.0952/0.0833 roll 0.2879/0.2985 (λ=1.00) | lr 3.49e-04
Epoch  21 | train 0.3783 (IM@1 0.0249 FM@1 0.0692) | val 0.3993 (IM@1 0.0231 FM@1 0.0632) sup 0.0941/0.0863 roll 0.2842/0.3130 (λ=1.00) | lr 3.49e-04
Epoch  22 | train 0.3756 (IM@1 0.0248 FM@1 0.0685) | val 0.3846 (IM@1 0.0238 FM@1 0.0613) sup 0.0933/0.0851 roll 0.2823/0.2995 (λ=1.00) | lr 3.49e-04
Epoch  23 | train 0.3730 (IM@1 0.0248 FM@1 0.0684) | val 0.3824 (IM@1 0.0223 FM@1 0.0610) sup 0.0932/0.0833 roll 0.2798/0.2991 (λ=1.00) | lr 3.49e-04
Epoch  24 | train 0.3692 (IM@1 0.0244 FM@1 0.0676) | val 0.3849 (IM@1 0.0241 FM@1 0.0608) sup 0.0920/0.0849 roll 0.2772/0.3001 (λ=1.00) | lr 3.49e-04
Epoch  25 | train 0.3648 (IM@1 0.0242 FM@1 0.0667) | val 0.3865 (IM@1 0.0234 FM@1 0.0620) sup 0.0910/0.0854 roll 0.2738/0.3011 (λ=1.00) | lr 3.49e-04
Epoch  26 | train 0.3619 (IM@1 0.0243 FM@1 0.0660) | val 0.3869 (IM@1 0.0222 FM@1 0.0594) sup 0.0903/0.0816 roll 0.2716/0.3053 (λ=1.00) | lr 3.49e-04
Epoch  27 | train 0.3588 (IM@1 0.0244 FM@1 0.0655) | val 0.3910 (IM@1 0.0233 FM@1 0.0609) sup 0.0898/0.0842 roll 0.2690/0.3068 (λ=1.00) | lr 3.49e-04
Epoch  28 | train 0.3567 (IM@1 0.0241 FM@1 0.0650) | val 0.3953 (IM@1 0.0236 FM@1 0.0619) sup 0.0891/0.0855 roll 0.2677/0.3098 (λ=1.00) | lr 3.49e-04
Epoch  29 | train 0.3518 (IM@1 0.0239 FM@1 0.0646) | val 0.3856 (IM@1 0.0225 FM@1 0.0605) sup 0.0885/0.0830 roll 0.2634/0.3026 (λ=1.00) | lr 3.49e-04
Epoch  30 | train 0.3480 (IM@1 0.0238 FM@1 0.0632) | val 0.3945 (IM@1 0.0233 FM@1 0.0629) sup 0.0870/0.0862 roll 0.2610/0.3082 (λ=1.00) | lr 3.49e-04
Epoch  31 | train 0.3427 (IM@1 0.0238 FM@1 0.0622) | val 0.3856 (IM@1 0.0234 FM@1 0.0600) sup 0.0860/0.0834 roll 0.2567/0.3021 (λ=1.00) | lr 1.74e-04
