Studio: joint_combo_p1_k10 | device cpu | mode=combo P=1 K=10 T=10
Caricamento dataset...
Trovati 120 trial.
Dataset grezzo: 120 trial letti. Scaler e finestre costruiti in split_by_trial() (fit solo su train).
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``group`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``constant_liar`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
[I 2026-09-26 12:52:25,177] Using an existing study with name 'joint_combo_p1_k10' instead of creating a new one.
Normalizzatore caricato da /home/gemma/tesi/aquabot/src/net/scaler/scalers_joint.pkl (nessun refit).
Dataset: 32520 campioni da 120 trial. H=20 P=10 | seq_cmd=(20, 1) seq_sens=(20, 2)
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.5833 (IM@1 0.3105 FM@1 0.2728) | val 0.1797 (IM@1 0.0460 FM@1 0.1336) sup 0.5833/0.1797 roll 1.3564/0.6428 (λ=0.00) | lr 1.03e-03
Epoch  15 | train 0.4710 (IM@1 0.0583 FM@1 0.0768) | val 0.4192 (IM@1 0.0319 FM@1 0.0768) sup 0.1352/0.1087 roll 0.3359/0.3105 (λ=1.00) | lr 1.03e-03
Epoch  16 | train 0.4686 (IM@1 0.0580 FM@1 0.0775) | val 0.4206 (IM@1 0.0300 FM@1 0.0771) sup 0.1355/0.1070 roll 0.3331/0.3136 (λ=1.00) | lr 1.03e-03
Epoch  17 | train 0.4629 (IM@1 0.0581 FM@1 0.0759) | val 0.4188 (IM@1 0.0322 FM@1 0.0739) sup 0.1339/0.1062 roll 0.3290/0.3126 (λ=1.00) | lr 1.03e-03
Epoch  18 | train 0.4569 (IM@1 0.0573 FM@1 0.0739) | val 0.4269 (IM@1 0.0355 FM@1 0.0742) sup 0.1311/0.1097 roll 0.3258/0.3172 (λ=1.00) | lr 1.03e-03
Epoch  19 | train 0.4569 (IM@1 0.0568 FM@1 0.0744) | val 0.4224 (IM@1 0.0318 FM@1 0.0726) sup 0.1312/0.1044 roll 0.3256/0.3180 (λ=1.00) | lr 1.03e-03
Epoch  20 | train 0.4503 (IM@1 0.0559 FM@1 0.0737) | val 0.4215 (IM@1 0.0325 FM@1 0.0775) sup 0.1296/0.1100 roll 0.3207/0.3115 (λ=1.00) | lr 1.03e-03
Epoch  21 | train 0.4464 (IM@1 0.0556 FM@1 0.0716) | val 0.4198 (IM@1 0.0311 FM@1 0.0750) sup 0.1272/0.1061 roll 0.3192/0.3137 (λ=1.00) | lr 1.03e-03
Epoch  22 | train 0.4375 (IM@1 0.0555 FM@1 0.0697) | val 0.4238 (IM@1 0.0323 FM@1 0.0782) sup 0.1252/0.1105 roll 0.3123/0.3133 (λ=1.00) | lr 1.03e-03
Epoch  23 | train 0.4376 (IM@1 0.0565 FM@1 0.0697) | val 0.4275 (IM@1 0.0350 FM@1 0.0726) sup 0.1262/0.1076 roll 0.3114/0.3199 (λ=1.00) | lr 1.03e-03
Epoch  24 | train 0.4338 (IM@1 0.0551 FM@1 0.0692) | val 0.4163 (IM@1 0.0314 FM@1 0.0745) sup 0.1243/0.1059 roll 0.3095/0.3104 (λ=1.00) | lr 1.03e-03
Epoch  25 | train 0.4280 (IM@1 0.0546 FM@1 0.0683) | val 0.4270 (IM@1 0.0329 FM@1 0.0756) sup 0.1229/0.1084 roll 0.3050/0.3186 (λ=1.00) | lr 1.03e-03
Epoch  26 | train 0.4238 (IM@1 0.0548 FM@1 0.0669) | val 0.4308 (IM@1 0.0320 FM@1 0.0765) sup 0.1216/0.1085 roll 0.3021/0.3223 (λ=1.00) | lr 1.03e-03
Epoch  27 | train 0.4247 (IM@1 0.0557 FM@1 0.0667) | val 0.4314 (IM@1 0.0350 FM@1 0.0775) sup 0.1224/0.1125 roll 0.3023/0.3189 (λ=1.00) | lr 1.03e-03
Epoch  28 | train 0.4159 (IM@1 0.0543 FM@1 0.0655) | val 0.4179 (IM@1 0.0311 FM@1 0.0755) sup 0.1198/0.1066 roll 0.2961/0.3113 (λ=1.00) | lr 1.03e-03
Epoch  29 | train 0.4134 (IM@1 0.0544 FM@1 0.0649) | val 0.4235 (IM@1 0.0321 FM@1 0.0724) sup 0.1193/0.1045 roll 0.2941/0.3190 (λ=1.00) | lr 1.03e-03
Epoch  30 | train 0.4039 (IM@1 0.0542 FM@1 0.0637) | val 0.4323 (IM@1 0.0335 FM@1 0.0764) sup 0.1179/0.1099 roll 0.2860/0.3224 (λ=1.00) | lr 1.03e-03
Epoch  31 | train 0.3981 (IM@1 0.0533 FM@1 0.0628) | val 0.4258 (IM@1 0.0329 FM@1 0.0740) sup 0.1161/0.1069 roll 0.2820/0.3189 (λ=1.00) | lr 1.03e-03
Epoch  32 | train 0.3976 (IM@1 0.0538 FM@1 0.0618) | val 0.4443 (IM@1 0.0341 FM@1 0.0829) sup 0.1156/0.1170 roll 0.2820/0.3273 (λ=1.00) | lr 1.03e-03
Epoch  33 | train 0.3887 (IM@1 0.0532 FM@1 0.0608) | val 0.4315 (IM@1 0.0334 FM@1 0.0758) sup 0.1141/0.1092 roll 0.2746/0.3223 (λ=1.00) | lr 1.03e-03
Epoch  34 | train 0.3860 (IM@1 0.0541 FM@1 0.0606) | val 0.4472 (IM@1 0.0361 FM@1 0.0785) sup 0.1146/0.1146 roll 0.2713/0.3326 (λ=1.00) | lr 1.03e-03
Epoch  35 | train 0.3771 (IM@1 0.0529 FM@1 0.0596) | val 0.4467 (IM@1 0.0358 FM@1 0.0789) sup 0.1125/0.1147 roll 0.2646/0.3320 (λ=1.00) | lr 5.15e-04
Epoch  36 | train 0.3523 (IM@1 0.0520 FM@1 0.0549) | val 0.4495 (IM@1 0.0361 FM@1 0.0780) sup 0.1069/0.1141 roll 0.2454/0.3354 (λ=1.00) | lr 5.15e-04
Epoch  37 | train 0.3420 (IM@1 0.0505 FM@1 0.0534) | val 0.4697 (IM@1 0.0370 FM@1 0.0825) sup 0.1039/0.1196 roll 0.2381/0.3502 (λ=1.00) | lr 5.15e-04
Epoch  38 | train 0.3374 (IM@1 0.0505 FM@1 0.0530) | val 0.4698 (IM@1 0.0387 FM@1 0.0831) sup 0.1034/0.1218 roll 0.2340/0.3480 (λ=1.00) | lr 5.15e-04
Epoch  39 | train 0.3301 (IM@1 0.0510 FM@1 0.0517) | val 0.4778 (IM@1 0.0381 FM@1 0.0861) sup 0.1027/0.1241 roll 0.2274/0.3537 (λ=1.00) | lr 5.15e-04

Training completato (combo). Best val (sup + 1.0*roll, da epoch 10): 0.4163 a epoch 24
[I 2026-09-26 14:42:17,357] Trial 15 finished with value: 0.4162554799651385 and parameters: {'gru_hidden_fm': 512, 'mlp_hidden_fm': 512, 'dropout_fm': 0.3688869992583001, 'weight_decay_fm': 0.04431717898028042, 'gru_hidden_im': 64, 'mlp_hidden_im': 64, 'dropout_im': 0.2760889108962528, 'weight_decay_im': 0.0009212924290290046, 'lr': 0.001029434527537141, 'batch_size': 256, 'clip_norm': 5.0}. Best is trial 0 with value: 0.36280497199899414.
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.3894 (IM@1 0.1924 FM@1 0.1970) | val 0.1371 (IM@1 0.0346 FM@1 0.1025) sup 0.3894/0.1371 roll 1.2911/0.7181 (λ=0.00) | lr 8.29e-04
Epoch   1 | train 0.2218 (IM@1 0.0616 FM@1 0.0871) | val 0.1570 (IM@1 0.0266 FM@1 0.0863) sup 0.1487/0.1130 roll 0.7311/0.4404 (λ=0.10) | lr 8.29e-04
Epoch   2 | train 0.2389 (IM@1 0.0561 FM@1 0.0765) | val 0.1806 (IM@1 0.0295 FM@1 0.0784) sup 0.1326/0.1079 roll 0.5315/0.3632 (λ=0.20) | lr 8.29e-04
Epoch   3 | train 0.2627 (IM@1 0.0542 FM@1 0.0726) | val 0.2118 (IM@1 0.0290 FM@1 0.0783) sup 0.1269/0.1073 roll 0.4528/0.3483 (λ=0.30) | lr 8.29e-04
Epoch   4 | train 0.2912 (IM@1 0.0545 FM@1 0.0701) | val 0.2395 (IM@1 0.0276 FM@1 0.0781) sup 0.1246/0.1057 roll 0.4166/0.3347 (λ=0.40) | lr 8.29e-04
Epoch   5 | train 0.3172 (IM@1 0.0542 FM@1 0.0676) | val 0.2776 (IM@1 0.0294 FM@1 0.0768) sup 0.1218/0.1062 roll 0.3907/0.3428 (λ=0.50) | lr 8.29e-04
Epoch   6 | train 0.3476 (IM@1 0.0539 FM@1 0.0685) | val 0.2998 (IM@1 0.0285 FM@1 0.0765) sup 0.1224/0.1050 roll 0.3754/0.3247 (λ=0.60) | lr 8.29e-04
Epoch   7 | train 0.3711 (IM@1 0.0533 FM@1 0.0665) | val 0.3530 (IM@1 0.0325 FM@1 0.0803) sup 0.1198/0.1129 roll 0.3590/0.3430 (λ=0.70) | lr 8.29e-04
Epoch   8 | train 0.3946 (IM@1 0.0542 FM@1 0.0640) | val 0.3661 (IM@1 0.0312 FM@1 0.0768) sup 0.1182/0.1079 roll 0.3455/0.3227 (λ=0.80) | lr 8.29e-04
Epoch   9 | train 0.4174 (IM@1 0.0531 FM@1 0.0624) | val 0.4056 (IM@1 0.0304 FM@1 0.0769) sup 0.1154/0.1073 roll 0.3356/0.3314 (λ=0.90) | lr 8.29e-04
Epoch  10 | train 0.4411 (IM@1 0.0531 FM@1 0.0616) | val 0.4228 (IM@1 0.0339 FM@1 0.0732) sup 0.1147/0.1071 roll 0.3264/0.3157 (λ=1.00) | lr 8.29e-04
Epoch  11 | train 0.4367 (IM@1 0.0532 FM@1 0.0611) | val 0.4314 (IM@1 0.0361 FM@1 0.0755) sup 0.1142/0.1116 roll 0.3224/0.3198 (λ=1.00) | lr 8.29e-04
Epoch  12 | train 0.4265 (IM@1 0.0521 FM@1 0.0594) | val 0.4309 (IM@1 0.0318 FM@1 0.0737) sup 0.1114/0.1055 roll 0.3150/0.3254 (λ=1.00) | lr 8.29e-04
Epoch  13 | train 0.4157 (IM@1 0.0514 FM@1 0.0570) | val 0.4069 (IM@1 0.0307 FM@1 0.0699) sup 0.1084/0.1006 roll 0.3073/0.3063 (λ=1.00) | lr 8.29e-04
Epoch  14 | train 0.4109 (IM@1 0.0506 FM@1 0.0557) | val 0.4040 (IM@1 0.0291 FM@1 0.0702) sup 0.1063/0.0993 roll 0.3046/0.3047 (λ=1.00) | lr 8.29e-04
Epoch  15 | train 0.4047 (IM@1 0.0500 FM@1 0.0556) | val 0.4130 (IM@1 0.0295 FM@1 0.0738) sup 0.1055/0.1033 roll 0.2992/0.3097 (λ=1.00) | lr 8.29e-04
Epoch  16 | train 0.3995 (IM@1 0.0496 FM@1 0.0540) | val 0.4185 (IM@1 0.0311 FM@1 0.0706) sup 0.1036/0.1017 roll 0.2959/0.3168 (λ=1.00) | lr 8.29e-04
Epoch  17 | train 0.3947 (IM@1 0.0501 FM@1 0.0521) | val 0.4056 (IM@1 0.0299 FM@1 0.0682) sup 0.1022/0.0980 roll 0.2925/0.3076 (λ=1.00) | lr 8.29e-04
Epoch  18 | train 0.3878 (IM@1 0.0493 FM@1 0.0509) | val 0.4128 (IM@1 0.0313 FM@1 0.0697) sup 0.1002/0.1009 roll 0.2876/0.3118 (λ=1.00) | lr 8.29e-04
Epoch  19 | train 0.3841 (IM@1 0.0489 FM@1 0.0500) | val 0.4232 (IM@1 0.0313 FM@1 0.0748) sup 0.0989/0.1062 roll 0.2852/0.3170 (λ=1.00) | lr 8.29e-04
Epoch  20 | train 0.3780 (IM@1 0.0485 FM@1 0.0491) | val 0.4020 (IM@1 0.0299 FM@1 0.0680) sup 0.0976/0.0979 roll 0.2804/0.3041 (λ=1.00) | lr 8.29e-04
Epoch  21 | train 0.3734 (IM@1 0.0484 FM@1 0.0481) | val 0.4277 (IM@1 0.0286 FM@1 0.0711) sup 0.0965/0.0998 roll 0.2769/0.3280 (λ=1.00) | lr 8.29e-04
