Studio: joint_combo_p1_k10 | device cpu | mode=combo P=1 K=10 T=10
Caricamento dataset...
Trovati 120 trial.
Dataset grezzo: 120 trial letti. Scaler e finestre costruiti in split_by_trial() (fit solo su train).
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``group`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``constant_liar`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
[I 2026-09-26 12:52:30,802] Using an existing study with name 'joint_combo_p1_k10' instead of creating a new one.
Normalizzatore caricato da /home/gemma/tesi/aquabot/src/net/scaler/scalers_joint.pkl (nessun refit).
Dataset: 32520 campioni da 120 trial. H=20 P=10 | seq_cmd=(20, 1) seq_sens=(20, 2)
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.6246 (IM@1 0.2170 FM@1 0.4077) | val 0.2411 (IM@1 0.0424 FM@1 0.1987) sup 0.6246/0.2411 roll 1.5308/0.7904 (λ=0.00) | lr 2.82e-04
Epoch  11 | train 0.5042 (IM@1 0.0462 FM@1 0.0962) | val 0.4384 (IM@1 0.0324 FM@1 0.0788) sup 0.1424/0.1112 roll 0.3618/0.3272 (λ=1.00) | lr 2.82e-04
Epoch  12 | train 0.4954 (IM@1 0.0455 FM@1 0.0938) | val 0.4247 (IM@1 0.0296 FM@1 0.0746) sup 0.1393/0.1041 roll 0.3561/0.3205 (λ=1.00) | lr 2.82e-04
Epoch  13 | train 0.4830 (IM@1 0.0448 FM@1 0.0909) | val 0.4436 (IM@1 0.0325 FM@1 0.0773) sup 0.1357/0.1099 roll 0.3473/0.3338 (λ=1.00) | lr 2.82e-04
Epoch  14 | train 0.4783 (IM@1 0.0442 FM@1 0.0913) | val 0.4170 (IM@1 0.0288 FM@1 0.0739) sup 0.1355/0.1027 roll 0.3428/0.3143 (λ=1.00) | lr 2.82e-04
Epoch  15 | train 0.4730 (IM@1 0.0440 FM@1 0.0897) | val 0.4123 (IM@1 0.0280 FM@1 0.0735) sup 0.1337/0.1015 roll 0.3393/0.3108 (λ=1.00) | lr 2.82e-04
Epoch  16 | train 0.4661 (IM@1 0.0432 FM@1 0.0877) | val 0.4225 (IM@1 0.0315 FM@1 0.0747) sup 0.1309/0.1062 roll 0.3351/0.3163 (λ=1.00) | lr 2.82e-04
Epoch  17 | train 0.4592 (IM@1 0.0436 FM@1 0.0851) | val 0.4255 (IM@1 0.0304 FM@1 0.0763) sup 0.1288/0.1066 roll 0.3305/0.3189 (λ=1.00) | lr 2.82e-04
Epoch  18 | train 0.4546 (IM@1 0.0436 FM@1 0.0835) | val 0.4339 (IM@1 0.0322 FM@1 0.0753) sup 0.1271/0.1074 roll 0.3276/0.3264 (λ=1.00) | lr 2.82e-04
Epoch  19 | train 0.4524 (IM@1 0.0428 FM@1 0.0837) | val 0.4185 (IM@1 0.0292 FM@1 0.0731) sup 0.1266/0.1023 roll 0.3258/0.3162 (λ=1.00) | lr 2.82e-04
Epoch  20 | train 0.4470 (IM@1 0.0429 FM@1 0.0822) | val 0.4097 (IM@1 0.0278 FM@1 0.0708) sup 0.1252/0.0985 roll 0.3218/0.3111 (λ=1.00) | lr 2.82e-04
Epoch  21 | train 0.4423 (IM@1 0.0424 FM@1 0.0819) | val 0.4146 (IM@1 0.0272 FM@1 0.0746) sup 0.1243/0.1018 roll 0.3181/0.3128 (λ=1.00) | lr 2.82e-04
Epoch  22 | train 0.4388 (IM@1 0.0422 FM@1 0.0804) | val 0.4149 (IM@1 0.0300 FM@1 0.0706) sup 0.1225/0.1006 roll 0.3162/0.3143 (λ=1.00) | lr 2.82e-04
Epoch  23 | train 0.4325 (IM@1 0.0413 FM@1 0.0793) | val 0.4138 (IM@1 0.0282 FM@1 0.0727) sup 0.1206/0.1009 roll 0.3119/0.3129 (λ=1.00) | lr 2.82e-04
Epoch  24 | train 0.4303 (IM@1 0.0418 FM@1 0.0801) | val 0.4129 (IM@1 0.0287 FM@1 0.0705) sup 0.1219/0.0992 roll 0.3084/0.3137 (λ=1.00) | lr 2.82e-04
Epoch  25 | train 0.4259 (IM@1 0.0413 FM@1 0.0779) | val 0.4115 (IM@1 0.0284 FM@1 0.0704) sup 0.1192/0.0988 roll 0.3066/0.3128 (λ=1.00) | lr 2.82e-04
Epoch  26 | train 0.4225 (IM@1 0.0418 FM@1 0.0778) | val 0.4138 (IM@1 0.0305 FM@1 0.0704) sup 0.1196/0.1009 roll 0.3029/0.3129 (λ=1.00) | lr 2.82e-04
Epoch  27 | train 0.4180 (IM@1 0.0408 FM@1 0.0775) | val 0.4114 (IM@1 0.0280 FM@1 0.0716) sup 0.1183/0.0997 roll 0.2997/0.3118 (λ=1.00) | lr 2.82e-04
Epoch  28 | train 0.4137 (IM@1 0.0412 FM@1 0.0759) | val 0.4329 (IM@1 0.0294 FM@1 0.0746) sup 0.1171/0.1041 roll 0.2965/0.3288 (λ=1.00) | lr 2.82e-04
Epoch  29 | train 0.4084 (IM@1 0.0401 FM@1 0.0748) | val 0.4253 (IM@1 0.0309 FM@1 0.0725) sup 0.1150/0.1033 roll 0.2934/0.3219 (λ=1.00) | lr 2.82e-04
Epoch  30 | train 0.3993 (IM@1 0.0404 FM@1 0.0722) | val 0.4389 (IM@1 0.0312 FM@1 0.0732) sup 0.1126/0.1045 roll 0.2867/0.3344 (λ=1.00) | lr 2.82e-04
[I 2026-09-26 16:35:55,659] Trial 17 pruned. 
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.2492 (IM@1 0.0616 FM@1 0.1876) | val 0.1266 (IM@1 0.0263 FM@1 0.1003) sup 0.2492/0.1266 roll 0.9687/0.7398 (λ=0.00) | lr 2.65e-03
Epoch   1 | train 0.1810 (IM@1 0.0230 FM@1 0.1117) | val 0.1444 (IM@1 0.0234 FM@1 0.0814) sup 0.1347/0.1048 roll 0.4629/0.3958 (λ=0.10) | lr 2.65e-03
Epoch   2 | train 0.1939 (IM@1 0.0209 FM@1 0.0972) | val 0.1706 (IM@1 0.0206 FM@1 0.0809) sup 0.1181/0.1015 roll 0.3790/0.3452 (λ=0.20) | lr 2.65e-03
