Studio: joint_combo_p1_k10 | device cpu | mode=combo P=1 K=10 T=10
Caricamento dataset...
Trovati 120 trial.
Dataset grezzo: 120 trial letti. Scaler e finestre costruiti in split_by_trial() (fit solo su train).
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``group`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``constant_liar`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
[I 2026-09-26 12:52:12,536] Using an existing study with name 'joint_combo_p1_k10' instead of creating a new one.
Normalizzatore caricato da /home/gemma/tesi/aquabot/src/net/scaler/scalers_joint.pkl (nessun refit).
Dataset: 32520 campioni da 120 trial. H=20 P=10 | seq_cmd=(20, 1) seq_sens=(20, 2)
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.7386 (IM@1 0.2102 FM@1 0.5284) | val 0.2931 (IM@1 0.0327 FM@1 0.2604) sup 0.7386/0.2931 roll 1.3770/0.8001 (λ=0.00) | lr 1.80e-04
Epoch  15 | train 0.5586 (IM@1 0.0152 FM@1 0.1675) | val 0.4442 (IM@1 0.0198 FM@1 0.0929) sup 0.1828/0.1127 roll 0.3758/0.3315 (λ=1.00) | lr 1.80e-04
Epoch  16 | train 0.5523 (IM@1 0.0152 FM@1 0.1654) | val 0.4489 (IM@1 0.0198 FM@1 0.0942) sup 0.1806/0.1140 roll 0.3718/0.3349 (λ=1.00) | lr 1.80e-04
Epoch  17 | train 0.5461 (IM@1 0.0151 FM@1 0.1639) | val 0.4350 (IM@1 0.0194 FM@1 0.0908) sup 0.1791/0.1102 roll 0.3671/0.3247 (λ=1.00) | lr 1.80e-04
Epoch  18 | train 0.5430 (IM@1 0.0152 FM@1 0.1598) | val 0.4228 (IM@1 0.0195 FM@1 0.0856) sup 0.1749/0.1050 roll 0.3680/0.3177 (λ=1.00) | lr 1.80e-04
Epoch  19 | train 0.5335 (IM@1 0.0149 FM@1 0.1569) | val 0.4309 (IM@1 0.0195 FM@1 0.0859) sup 0.1718/0.1055 roll 0.3617/0.3255 (λ=1.00) | lr 1.80e-04
Epoch  20 | train 0.5283 (IM@1 0.0148 FM@1 0.1552) | val 0.4194 (IM@1 0.0197 FM@1 0.0803) sup 0.1701/0.1000 roll 0.3582/0.3194 (λ=1.00) | lr 1.80e-04
Epoch  21 | train 0.5263 (IM@1 0.0148 FM@1 0.1543) | val 0.4160 (IM@1 0.0194 FM@1 0.0823) sup 0.1691/0.1017 roll 0.3572/0.3144 (λ=1.00) | lr 1.80e-04
Epoch  22 | train 0.5214 (IM@1 0.0149 FM@1 0.1533) | val 0.4212 (IM@1 0.0190 FM@1 0.0869) sup 0.1681/0.1058 roll 0.3532/0.3153 (λ=1.00) | lr 1.80e-04
Epoch  23 | train 0.5143 (IM@1 0.0147 FM@1 0.1486) | val 0.4136 (IM@1 0.0195 FM@1 0.0780) sup 0.1633/0.0976 roll 0.3510/0.3161 (λ=1.00) | lr 1.80e-04
Epoch  24 | train 0.5101 (IM@1 0.0147 FM@1 0.1463) | val 0.4219 (IM@1 0.0196 FM@1 0.0786) sup 0.1610/0.0982 roll 0.3491/0.3236 (λ=1.00) | lr 1.80e-04
Epoch  25 | train 0.5106 (IM@1 0.0146 FM@1 0.1485) | val 0.4031 (IM@1 0.0192 FM@1 0.0760) sup 0.1631/0.0952 roll 0.3475/0.3079 (λ=1.00) | lr 1.80e-04
Epoch  26 | train 0.5062 (IM@1 0.0145 FM@1 0.1488) | val 0.4227 (IM@1 0.0200 FM@1 0.0782) sup 0.1632/0.0982 roll 0.3430/0.3245 (λ=1.00) | lr 1.80e-04
Epoch  27 | train 0.5028 (IM@1 0.0145 FM@1 0.1454) | val 0.4227 (IM@1 0.0190 FM@1 0.0820) sup 0.1599/0.1010 roll 0.3430/0.3216 (λ=1.00) | lr 1.80e-04
Epoch  28 | train 0.5010 (IM@1 0.0145 FM@1 0.1452) | val 0.4042 (IM@1 0.0190 FM@1 0.0775) sup 0.1597/0.0966 roll 0.3413/0.3076 (λ=1.00) | lr 1.80e-04
Epoch  29 | train 0.4978 (IM@1 0.0145 FM@1 0.1450) | val 0.4126 (IM@1 0.0197 FM@1 0.0744) sup 0.1595/0.0941 roll 0.3383/0.3185 (λ=1.00) | lr 1.80e-04
Epoch  30 | train 0.4963 (IM@1 0.0145 FM@1 0.1447) | val 0.4298 (IM@1 0.0199 FM@1 0.0768) sup 0.1592/0.0967 roll 0.3371/0.3331 (λ=1.00) | lr 1.80e-04
Epoch  31 | train 0.4941 (IM@1 0.0143 FM@1 0.1439) | val 0.3977 (IM@1 0.0191 FM@1 0.0726) sup 0.1582/0.0917 roll 0.3359/0.3061 (λ=1.00) | lr 1.80e-04
Epoch  32 | train 0.4925 (IM@1 0.0143 FM@1 0.1440) | val 0.4128 (IM@1 0.0200 FM@1 0.0753) sup 0.1583/0.0954 roll 0.3341/0.3175 (λ=1.00) | lr 1.80e-04
Epoch  33 | train 0.4897 (IM@1 0.0142 FM@1 0.1433) | val 0.3995 (IM@1 0.0192 FM@1 0.0720) sup 0.1575/0.0912 roll 0.3322/0.3083 (λ=1.00) | lr 1.80e-04
Epoch  34 | train 0.4839 (IM@1 0.0142 FM@1 0.1406) | val 0.4109 (IM@1 0.0195 FM@1 0.0747) sup 0.1548/0.0943 roll 0.3291/0.3167 (λ=1.00) | lr 1.80e-04
Epoch  35 | train 0.4793 (IM@1 0.0140 FM@1 0.1396) | val 0.3914 (IM@1 0.0192 FM@1 0.0682) sup 0.1536/0.0874 roll 0.3257/0.3040 (λ=1.00) | lr 1.80e-04
Epoch  36 | train 0.4818 (IM@1 0.0141 FM@1 0.1400) | val 0.3987 (IM@1 0.0187 FM@1 0.0724) sup 0.1540/0.0911 roll 0.3278/0.3075 (λ=1.00) | lr 1.80e-04
Epoch  37 | train 0.4781 (IM@1 0.0139 FM@1 0.1392) | val 0.4100 (IM@1 0.0197 FM@1 0.0707) sup 0.1531/0.0904 roll 0.3250/0.3196 (λ=1.00) | lr 1.80e-04
[I 2026-09-26 15:37:51,564] Trial 11 pruned. 
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.9130 (IM@1 0.4092 FM@1 0.5039) | val 0.3607 (IM@1 0.0896 FM@1 0.2711) sup 0.9130/0.3607 roll 1.5858/1.0533 (λ=0.00) | lr 2.20e-04
Epoch   1 | train 0.3898 (IM@1 0.0704 FM@1 0.2337) | val 0.2702 (IM@1 0.0369 FM@1 0.1767) sup 0.3041/0.2136 roll 0.8577/0.5655 (λ=0.10) | lr 2.20e-04
Epoch   2 | train 0.3424 (IM@1 0.0470 FM@1 0.1740) | val 0.2594 (IM@1 0.0271 FM@1 0.1442) sup 0.2209/0.1714 roll 0.6075/0.4401 (λ=0.20) | lr 2.20e-04
Epoch   3 | train 0.3428 (IM@1 0.0410 FM@1 0.1465) | val 0.2658 (IM@1 0.0257 FM@1 0.1222) sup 0.1875/0.1479 roll 0.5176/0.3930 (λ=0.30) | lr 2.20e-04
Epoch   4 | train 0.3591 (IM@1 0.0395 FM@1 0.1321) | val 0.2895 (IM@1 0.0249 FM@1 0.1148) sup 0.1716/0.1397 roll 0.4687/0.3746 (λ=0.40) | lr 2.20e-04
Epoch   5 | train 0.3855 (IM@1 0.0389 FM@1 0.1243) | val 0.3202 (IM@1 0.0263 FM@1 0.1098) sup 0.1632/0.1361 roll 0.4445/0.3681 (λ=0.50) | lr 2.20e-04
Epoch   6 | train 0.4134 (IM@1 0.0386 FM@1 0.1193) | val 0.3466 (IM@1 0.0261 FM@1 0.1042) sup 0.1579/0.1303 roll 0.4259/0.3604 (λ=0.60) | lr 2.20e-04
Epoch   7 | train 0.4402 (IM@1 0.0384 FM@1 0.1149) | val 0.3686 (IM@1 0.0258 FM@1 0.1003) sup 0.1533/0.1261 roll 0.4099/0.3463 (λ=0.70) | lr 2.20e-04
