Studio: joint_combo_p1_k10 | device cpu | mode=combo P=1 K=10 T=10
Caricamento dataset...
Trovati 120 trial.
Dataset grezzo: 120 trial letti. Scaler e finestre costruiti in split_by_trial() (fit solo su train).
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``group`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``constant_liar`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
[I 2026-09-26 12:52:01,541] Using an existing study with name 'joint_combo_p1_k10' instead of creating a new one.
Normalizzatore caricato da /home/gemma/tesi/aquabot/src/net/scaler/scalers_joint.pkl (nessun refit).
Dataset: 32520 campioni da 120 trial. H=20 P=10 | seq_cmd=(20, 1) seq_sens=(20, 2)
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.5197 (IM@1 0.1189 FM@1 0.4008) | val 0.2090 (IM@1 0.0393 FM@1 0.1697) sup 0.5197/0.2090 roll 1.7225/1.0749 (λ=0.00) | lr 2.19e-03
Epoch  11 | train 0.7979 (IM@1 0.0583 FM@1 0.2441) | val 0.5130 (IM@1 0.0297 FM@1 0.1243) sup 0.3024/0.1540 roll 0.4955/0.3590 (λ=1.00) | lr 2.19e-03
Epoch  12 | train 0.7959 (IM@1 0.0582 FM@1 0.2475) | val 0.4915 (IM@1 0.0270 FM@1 0.1223) sup 0.3057/0.1494 roll 0.4902/0.3421 (λ=1.00) | lr 2.19e-03
Epoch  13 | train 0.7896 (IM@1 0.0570 FM@1 0.2460) | val 0.5114 (IM@1 0.0312 FM@1 0.1239) sup 0.3030/0.1551 roll 0.4865/0.3564 (λ=1.00) | lr 2.19e-03
Epoch  14 | train 0.7817 (IM@1 0.0575 FM@1 0.2420) | val 0.4837 (IM@1 0.0318 FM@1 0.1092) sup 0.2995/0.1409 roll 0.4822/0.3427 (λ=1.00) | lr 2.19e-03
Epoch  15 | train 0.7800 (IM@1 0.0564 FM@1 0.2427) | val 0.4899 (IM@1 0.0317 FM@1 0.1145) sup 0.2991/0.1462 roll 0.4809/0.3437 (λ=1.00) | lr 2.19e-03
Epoch  16 | train 0.7783 (IM@1 0.0557 FM@1 0.2426) | val 0.4919 (IM@1 0.0304 FM@1 0.1133) sup 0.2984/0.1437 roll 0.4800/0.3482 (λ=1.00) | lr 2.19e-03
Epoch  17 | train 0.7736 (IM@1 0.0547 FM@1 0.2426) | val 0.4916 (IM@1 0.0290 FM@1 0.1180) sup 0.2973/0.1470 roll 0.4763/0.3446 (λ=1.00) | lr 2.19e-03
Epoch  18 | train 0.7664 (IM@1 0.0558 FM@1 0.2392) | val 0.4744 (IM@1 0.0280 FM@1 0.1090) sup 0.2950/0.1370 roll 0.4714/0.3374 (λ=1.00) | lr 2.19e-03
Epoch  19 | train 0.7670 (IM@1 0.0552 FM@1 0.2403) | val 0.4968 (IM@1 0.0334 FM@1 0.1133) sup 0.2955/0.1466 roll 0.4716/0.3502 (λ=1.00) | lr 2.19e-03
Epoch  20 | train 0.7580 (IM@1 0.0548 FM@1 0.2349) | val 0.4762 (IM@1 0.0280 FM@1 0.1103) sup 0.2897/0.1383 roll 0.4683/0.3379 (λ=1.00) | lr 2.19e-03
Epoch  21 | train 0.7616 (IM@1 0.0568 FM@1 0.2373) | val 0.5048 (IM@1 0.0310 FM@1 0.1196) sup 0.2941/0.1506 roll 0.4675/0.3542 (λ=1.00) | lr 2.19e-03
Epoch  22 | train 0.7560 (IM@1 0.0554 FM@1 0.2374) | val 0.4952 (IM@1 0.0302 FM@1 0.1175) sup 0.2928/0.1478 roll 0.4632/0.3474 (λ=1.00) | lr 2.19e-03
Epoch  23 | train 0.7563 (IM@1 0.0556 FM@1 0.2363) | val 0.4868 (IM@1 0.0287 FM@1 0.1129) sup 0.2919/0.1416 roll 0.4644/0.3452 (λ=1.00) | lr 2.19e-03
Epoch  24 | train 0.7576 (IM@1 0.0550 FM@1 0.2419) | val 0.5280 (IM@1 0.0313 FM@1 0.1325) sup 0.2969/0.1638 roll 0.4606/0.3642 (λ=1.00) | lr 2.19e-03
Epoch  25 | train 0.7464 (IM@1 0.0551 FM@1 0.2350) | val 0.4963 (IM@1 0.0298 FM@1 0.1145) sup 0.2900/0.1443 roll 0.4564/0.3520 (λ=1.00) | lr 2.19e-03
Epoch  26 | train 0.7423 (IM@1 0.0532 FM@1 0.2358) | val 0.4983 (IM@1 0.0314 FM@1 0.1181) sup 0.2890/0.1495 roll 0.4533/0.3488 (λ=1.00) | lr 2.19e-03
Epoch  27 | train 0.7404 (IM@1 0.0545 FM@1 0.2338) | val 0.4807 (IM@1 0.0267 FM@1 0.1101) sup 0.2882/0.1368 roll 0.4522/0.3439 (λ=1.00) | lr 2.19e-03
Epoch  28 | train 0.7411 (IM@1 0.0546 FM@1 0.2353) | val 0.5386 (IM@1 0.0316 FM@1 0.1346) sup 0.2899/0.1662 roll 0.4512/0.3724 (λ=1.00) | lr 2.19e-03
Epoch  29 | train 0.7374 (IM@1 0.0549 FM@1 0.2356) | val 0.5170 (IM@1 0.0339 FM@1 0.1202) sup 0.2905/0.1541 roll 0.4470/0.3629 (λ=1.00) | lr 1.09e-03
Epoch  30 | train 0.7066 (IM@1 0.0520 FM@1 0.2258) | val 0.5012 (IM@1 0.0294 FM@1 0.1217) sup 0.2778/0.1510 roll 0.4288/0.3502 (λ=1.00) | lr 1.09e-03
Epoch  31 | train 0.6995 (IM@1 0.0509 FM@1 0.2256) | val 0.5021 (IM@1 0.0306 FM@1 0.1176) sup 0.2765/0.1482 roll 0.4230/0.3539 (λ=1.00) | lr 1.09e-03
Epoch  32 | train 0.6934 (IM@1 0.0510 FM@1 0.2223) | val 0.4976 (IM@1 0.0316 FM@1 0.1132) sup 0.2732/0.1447 roll 0.4202/0.3529 (λ=1.00) | lr 1.09e-03
Epoch  33 | train 0.6906 (IM@1 0.0511 FM@1 0.2231) | val 0.5017 (IM@1 0.0297 FM@1 0.1145) sup 0.2743/0.1442 roll 0.4163/0.3575 (λ=1.00) | lr 1.09e-03

Training completato (combo). Best val (sup + 1.0*roll, da epoch 10): 0.4744 a epoch 18
[I 2026-09-26 14:09:51,548] Trial 7 finished with value: 0.47442686143606827 and parameters: {'gru_hidden_fm': 128, 'mlp_hidden_fm': 32, 'dropout_fm': 0.4071399568955993, 'weight_decay_fm': 4.148871865904402e-06, 'gru_hidden_im': 256, 'mlp_hidden_im': 32, 'dropout_im': 0.17876004178484178, 'weight_decay_im': 0.01759074580900121, 'lr': 0.0021897147563864974, 'batch_size': 64, 'clip_norm': 1.0}. Best is trial 9 with value: 0.3666087365695644.
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.3922 (IM@1 0.0792 FM@1 0.3129) | val 0.1571 (IM@1 0.0266 FM@1 0.1305) sup 0.3922/0.1571 roll 1.1171/0.5893 (λ=0.00) | lr 1.31e-03
Epoch   1 | train 0.2840 (IM@1 0.0314 FM@1 0.1940) | val 0.1654 (IM@1 0.0208 FM@1 0.1071) sup 0.2254/0.1279 roll 0.5868/0.3748 (λ=0.10) | lr 1.31e-03
Epoch   2 | train 0.3066 (IM@1 0.0302 FM@1 0.1772) | val 0.2013 (IM@1 0.0245 FM@1 0.0981) sup 0.2074/0.1227 roll 0.4962/0.3934 (λ=0.20) | lr 1.31e-03
Epoch   3 | train 0.3337 (IM@1 0.0307 FM@1 0.1647) | val 0.2329 (IM@1 0.0255 FM@1 0.0963) sup 0.1954/0.1218 roll 0.4611/0.3701 (λ=0.30) | lr 1.31e-03
Epoch   4 | train 0.3670 (IM@1 0.0303 FM@1 0.1620) | val 0.2960 (IM@1 0.0292 FM@1 0.1016) sup 0.1923/0.1308 roll 0.4369/0.4129 (λ=0.40) | lr 1.31e-03
Epoch   5 | train 0.3959 (IM@1 0.0304 FM@1 0.1555) | val 0.2819 (IM@1 0.0245 FM@1 0.0903) sup 0.1859/0.1148 roll 0.4200/0.3341 (λ=0.50) | lr 1.31e-03
Epoch   6 | train 0.4250 (IM@1 0.0310 FM@1 0.1494) | val 0.3219 (IM@1 0.0259 FM@1 0.0858) sup 0.1803/0.1117 roll 0.4079/0.3503 (λ=0.60) | lr 1.31e-03
Epoch   7 | train 0.4580 (IM@1 0.0303 FM@1 0.1491) | val 0.3332 (IM@1 0.0246 FM@1 0.0819) sup 0.1794/0.1065 roll 0.3980/0.3239 (λ=0.70) | lr 1.31e-03
Epoch   8 | train 0.4881 (IM@1 0.0303 FM@1 0.1468) | val 0.3763 (IM@1 0.0266 FM@1 0.0818) sup 0.1771/0.1084 roll 0.3887/0.3349 (λ=0.80) | lr 1.31e-03
Epoch   9 | train 0.5159 (IM@1 0.0302 FM@1 0.1430) | val 0.3934 (IM@1 0.0248 FM@1 0.0802) sup 0.1732/0.1051 roll 0.3808/0.3204 (λ=0.90) | lr 1.31e-03
Epoch  10 | train 0.5449 (IM@1 0.0302 FM@1 0.1429) | val 0.4239 (IM@1 0.0282 FM@1 0.0733) sup 0.1731/0.1015 roll 0.3718/0.3224 (λ=1.00) | lr 1.31e-03
Epoch  11 | train 0.5381 (IM@1 0.0301 FM@1 0.1409) | val 0.4139 (IM@1 0.0249 FM@1 0.0764) sup 0.1711/0.1013 roll 0.3671/0.3126 (λ=1.00) | lr 1.31e-03
Epoch  12 | train 0.5312 (IM@1 0.0300 FM@1 0.1395) | val 0.4190 (IM@1 0.0250 FM@1 0.0760) sup 0.1695/0.1009 roll 0.3617/0.3180 (λ=1.00) | lr 1.31e-03
Epoch  13 | train 0.5243 (IM@1 0.0303 FM@1 0.1370) | val 0.4506 (IM@1 0.0243 FM@1 0.0852) sup 0.1674/0.1096 roll 0.3569/0.3410 (λ=1.00) | lr 1.31e-03
Epoch  14 | train 0.5139 (IM@1 0.0292 FM@1 0.1362) | val 0.4195 (IM@1 0.0264 FM@1 0.0753) sup 0.1654/0.1017 roll 0.3485/0.3178 (λ=1.00) | lr 1.31e-03
Epoch  15 | train 0.5101 (IM@1 0.0290 FM@1 0.1345) | val 0.4326 (IM@1 0.0265 FM@1 0.0777) sup 0.1634/0.1041 roll 0.3467/0.3285 (λ=1.00) | lr 1.31e-03
Epoch  16 | train 0.5017 (IM@1 0.0292 FM@1 0.1331) | val 0.4227 (IM@1 0.0265 FM@1 0.0747) sup 0.1623/0.1012 roll 0.3394/0.3215 (λ=1.00) | lr 1.31e-03
Epoch  17 | train 0.4951 (IM@1 0.0291 FM@1 0.1317) | val 0.4225 (IM@1 0.0266 FM@1 0.0767) sup 0.1608/0.1033 roll 0.3343/0.3193 (λ=1.00) | lr 1.31e-03
Epoch  18 | train 0.4886 (IM@1 0.0288 FM@1 0.1313) | val 0.4355 (IM@1 0.0263 FM@1 0.0765) sup 0.1601/0.1028 roll 0.3285/0.3327 (λ=1.00) | lr 1.31e-03
