Studio: joint_combo_p1_k10 | device cpu | mode=combo P=1 K=10 T=10
Caricamento dataset...
Trovati 120 trial.
Dataset grezzo: 120 trial letti. Scaler e finestre costruiti in split_by_trial() (fit solo su train).
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``group`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``constant_liar`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
[I 2026-09-26 12:51:54,238] Using an existing study with name 'joint_combo_p1_k10' instead of creating a new one.
Normalizzatore caricato da /home/gemma/tesi/aquabot/src/net/scaler/scalers_joint.pkl (nessun refit).
Dataset: 32520 campioni da 120 trial. H=20 P=10 | seq_cmd=(20, 1) seq_sens=(20, 2)
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.9550 (IM@1 0.4161 FM@1 0.5389) | val 0.3388 (IM@1 0.0692 FM@1 0.2696) sup 0.9550/0.3388 roll 1.6427/1.1467 (λ=0.00) | lr 3.68e-04
Epoch  11 | train 0.5115 (IM@1 0.0341 FM@1 0.1030) | val 0.4359 (IM@1 0.0241 FM@1 0.0866) sup 0.1371/0.1107 roll 0.3745/0.3252 (λ=1.00) | lr 3.68e-04
Epoch  12 | train 0.5022 (IM@1 0.0338 FM@1 0.0998) | val 0.4400 (IM@1 0.0250 FM@1 0.0845) sup 0.1336/0.1096 roll 0.3686/0.3304 (λ=1.00) | lr 3.68e-04
Epoch  13 | train 0.4933 (IM@1 0.0336 FM@1 0.0984) | val 0.4361 (IM@1 0.0253 FM@1 0.0852) sup 0.1321/0.1105 roll 0.3612/0.3255 (λ=1.00) | lr 3.68e-04
Epoch  14 | train 0.4868 (IM@1 0.0336 FM@1 0.0950) | val 0.4205 (IM@1 0.0251 FM@1 0.0796) sup 0.1286/0.1048 roll 0.3582/0.3157 (λ=1.00) | lr 3.68e-04
Epoch  15 | train 0.4783 (IM@1 0.0335 FM@1 0.0955) | val 0.4231 (IM@1 0.0247 FM@1 0.0807) sup 0.1290/0.1054 roll 0.3493/0.3176 (λ=1.00) | lr 3.68e-04
Epoch  16 | train 0.4742 (IM@1 0.0335 FM@1 0.0933) | val 0.4207 (IM@1 0.0259 FM@1 0.0796) sup 0.1268/0.1055 roll 0.3473/0.3151 (λ=1.00) | lr 3.68e-04
Epoch  17 | train 0.4690 (IM@1 0.0334 FM@1 0.0908) | val 0.4225 (IM@1 0.0253 FM@1 0.0776) sup 0.1242/0.1028 roll 0.3449/0.3197 (λ=1.00) | lr 3.68e-04
Epoch  18 | train 0.4613 (IM@1 0.0327 FM@1 0.0896) | val 0.4242 (IM@1 0.0266 FM@1 0.0784) sup 0.1223/0.1050 roll 0.3390/0.3192 (λ=1.00) | lr 3.68e-04
Epoch  19 | train 0.4596 (IM@1 0.0331 FM@1 0.0881) | val 0.4241 (IM@1 0.0260 FM@1 0.0756) sup 0.1212/0.1016 roll 0.3384/0.3224 (λ=1.00) | lr 3.68e-04
Epoch  20 | train 0.4606 (IM@1 0.0332 FM@1 0.0884) | val 0.4141 (IM@1 0.0265 FM@1 0.0762) sup 0.1216/0.1027 roll 0.3390/0.3114 (λ=1.00) | lr 3.68e-04
Epoch  21 | train 0.4510 (IM@1 0.0329 FM@1 0.0867) | val 0.4034 (IM@1 0.0253 FM@1 0.0737) sup 0.1196/0.0990 roll 0.3314/0.3044 (λ=1.00) | lr 3.68e-04
Epoch  22 | train 0.4473 (IM@1 0.0328 FM@1 0.0848) | val 0.4083 (IM@1 0.0256 FM@1 0.0731) sup 0.1176/0.0987 roll 0.3297/0.3096 (λ=1.00) | lr 3.68e-04
Epoch  23 | train 0.4471 (IM@1 0.0330 FM@1 0.0848) | val 0.4041 (IM@1 0.0253 FM@1 0.0726) sup 0.1178/0.0978 roll 0.3293/0.3063 (λ=1.00) | lr 3.68e-04
Epoch  24 | train 0.4431 (IM@1 0.0325 FM@1 0.0846) | val 0.4174 (IM@1 0.0265 FM@1 0.0740) sup 0.1171/0.1004 roll 0.3260/0.3170 (λ=1.00) | lr 3.68e-04
Epoch  25 | train 0.4376 (IM@1 0.0320 FM@1 0.0840) | val 0.4087 (IM@1 0.0275 FM@1 0.0715) sup 0.1160/0.0990 roll 0.3216/0.3097 (λ=1.00) | lr 3.68e-04
Epoch  26 | train 0.4356 (IM@1 0.0326 FM@1 0.0823) | val 0.4032 (IM@1 0.0254 FM@1 0.0720) sup 0.1149/0.0974 roll 0.3207/0.3058 (λ=1.00) | lr 3.68e-04
Epoch  27 | train 0.4313 (IM@1 0.0320 FM@1 0.0810) | val 0.4182 (IM@1 0.0263 FM@1 0.0727) sup 0.1130/0.0990 roll 0.3183/0.3192 (λ=1.00) | lr 3.68e-04
Epoch  28 | train 0.4306 (IM@1 0.0319 FM@1 0.0818) | val 0.4006 (IM@1 0.0261 FM@1 0.0705) sup 0.1137/0.0966 roll 0.3169/0.3040 (λ=1.00) | lr 3.68e-04
Epoch  29 | train 0.4260 (IM@1 0.0317 FM@1 0.0804) | val 0.3966 (IM@1 0.0254 FM@1 0.0692) sup 0.1121/0.0946 roll 0.3139/0.3020 (λ=1.00) | lr 3.68e-04
Epoch  30 | train 0.4230 (IM@1 0.0320 FM@1 0.0796) | val 0.4029 (IM@1 0.0268 FM@1 0.0716) sup 0.1116/0.0984 roll 0.3114/0.3046 (λ=1.00) | lr 3.68e-04
Epoch  31 | train 0.4205 (IM@1 0.0317 FM@1 0.0790) | val 0.3962 (IM@1 0.0243 FM@1 0.0684) sup 0.1107/0.0927 roll 0.3098/0.3035 (λ=1.00) | lr 3.68e-04
Epoch  32 | train 0.4188 (IM@1 0.0313 FM@1 0.0787) | val 0.3990 (IM@1 0.0260 FM@1 0.0685) sup 0.1101/0.0944 roll 0.3087/0.3046 (λ=1.00) | lr 3.68e-04
Epoch  33 | train 0.4158 (IM@1 0.0313 FM@1 0.0777) | val 0.3891 (IM@1 0.0252 FM@1 0.0665) sup 0.1090/0.0918 roll 0.3068/0.2973 (λ=1.00) | lr 3.68e-04
Epoch  34 | train 0.4127 (IM@1 0.0311 FM@1 0.0769) | val 0.3948 (IM@1 0.0246 FM@1 0.0682) sup 0.1080/0.0928 roll 0.3047/0.3020 (λ=1.00) | lr 3.68e-04
Epoch  35 | train 0.4110 (IM@1 0.0311 FM@1 0.0759) | val 0.3978 (IM@1 0.0265 FM@1 0.0670) sup 0.1070/0.0935 roll 0.3040/0.3042 (λ=1.00) | lr 3.68e-04
Epoch  36 | train 0.4079 (IM@1 0.0305 FM@1 0.0757) | val 0.3954 (IM@1 0.0254 FM@1 0.0651) sup 0.1061/0.0905 roll 0.3017/0.3049 (λ=1.00) | lr 3.68e-04
Epoch  37 | train 0.4066 (IM@1 0.0310 FM@1 0.0757) | val 0.3917 (IM@1 0.0261 FM@1 0.0667) sup 0.1067/0.0928 roll 0.2998/0.2989 (λ=1.00) | lr 3.68e-04
Epoch  38 | train 0.4040 (IM@1 0.0306 FM@1 0.0745) | val 0.3912 (IM@1 0.0259 FM@1 0.0663) sup 0.1051/0.0922 roll 0.2989/0.2990 (λ=1.00) | lr 3.68e-04
Epoch  39 | train 0.4030 (IM@1 0.0307 FM@1 0.0737) | val 0.3874 (IM@1 0.0254 FM@1 0.0643) sup 0.1045/0.0897 roll 0.2986/0.2977 (λ=1.00) | lr 3.68e-04

Training completato (combo). Best val (sup + 1.0*roll, da epoch 10): 0.3874 a epoch 39
[I 2026-09-26 14:01:09,581] Trial 5 finished with value: 0.38739216922339254 and parameters: {'gru_hidden_fm': 256, 'mlp_hidden_fm': 128, 'dropout_fm': 0.16492202361432007, 'weight_decay_fm': 0.008262677718642303, 'gru_hidden_im': 128, 'mlp_hidden_im': 128, 'dropout_im': 0.18399287688458135, 'weight_decay_im': 2.7180295558830523e-05, 'lr': 0.0003677424952990549, 'batch_size': 256, 'clip_norm': 0.5}. Best is trial 13 with value: 0.38012470600984816.
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 1.3385 (IM@1 0.5634 FM@1 0.7751) | val 0.5951 (IM@1 0.1562 FM@1 0.4389) sup 1.3385/0.5951 roll 1.8867/1.4546 (λ=0.00) | lr 1.35e-04
Epoch   1 | train 0.8211 (IM@1 0.1399 FM@1 0.5370) | val 0.5090 (IM@1 0.0627 FM@1 0.3473) sup 0.6769/0.4101 roll 1.4423/0.9894 (λ=0.10) | lr 1.35e-04
Epoch   2 | train 0.8135 (IM@1 0.0934 FM@1 0.4829) | val 0.5323 (IM@1 0.0500 FM@1 0.3138) sup 0.5764/0.3638 roll 1.1854/0.8424 (λ=0.20) | lr 1.35e-04
Epoch   3 | train 0.8463 (IM@1 0.0817 FM@1 0.4554) | val 0.5497 (IM@1 0.0441 FM@1 0.2866) sup 0.5371/0.3308 roll 1.0307/0.7297 (λ=0.30) | lr 1.35e-04
Epoch   4 | train 0.8812 (IM@1 0.0792 FM@1 0.4294) | val 0.5705 (IM@1 0.0392 FM@1 0.2700) sup 0.5087/0.3092 roll 0.9312/0.6532 (λ=0.40) | lr 1.35e-04
Epoch   5 | train 0.9108 (IM@1 0.0764 FM@1 0.4054) | val 0.5890 (IM@1 0.0368 FM@1 0.2537) sup 0.4819/0.2905 roll 0.8579/0.5971 (λ=0.50) | lr 1.35e-04
Epoch   6 | train 0.9496 (IM@1 0.0726 FM@1 0.3967) | val 0.6010 (IM@1 0.0343 FM@1 0.2360) sup 0.4694/0.2703 roll 0.8005/0.5512 (λ=0.60) | lr 1.35e-04
Epoch   7 | train 0.9799 (IM@1 0.0707 FM@1 0.3788) | val 0.6145 (IM@1 0.0337 FM@1 0.2199) sup 0.4495/0.2536 roll 0.7577/0.5155 (λ=0.70) | lr 1.35e-04
Epoch   8 | train 1.0270 (IM@1 0.0705 FM@1 0.3716) | val 0.6326 (IM@1 0.0323 FM@1 0.2108) sup 0.4421/0.2431 roll 0.7312/0.4869 (λ=0.80) | lr 1.35e-04
Epoch   9 | train 1.0600 (IM@1 0.0690 FM@1 0.3637) | val 0.6808 (IM@1 0.0327 FM@1 0.2087) sup 0.4326/0.2413 roll 0.6970/0.4882 (λ=0.90) | lr 1.35e-04
Epoch  10 | train 1.0951 (IM@1 0.0698 FM@1 0.3485) | val 0.6951 (IM@1 0.0343 FM@1 0.1961) sup 0.4183/0.2304 roll 0.6768/0.4647 (λ=1.00) | lr 1.35e-04
Epoch  11 | train 1.0729 (IM@1 0.0690 FM@1 0.3421) | val 0.6654 (IM@1 0.0328 FM@1 0.1896) sup 0.4112/0.2224 roll 0.6617/0.4430 (λ=1.00) | lr 1.35e-04
Epoch  12 | train 1.0518 (IM@1 0.0676 FM@1 0.3362) | val 0.6653 (IM@1 0.0336 FM@1 0.1890) sup 0.4038/0.2226 roll 0.6479/0.4427 (λ=1.00) | lr 1.35e-04
Epoch  13 | train 1.0328 (IM@1 0.0675 FM@1 0.3346) | val 0.6390 (IM@1 0.0323 FM@1 0.1805) sup 0.4022/0.2128 roll 0.6307/0.4262 (λ=1.00) | lr 1.35e-04
Epoch  14 | train 1.0163 (IM@1 0.0665 FM@1 0.3278) | val 0.6351 (IM@1 0.0335 FM@1 0.1777) sup 0.3943/0.2112 roll 0.6220/0.4240 (λ=1.00) | lr 1.35e-04
Epoch  15 | train 1.0083 (IM@1 0.0680 FM@1 0.3282) | val 0.6487 (IM@1 0.0352 FM@1 0.1838) sup 0.3961/0.2190 roll 0.6122/0.4297 (λ=1.00) | lr 1.35e-04
Epoch  16 | train 0.9942 (IM@1 0.0656 FM@1 0.3229) | val 0.6143 (IM@1 0.0331 FM@1 0.1723) sup 0.3885/0.2053 roll 0.6057/0.4090 (λ=1.00) | lr 1.35e-04
Epoch  17 | train 0.9815 (IM@1 0.0668 FM@1 0.3161) | val 0.6208 (IM@1 0.0336 FM@1 0.1764) sup 0.3829/0.2099 roll 0.5985/0.4109 (λ=1.00) | lr 1.35e-04
Epoch  18 | train 0.9705 (IM@1 0.0653 FM@1 0.3141) | val 0.6061 (IM@1 0.0342 FM@1 0.1665) sup 0.3794/0.2007 roll 0.5911/0.4054 (λ=1.00) | lr 1.35e-04
[I 2026-09-26 14:50:45,406] Trial 25 pruned. 
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 1.5345 (IM@1 0.7500 FM@1 0.7845) | val 0.8482 (IM@1 0.3770 FM@1 0.4712) sup 1.5345/0.8482 roll 1.9195/1.6291 (λ=0.00) | lr 1.27e-04
Epoch   1 | train 0.9718 (IM@1 0.3204 FM@1 0.4920) | val 0.6021 (IM@1 0.1568 FM@1 0.3266) sup 0.8124/0.4834 roll 1.5936/1.1873 (λ=0.10) | lr 1.27e-04
Epoch   2 | train 0.8446 (IM@1 0.1726 FM@1 0.4065) | val 0.5667 (IM@1 0.0949 FM@1 0.2764) sup 0.5792/0.3713 roll 1.3271/0.9771 (λ=0.20) | lr 1.27e-04
Epoch   3 | train 0.8324 (IM@1 0.1229 FM@1 0.3641) | val 0.5637 (IM@1 0.0729 FM@1 0.2413) sup 0.4871/0.3142 roll 1.1511/0.8317 (λ=0.30) | lr 1.27e-04
Epoch   4 | train 0.8650 (IM@1 0.1056 FM@1 0.3462) | val 0.5809 (IM@1 0.0640 FM@1 0.2232) sup 0.4517/0.2873 roll 1.0331/0.7341 (λ=0.40) | lr 1.27e-04
Epoch   5 | train 0.8917 (IM@1 0.0964 FM@1 0.3283) | val 0.6065 (IM@1 0.0557 FM@1 0.2114) sup 0.4247/0.2671 roll 0.9339/0.6788 (λ=0.50) | lr 1.27e-04
Epoch   6 | train 0.9175 (IM@1 0.0893 FM@1 0.3116) | val 0.6209 (IM@1 0.0502 FM@1 0.1988) sup 0.4009/0.2490 roll 0.8609/0.6198 (λ=0.60) | lr 1.27e-04
Epoch   7 | train 0.9440 (IM@1 0.0840 FM@1 0.2999) | val 0.6425 (IM@1 0.0472 FM@1 0.1897) sup 0.3839/0.2370 roll 0.8002/0.5793 (λ=0.70) | lr 1.27e-04
Epoch   8 | train 0.9740 (IM@1 0.0819 FM@1 0.2892) | val 0.6778 (IM@1 0.0446 FM@1 0.1859) sup 0.3712/0.2305 roll 0.7535/0.5592 (λ=0.80) | lr 1.27e-04
Epoch   9 | train 1.0123 (IM@1 0.0795 FM@1 0.2797) | val 0.6847 (IM@1 0.0432 FM@1 0.1748) sup 0.3592/0.2180 roll 0.7256/0.5185 (λ=0.90) | lr 1.27e-04
Epoch  10 | train 1.0430 (IM@1 0.0779 FM@1 0.2746) | val 0.7146 (IM@1 0.0427 FM@1 0.1706) sup 0.3525/0.2134 roll 0.6904/0.5012 (λ=1.00) | lr 1.27e-04
Epoch  11 | train 1.0192 (IM@1 0.0761 FM@1 0.2745) | val 0.6697 (IM@1 0.0386 FM@1 0.1627) sup 0.3506/0.2013 roll 0.6686/0.4684 (λ=1.00) | lr 1.27e-04
Epoch  12 | train 0.9857 (IM@1 0.0743 FM@1 0.2633) | val 0.6671 (IM@1 0.0389 FM@1 0.1590) sup 0.3375/0.1979 roll 0.6481/0.4692 (λ=1.00) | lr 1.27e-04
Epoch  13 | train 0.9588 (IM@1 0.0731 FM@1 0.2587) | val 0.6284 (IM@1 0.0371 FM@1 0.1518) sup 0.3318/0.1889 roll 0.6270/0.4395 (λ=1.00) | lr 1.27e-04
Epoch  14 | train 0.9394 (IM@1 0.0726 FM@1 0.2545) | val 0.6121 (IM@1 0.0339 FM@1 0.1505) sup 0.3271/0.1844 roll 0.6123/0.4277 (λ=1.00) | lr 1.27e-04
Epoch  15 | train 0.9228 (IM@1 0.0728 FM@1 0.2506) | val 0.6109 (IM@1 0.0364 FM@1 0.1473) sup 0.3234/0.1836 roll 0.5995/0.4272 (λ=1.00) | lr 1.27e-04
Epoch  16 | train 0.9082 (IM@1 0.0729 FM@1 0.2449) | val 0.5969 (IM@1 0.0345 FM@1 0.1446) sup 0.3178/0.1791 roll 0.5904/0.4178 (λ=1.00) | lr 1.27e-04
Epoch  17 | train 0.8977 (IM@1 0.0714 FM@1 0.2453) | val 0.5838 (IM@1 0.0343 FM@1 0.1401) sup 0.3167/0.1744 roll 0.5810/0.4094 (λ=1.00) | lr 1.27e-04
Epoch  18 | train 0.8830 (IM@1 0.0720 FM@1 0.2412) | val 0.5713 (IM@1 0.0337 FM@1 0.1390) sup 0.3132/0.1726 roll 0.5697/0.3986 (λ=1.00) | lr 1.27e-04
[I 2026-09-26 16:10:55,226] Trial 37 pruned. 
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.3699 (IM@1 0.1439 FM@1 0.2260) | val 0.1367 (IM@1 0.0299 FM@1 0.1068) sup 0.3699/0.1367 roll 1.0723/0.7166 (λ=0.00) | lr 3.83e-04
Epoch   1 | train 0.1812 (IM@1 0.0292 FM@1 0.1032) | val 0.1487 (IM@1 0.0221 FM@1 0.0906) sup 0.1325/0.1126 roll 0.4876/0.3606 (λ=0.10) | lr 3.83e-04
Epoch   2 | train 0.1951 (IM@1 0.0262 FM@1 0.0896) | val 0.1721 (IM@1 0.0216 FM@1 0.0809) sup 0.1158/0.1025 roll 0.3964/0.3479 (λ=0.20) | lr 3.83e-04
Epoch   3 | train 0.2192 (IM@1 0.0252 FM@1 0.0823) | val 0.1938 (IM@1 0.0210 FM@1 0.0762) sup 0.1075/0.0972 roll 0.3722/0.3219 (λ=0.30) | lr 3.83e-04
Epoch   4 | train 0.2451 (IM@1 0.0246 FM@1 0.0780) | val 0.2287 (IM@1 0.0218 FM@1 0.0750) sup 0.1027/0.0968 roll 0.3561/0.3297 (λ=0.40) | lr 3.83e-04
Epoch   5 | train 0.2719 (IM@1 0.0246 FM@1 0.0743) | val 0.2501 (IM@1 0.0212 FM@1 0.0724) sup 0.0989/0.0935 roll 0.3461/0.3132 (λ=0.50) | lr 3.83e-04
Epoch   6 | train 0.2996 (IM@1 0.0252 FM@1 0.0721) | val 0.2849 (IM@1 0.0221 FM@1 0.0710) sup 0.0973/0.0931 roll 0.3372/0.3197 (λ=0.60) | lr 3.83e-04
Epoch   7 | train 0.3268 (IM@1 0.0247 FM@1 0.0705) | val 0.3070 (IM@1 0.0224 FM@1 0.0648) sup 0.0952/0.0872 roll 0.3309/0.3139 (λ=0.70) | lr 3.83e-04
