Studio: joint_combo_p1_k10 | device cpu | mode=combo P=1 K=10 T=10
Caricamento dataset...
Trovati 120 trial.
Dataset grezzo: 120 trial letti. Scaler e finestre costruiti in split_by_trial() (fit solo su train).
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``group`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``constant_liar`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
[I 2026-09-26 12:52:28,331] Using an existing study with name 'joint_combo_p1_k10' instead of creating a new one.
Normalizzatore caricato da /home/gemma/tesi/aquabot/src/net/scaler/scalers_joint.pkl (nessun refit).
Dataset: 32520 campioni da 120 trial. H=20 P=10 | seq_cmd=(20, 1) seq_sens=(20, 2)
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.7688 (IM@1 0.3692 FM@1 0.3996) | val 0.2639 (IM@1 0.0737 FM@1 0.1902) sup 0.7688/0.2639 roll 1.5869/0.9940 (λ=0.00) | lr 2.38e-04
Epoch  18 | train 0.4898 (IM@1 0.0437 FM@1 0.0940) | val 0.4232 (IM@1 0.0290 FM@1 0.0731) sup 0.1377/0.1021 roll 0.3521/0.3211 (λ=1.00) | lr 2.38e-04
Epoch  19 | train 0.4847 (IM@1 0.0436 FM@1 0.0926) | val 0.4120 (IM@1 0.0284 FM@1 0.0727) sup 0.1362/0.1011 roll 0.3485/0.3109 (λ=1.00) | lr 2.38e-04
Epoch  20 | train 0.4781 (IM@1 0.0425 FM@1 0.0919) | val 0.4322 (IM@1 0.0293 FM@1 0.0789) sup 0.1344/0.1082 roll 0.3437/0.3239 (λ=1.00) | lr 2.38e-04
Epoch  21 | train 0.4760 (IM@1 0.0436 FM@1 0.0920) | val 0.4178 (IM@1 0.0279 FM@1 0.0752) sup 0.1357/0.1031 roll 0.3403/0.3146 (λ=1.00) | lr 2.38e-04
Epoch  22 | train 0.4682 (IM@1 0.0427 FM@1 0.0913) | val 0.4169 (IM@1 0.0288 FM@1 0.0765) sup 0.1339/0.1053 roll 0.3343/0.3116 (λ=1.00) | lr 2.38e-04
Epoch  23 | train 0.4675 (IM@1 0.0433 FM@1 0.0902) | val 0.4132 (IM@1 0.0291 FM@1 0.0715) sup 0.1335/0.1006 roll 0.3341/0.3125 (λ=1.00) | lr 2.38e-04
Epoch  24 | train 0.4622 (IM@1 0.0425 FM@1 0.0888) | val 0.4258 (IM@1 0.0292 FM@1 0.0721) sup 0.1314/0.1013 roll 0.3308/0.3245 (λ=1.00) | lr 2.38e-04
Epoch  25 | train 0.4611 (IM@1 0.0423 FM@1 0.0883) | val 0.4109 (IM@1 0.0284 FM@1 0.0723) sup 0.1306/0.1007 roll 0.3305/0.3101 (λ=1.00) | lr 2.38e-04
Epoch  26 | train 0.4538 (IM@1 0.0417 FM@1 0.0865) | val 0.4137 (IM@1 0.0300 FM@1 0.0748) sup 0.1282/0.1047 roll 0.3256/0.3090 (λ=1.00) | lr 2.38e-04
Epoch  27 | train 0.4521 (IM@1 0.0424 FM@1 0.0862) | val 0.4148 (IM@1 0.0307 FM@1 0.0740) sup 0.1286/0.1047 roll 0.3235/0.3100 (λ=1.00) | lr 2.38e-04
Epoch  28 | train 0.4519 (IM@1 0.0426 FM@1 0.0859) | val 0.4139 (IM@1 0.0288 FM@1 0.0749) sup 0.1285/0.1038 roll 0.3233/0.3102 (λ=1.00) | lr 2.38e-04
Epoch  29 | train 0.4460 (IM@1 0.0426 FM@1 0.0846) | val 0.4010 (IM@1 0.0288 FM@1 0.0684) sup 0.1272/0.0972 roll 0.3188/0.3038 (λ=1.00) | lr 2.38e-04
Epoch  30 | train 0.4442 (IM@1 0.0412 FM@1 0.0850) | val 0.4054 (IM@1 0.0289 FM@1 0.0705) sup 0.1262/0.0994 roll 0.3180/0.3060 (λ=1.00) | lr 2.38e-04
Epoch  31 | train 0.4397 (IM@1 0.0412 FM@1 0.0830) | val 0.4111 (IM@1 0.0279 FM@1 0.0728) sup 0.1242/0.1007 roll 0.3155/0.3104 (λ=1.00) | lr 2.38e-04
Epoch  32 | train 0.4388 (IM@1 0.0416 FM@1 0.0825) | val 0.4099 (IM@1 0.0282 FM@1 0.0710) sup 0.1241/0.0992 roll 0.3147/0.3107 (λ=1.00) | lr 2.38e-04
Epoch  33 | train 0.4386 (IM@1 0.0412 FM@1 0.0833) | val 0.4019 (IM@1 0.0275 FM@1 0.0691) sup 0.1244/0.0966 roll 0.3141/0.3052 (λ=1.00) | lr 2.38e-04
Epoch  34 | train 0.4355 (IM@1 0.0415 FM@1 0.0823) | val 0.4078 (IM@1 0.0284 FM@1 0.0699) sup 0.1238/0.0982 roll 0.3117/0.3096 (λ=1.00) | lr 2.38e-04
Epoch  35 | train 0.4309 (IM@1 0.0403 FM@1 0.0813) | val 0.4100 (IM@1 0.0290 FM@1 0.0696) sup 0.1216/0.0986 roll 0.3092/0.3114 (λ=1.00) | lr 2.38e-04
Epoch  36 | train 0.4285 (IM@1 0.0401 FM@1 0.0809) | val 0.4026 (IM@1 0.0285 FM@1 0.0689) sup 0.1209/0.0974 roll 0.3076/0.3052 (λ=1.00) | lr 2.38e-04
[I 2026-09-26 16:08:18,522] Trial 16 pruned. 
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.8497 (IM@1 0.3915 FM@1 0.4581) | val 0.3178 (IM@1 0.0763 FM@1 0.2416) sup 0.8497/0.3178 roll 1.6426/1.1003 (λ=0.00) | lr 3.00e-04
Epoch   1 | train 0.3872 (IM@1 0.0748 FM@1 0.2132) | val 0.2733 (IM@1 0.0456 FM@1 0.1552) sup 0.2880/0.2008 roll 0.9916/0.7251 (λ=0.10) | lr 3.00e-04
Epoch   2 | train 0.3657 (IM@1 0.0565 FM@1 0.1603) | val 0.2698 (IM@1 0.0371 FM@1 0.1252) sup 0.2168/0.1622 roll 0.7444/0.5377 (λ=0.20) | lr 3.00e-04
Epoch   3 | train 0.3770 (IM@1 0.0508 FM@1 0.1400) | val 0.2788 (IM@1 0.0305 FM@1 0.1123) sup 0.1908/0.1428 roll 0.6208/0.4534 (λ=0.30) | lr 3.00e-04
Epoch   4 | train 0.3876 (IM@1 0.0455 FM@1 0.1271) | val 0.2834 (IM@1 0.0267 FM@1 0.1024) sup 0.1727/0.1290 roll 0.5374/0.3858 (λ=0.40) | lr 3.00e-04
Epoch   5 | train 0.4095 (IM@1 0.0447 FM@1 0.1185) | val 0.3076 (IM@1 0.0267 FM@1 0.0952) sup 0.1632/0.1219 roll 0.4925/0.3714 (λ=0.50) | lr 3.00e-04
