Studio: joint_combo_p1_k10 | device cpu | mode=combo P=1 K=10 T=10
Caricamento dataset...
Trovati 120 trial.
Dataset grezzo: 120 trial letti. Scaler e finestre costruiti in split_by_trial() (fit solo su train).
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``group`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``constant_liar`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
[I 2026-09-26 12:52:04,620] Using an existing study with name 'joint_combo_p1_k10' instead of creating a new one.
Normalizzatore caricato da /home/gemma/tesi/aquabot/src/net/scaler/scalers_joint.pkl (nessun refit).
Dataset: 32520 campioni da 120 trial. H=20 P=10 | seq_cmd=(20, 1) seq_sens=(20, 2)
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.5638 (IM@1 0.2072 FM@1 0.3566) | val 0.1666 (IM@1 0.0341 FM@1 0.1325) sup 0.5638/0.1666 roll 1.6149/0.7293 (λ=0.00) | lr 1.81e-03
Epoch  11 | train 0.5644 (IM@1 0.0493 FM@1 0.1306) | val 0.4742 (IM@1 0.0361 FM@1 0.0841) sup 0.1799/0.1202 roll 0.3845/0.3539 (λ=1.00) | lr 1.81e-03
Epoch  12 | train 0.5591 (IM@1 0.0503 FM@1 0.1299) | val 0.4724 (IM@1 0.0316 FM@1 0.0959) sup 0.1802/0.1275 roll 0.3789/0.3449 (λ=1.00) | lr 1.81e-03
Epoch  13 | train 0.5511 (IM@1 0.0484 FM@1 0.1287) | val 0.4692 (IM@1 0.0378 FM@1 0.0865) sup 0.1771/0.1243 roll 0.3741/0.3450 (λ=1.00) | lr 1.81e-03
Epoch  14 | train 0.5446 (IM@1 0.0486 FM@1 0.1290) | val 0.4520 (IM@1 0.0315 FM@1 0.0882) sup 0.1777/0.1197 roll 0.3669/0.3322 (λ=1.00) | lr 1.81e-03
Epoch  15 | train 0.5326 (IM@1 0.0472 FM@1 0.1260) | val 0.4667 (IM@1 0.0357 FM@1 0.0883) sup 0.1733/0.1240 roll 0.3593/0.3427 (λ=1.00) | lr 1.81e-03
Epoch  16 | train 0.5243 (IM@1 0.0471 FM@1 0.1252) | val 0.4698 (IM@1 0.0322 FM@1 0.0875) sup 0.1723/0.1197 roll 0.3519/0.3500 (λ=1.00) | lr 1.81e-03
Epoch  17 | train 0.5129 (IM@1 0.0464 FM@1 0.1221) | val 0.4747 (IM@1 0.0336 FM@1 0.0914) sup 0.1685/0.1250 roll 0.3444/0.3497 (λ=1.00) | lr 1.81e-03
Epoch  18 | train 0.5051 (IM@1 0.0467 FM@1 0.1210) | val 0.4709 (IM@1 0.0316 FM@1 0.0909) sup 0.1676/0.1225 roll 0.3375/0.3484 (λ=1.00) | lr 1.81e-03
Epoch  19 | train 0.4916 (IM@1 0.0463 FM@1 0.1204) | val 0.4838 (IM@1 0.0338 FM@1 0.0931) sup 0.1667/0.1269 roll 0.3250/0.3569 (λ=1.00) | lr 9.04e-04
Epoch  20 | train 0.4608 (IM@1 0.0449 FM@1 0.1159) | val 0.4939 (IM@1 0.0347 FM@1 0.0946) sup 0.1608/0.1293 roll 0.3001/0.3646 (λ=1.00) | lr 9.04e-04
Epoch  21 | train 0.4444 (IM@1 0.0435 FM@1 0.1151) | val 0.5113 (IM@1 0.0372 FM@1 0.0947) sup 0.1586/0.1319 roll 0.2858/0.3793 (λ=1.00) | lr 9.04e-04
Epoch  22 | train 0.4298 (IM@1 0.0426 FM@1 0.1127) | val 0.5300 (IM@1 0.0404 FM@1 0.1000) sup 0.1553/0.1403 roll 0.2745/0.3897 (λ=1.00) | lr 9.04e-04
Epoch  23 | train 0.4169 (IM@1 0.0432 FM@1 0.1124) | val 0.5474 (IM@1 0.0430 FM@1 0.0977) sup 0.1556/0.1407 roll 0.2613/0.4067 (λ=1.00) | lr 9.04e-04
Epoch  24 | train 0.4032 (IM@1 0.0417 FM@1 0.1119) | val 0.5633 (IM@1 0.0451 FM@1 0.1043) sup 0.1536/0.1494 roll 0.2496/0.4139 (λ=1.00) | lr 9.04e-04
Epoch  25 | train 0.3878 (IM@1 0.0408 FM@1 0.1072) | val 0.5582 (IM@1 0.0416 FM@1 0.1042) sup 0.1480/0.1458 roll 0.2398/0.4124 (λ=1.00) | lr 9.04e-04
Epoch  26 | train 0.3776 (IM@1 0.0411 FM@1 0.1067) | val 0.5756 (IM@1 0.0429 FM@1 0.1117) sup 0.1478/0.1546 roll 0.2298/0.4210 (λ=1.00) | lr 9.04e-04
Epoch  27 | train 0.3669 (IM@1 0.0397 FM@1 0.1055) | val 0.5709 (IM@1 0.0468 FM@1 0.1071) sup 0.1452/0.1539 roll 0.2218/0.4169 (λ=1.00) | lr 9.04e-04
Epoch  28 | train 0.3555 (IM@1 0.0390 FM@1 0.1031) | val 0.5882 (IM@1 0.0451 FM@1 0.1137) sup 0.1421/0.1588 roll 0.2134/0.4293 (λ=1.00) | lr 9.04e-04
Epoch  29 | train 0.3486 (IM@1 0.0375 FM@1 0.1034) | val 0.6175 (IM@1 0.0518 FM@1 0.1131) sup 0.1409/0.1649 roll 0.2077/0.4526 (λ=1.00) | lr 9.04e-04

Training completato (combo). Best val (sup + 1.0*roll, da epoch 10): 0.4520 a epoch 14
[I 2026-09-26 14:06:36,910] Trial 8 finished with value: 0.45195677903388487 and parameters: {'gru_hidden_fm': 384, 'mlp_hidden_fm': 32, 'dropout_fm': 0.18628673151967245, 'weight_decay_fm': 0.00010420738612031725, 'gru_hidden_im': 128, 'mlp_hidden_im': 16, 'dropout_im': 0.06714268943342626, 'weight_decay_im': 7.528323228670678e-06, 'lr': 0.001808750899038347, 'batch_size': 128, 'clip_norm': 0.5}. Best is trial 13 with value: 0.38012470600984816.
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.7924 (IM@1 0.3069 FM@1 0.4855) | val 0.2855 (IM@1 0.0481 FM@1 0.2374) sup 0.7924/0.2855 roll 1.5773/0.9081 (λ=0.00) | lr 7.00e-04
Epoch   1 | train 0.3725 (IM@1 0.0660 FM@1 0.2098) | val 0.2520 (IM@1 0.0418 FM@1 0.1502) sup 0.2758/0.1921 roll 0.9673/0.5993 (λ=0.10) | lr 7.00e-04
Epoch   2 | train 0.3404 (IM@1 0.0560 FM@1 0.1447) | val 0.2628 (IM@1 0.0344 FM@1 0.1220) sup 0.2007/0.1564 roll 0.6985/0.5321 (λ=0.20) | lr 7.00e-04
Epoch   3 | train 0.3546 (IM@1 0.0516 FM@1 0.1244) | val 0.2689 (IM@1 0.0304 FM@1 0.1064) sup 0.1761/0.1369 roll 0.5951/0.4403 (λ=0.30) | lr 7.00e-04
Epoch   4 | train 0.3762 (IM@1 0.0510 FM@1 0.1145) | val 0.2851 (IM@1 0.0285 FM@1 0.1013) sup 0.1656/0.1299 roll 0.5266/0.3880 (λ=0.40) | lr 7.00e-04
Epoch   5 | train 0.3932 (IM@1 0.0492 FM@1 0.1079) | val 0.3198 (IM@1 0.0310 FM@1 0.0967) sup 0.1571/0.1277 roll 0.4723/0.3843 (λ=0.50) | lr 7.00e-04
Epoch   6 | train 0.4150 (IM@1 0.0495 FM@1 0.1018) | val 0.3324 (IM@1 0.0275 FM@1 0.0931) sup 0.1513/0.1206 roll 0.4394/0.3529 (λ=0.60) | lr 7.00e-04
Epoch   7 | train 0.4431 (IM@1 0.0491 FM@1 0.0989) | val 0.3610 (IM@1 0.0290 FM@1 0.0905) sup 0.1479/0.1195 roll 0.4216/0.3450 (λ=0.70) | lr 7.00e-04
Epoch   8 | train 0.4658 (IM@1 0.0485 FM@1 0.0951) | val 0.4097 (IM@1 0.0295 FM@1 0.0888) sup 0.1436/0.1183 roll 0.4027/0.3642 (λ=0.80) | lr 7.00e-04
Epoch   9 | train 0.4983 (IM@1 0.0497 FM@1 0.0935) | val 0.4153 (IM@1 0.0305 FM@1 0.0866) sup 0.1431/0.1171 roll 0.3947/0.3313 (λ=0.90) | lr 7.00e-04
Epoch  10 | train 0.5194 (IM@1 0.0498 FM@1 0.0918) | val 0.4735 (IM@1 0.0368 FM@1 0.0872) sup 0.1417/0.1240 roll 0.3777/0.3494 (λ=1.00) | lr 7.00e-04
Epoch  11 | train 0.5028 (IM@1 0.0489 FM@1 0.0881) | val 0.4362 (IM@1 0.0295 FM@1 0.0841) sup 0.1370/0.1136 roll 0.3658/0.3226 (λ=1.00) | lr 7.00e-04
Epoch  12 | train 0.4984 (IM@1 0.0487 FM@1 0.0878) | val 0.4445 (IM@1 0.0312 FM@1 0.0837) sup 0.1364/0.1150 roll 0.3619/0.3295 (λ=1.00) | lr 7.00e-04
Epoch  13 | train 0.4863 (IM@1 0.0479 FM@1 0.0849) | val 0.4660 (IM@1 0.0334 FM@1 0.0830) sup 0.1328/0.1164 roll 0.3536/0.3496 (λ=1.00) | lr 7.00e-04
Epoch  14 | train 0.4825 (IM@1 0.0475 FM@1 0.0828) | val 0.4289 (IM@1 0.0310 FM@1 0.0808) sup 0.1304/0.1118 roll 0.3521/0.3171 (λ=1.00) | lr 7.00e-04
Epoch  15 | train 0.4734 (IM@1 0.0471 FM@1 0.0820) | val 0.4227 (IM@1 0.0293 FM@1 0.0811) sup 0.1291/0.1104 roll 0.3444/0.3122 (λ=1.00) | lr 7.00e-04
Epoch  16 | train 0.4708 (IM@1 0.0479 FM@1 0.0801) | val 0.4181 (IM@1 0.0294 FM@1 0.0773) sup 0.1281/0.1066 roll 0.3427/0.3115 (λ=1.00) | lr 7.00e-04
Epoch  17 | train 0.4660 (IM@1 0.0469 FM@1 0.0787) | val 0.4366 (IM@1 0.0303 FM@1 0.0770) sup 0.1256/0.1072 roll 0.3404/0.3294 (λ=1.00) | lr 7.00e-04
Epoch  18 | train 0.4593 (IM@1 0.0467 FM@1 0.0776) | val 0.4155 (IM@1 0.0317 FM@1 0.0744) sup 0.1243/0.1061 roll 0.3350/0.3094 (λ=1.00) | lr 7.00e-04
Epoch  19 | train 0.4588 (IM@1 0.0469 FM@1 0.0764) | val 0.4203 (IM@1 0.0306 FM@1 0.0757) sup 0.1233/0.1063 roll 0.3355/0.3139 (λ=1.00) | lr 7.00e-04
Epoch  20 | train 0.4481 (IM@1 0.0466 FM@1 0.0739) | val 0.4235 (IM@1 0.0309 FM@1 0.0740) sup 0.1205/0.1049 roll 0.3276/0.3187 (λ=1.00) | lr 7.00e-04
Epoch  21 | train 0.4453 (IM@1 0.0456 FM@1 0.0724) | val 0.4131 (IM@1 0.0290 FM@1 0.0720) sup 0.1180/0.1010 roll 0.3273/0.3121 (λ=1.00) | lr 7.00e-04
Epoch  22 | train 0.4428 (IM@1 0.0464 FM@1 0.0723) | val 0.4125 (IM@1 0.0277 FM@1 0.0722) sup 0.1187/0.0999 roll 0.3240/0.3126 (λ=1.00) | lr 7.00e-04
Epoch  23 | train 0.4367 (IM@1 0.0448 FM@1 0.0703) | val 0.4050 (IM@1 0.0288 FM@1 0.0712) sup 0.1151/0.1000 roll 0.3216/0.3050 (λ=1.00) | lr 7.00e-04
Epoch  24 | train 0.4361 (IM@1 0.0452 FM@1 0.0710) | val 0.4153 (IM@1 0.0304 FM@1 0.0721) sup 0.1162/0.1025 roll 0.3198/0.3128 (λ=1.00) | lr 7.00e-04
Epoch  25 | train 0.4313 (IM@1 0.0451 FM@1 0.0688) | val 0.4042 (IM@1 0.0273 FM@1 0.0699) sup 0.1138/0.0972 roll 0.3175/0.3069 (λ=1.00) | lr 7.00e-04
Epoch  26 | train 0.4270 (IM@1 0.0440 FM@1 0.0685) | val 0.4015 (IM@1 0.0279 FM@1 0.0705) sup 0.1125/0.0984 roll 0.3145/0.3031 (λ=1.00) | lr 7.00e-04
Epoch  27 | train 0.4233 (IM@1 0.0442 FM@1 0.0666) | val 0.4025 (IM@1 0.0282 FM@1 0.0681) sup 0.1108/0.0963 roll 0.3125/0.3062 (λ=1.00) | lr 7.00e-04
Epoch  28 | train 0.4207 (IM@1 0.0441 FM@1 0.0665) | val 0.4026 (IM@1 0.0280 FM@1 0.0684) sup 0.1105/0.0964 roll 0.3101/0.3062 (λ=1.00) | lr 7.00e-04
Epoch  29 | train 0.4178 (IM@1 0.0436 FM@1 0.0668) | val 0.4093 (IM@1 0.0301 FM@1 0.0689) sup 0.1104/0.0989 roll 0.3073/0.3104 (λ=1.00) | lr 7.00e-04
Epoch  30 | train 0.4159 (IM@1 0.0430 FM@1 0.0661) | val 0.4005 (IM@1 0.0268 FM@1 0.0682) sup 0.1091/0.0950 roll 0.3068/0.3055 (λ=1.00) | lr 7.00e-04
Epoch  31 | train 0.4122 (IM@1 0.0431 FM@1 0.0646) | val 0.4030 (IM@1 0.0267 FM@1 0.0690) sup 0.1078/0.0957 roll 0.3044/0.3072 (λ=1.00) | lr 7.00e-04
Epoch  32 | train 0.4100 (IM@1 0.0431 FM@1 0.0646) | val 0.4102 (IM@1 0.0313 FM@1 0.0671) sup 0.1077/0.0984 roll 0.3022/0.3118 (λ=1.00) | lr 7.00e-04
[I 2026-09-26 16:20:51,582] Trial 27 pruned. 
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.3486 (IM@1 0.1447 FM@1 0.2039) | val 0.1492 (IM@1 0.0303 FM@1 0.1189) sup 0.3486/0.1492 roll 0.9698/0.5512 (λ=0.00) | lr 4.30e-04
Epoch   1 | train 0.1782 (IM@1 0.0341 FM@1 0.0951) | val 0.1490 (IM@1 0.0228 FM@1 0.0899) sup 0.1292/0.1128 roll 0.4894/0.3621 (λ=0.10) | lr 4.30e-04
Epoch   2 | train 0.1937 (IM@1 0.0307 FM@1 0.0817) | val 0.1674 (IM@1 0.0227 FM@1 0.0774) sup 0.1125/0.1002 roll 0.4061/0.3363 (λ=0.20) | lr 4.30e-04
