Studio: joint_combo_p1_k10 | device cpu | mode=combo P=1 K=10 T=10
Caricamento dataset...
Trovati 120 trial.
Dataset grezzo: 120 trial letti. Scaler e finestre costruiti in split_by_trial() (fit solo su train).
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``group`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``constant_liar`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
[I 2026-09-26 12:52:09,239] Using an existing study with name 'joint_combo_p1_k10' instead of creating a new one.
Normalizzatore caricato da /home/gemma/tesi/aquabot/src/net/scaler/scalers_joint.pkl (nessun refit).
Dataset: 32520 campioni da 120 trial. H=20 P=10 | seq_cmd=(20, 1) seq_sens=(20, 2)
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.4435 (IM@1 0.1658 FM@1 0.2777) | val 0.1662 (IM@1 0.0293 FM@1 0.1369) sup 0.4435/0.1662 roll 1.1002/0.6198 (λ=0.00) | lr 4.75e-04
Epoch  11 | train 0.4863 (IM@1 0.0416 FM@1 0.0910) | val 0.4199 (IM@1 0.0268 FM@1 0.0776) sup 0.1327/0.1044 roll 0.3536/0.3156 (λ=1.00) | lr 4.75e-04
Epoch  12 | train 0.4768 (IM@1 0.0406 FM@1 0.0893) | val 0.4067 (IM@1 0.0275 FM@1 0.0721) sup 0.1299/0.0997 roll 0.3468/0.3070 (λ=1.00) | lr 4.75e-04
Epoch  13 | train 0.4719 (IM@1 0.0411 FM@1 0.0895) | val 0.4045 (IM@1 0.0267 FM@1 0.0724) sup 0.1306/0.0990 roll 0.3413/0.3055 (λ=1.00) | lr 4.75e-04
Epoch  14 | train 0.4652 (IM@1 0.0400 FM@1 0.0874) | val 0.4163 (IM@1 0.0315 FM@1 0.0714) sup 0.1274/0.1029 roll 0.3378/0.3135 (λ=1.00) | lr 4.75e-04
Epoch  15 | train 0.4606 (IM@1 0.0402 FM@1 0.0861) | val 0.4028 (IM@1 0.0266 FM@1 0.0724) sup 0.1262/0.0990 roll 0.3344/0.3038 (λ=1.00) | lr 4.75e-04
Epoch  16 | train 0.4544 (IM@1 0.0392 FM@1 0.0849) | val 0.4051 (IM@1 0.0298 FM@1 0.0694) sup 0.1241/0.0992 roll 0.3304/0.3059 (λ=1.00) | lr 4.75e-04
Epoch  17 | train 0.4528 (IM@1 0.0393 FM@1 0.0847) | val 0.4058 (IM@1 0.0281 FM@1 0.0711) sup 0.1240/0.0992 roll 0.3288/0.3066 (λ=1.00) | lr 4.75e-04
Epoch  18 | train 0.4510 (IM@1 0.0388 FM@1 0.0850) | val 0.3943 (IM@1 0.0271 FM@1 0.0671) sup 0.1238/0.0942 roll 0.3272/0.3001 (λ=1.00) | lr 4.75e-04
Epoch  19 | train 0.4453 (IM@1 0.0389 FM@1 0.0838) | val 0.3972 (IM@1 0.0273 FM@1 0.0690) sup 0.1227/0.0963 roll 0.3225/0.3009 (λ=1.00) | lr 4.75e-04
Epoch  20 | train 0.4450 (IM@1 0.0389 FM@1 0.0831) | val 0.3968 (IM@1 0.0276 FM@1 0.0692) sup 0.1220/0.0968 roll 0.3230/0.3000 (λ=1.00) | lr 4.75e-04
Epoch  21 | train 0.4411 (IM@1 0.0389 FM@1 0.0815) | val 0.3957 (IM@1 0.0280 FM@1 0.0678) sup 0.1204/0.0958 roll 0.3206/0.2999 (λ=1.00) | lr 4.75e-04
Epoch  22 | train 0.4379 (IM@1 0.0380 FM@1 0.0818) | val 0.3958 (IM@1 0.0267 FM@1 0.0667) sup 0.1199/0.0933 roll 0.3180/0.3025 (λ=1.00) | lr 4.75e-04
Epoch  23 | train 0.4379 (IM@1 0.0386 FM@1 0.0819) | val 0.4029 (IM@1 0.0277 FM@1 0.0686) sup 0.1205/0.0962 roll 0.3174/0.3067 (λ=1.00) | lr 4.75e-04
Epoch  24 | train 0.4336 (IM@1 0.0379 FM@1 0.0809) | val 0.4023 (IM@1 0.0286 FM@1 0.0676) sup 0.1189/0.0963 roll 0.3147/0.3060 (λ=1.00) | lr 4.75e-04
Epoch  25 | train 0.4304 (IM@1 0.0375 FM@1 0.0800) | val 0.3981 (IM@1 0.0259 FM@1 0.0686) sup 0.1175/0.0945 roll 0.3129/0.3036 (λ=1.00) | lr 4.75e-04
Epoch  26 | train 0.4294 (IM@1 0.0384 FM@1 0.0789) | val 0.3909 (IM@1 0.0255 FM@1 0.0667) sup 0.1173/0.0922 roll 0.3121/0.2987 (λ=1.00) | lr 4.75e-04
Epoch  27 | train 0.4253 (IM@1 0.0371 FM@1 0.0790) | val 0.4035 (IM@1 0.0261 FM@1 0.0696) sup 0.1161/0.0957 roll 0.3092/0.3078 (λ=1.00) | lr 4.75e-04
Epoch  28 | train 0.4246 (IM@1 0.0370 FM@1 0.0787) | val 0.4102 (IM@1 0.0288 FM@1 0.0674) sup 0.1157/0.0963 roll 0.3089/0.3139 (λ=1.00) | lr 4.75e-04
Epoch  29 | train 0.4261 (IM@1 0.0375 FM@1 0.0793) | val 0.3890 (IM@1 0.0257 FM@1 0.0671) sup 0.1169/0.0928 roll 0.3092/0.2962 (λ=1.00) | lr 4.75e-04
Epoch  30 | train 0.4212 (IM@1 0.0371 FM@1 0.0777) | val 0.3987 (IM@1 0.0273 FM@1 0.0666) sup 0.1148/0.0939 roll 0.3064/0.3047 (λ=1.00) | lr 4.75e-04
Epoch  31 | train 0.4221 (IM@1 0.0379 FM@1 0.0777) | val 0.3990 (IM@1 0.0284 FM@1 0.0670) sup 0.1156/0.0954 roll 0.3065/0.3036 (λ=1.00) | lr 4.75e-04
Epoch  32 | train 0.4163 (IM@1 0.0374 FM@1 0.0773) | val 0.3959 (IM@1 0.0258 FM@1 0.0660) sup 0.1147/0.0918 roll 0.3015/0.3041 (λ=1.00) | lr 4.75e-04
Epoch  33 | train 0.4136 (IM@1 0.0369 FM@1 0.0756) | val 0.3909 (IM@1 0.0262 FM@1 0.0641) sup 0.1124/0.0902 roll 0.3011/0.3006 (λ=1.00) | lr 4.75e-04
Epoch  34 | train 0.4149 (IM@1 0.0370 FM@1 0.0765) | val 0.4098 (IM@1 0.0275 FM@1 0.0694) sup 0.1135/0.0969 roll 0.3015/0.3128 (λ=1.00) | lr 4.75e-04
Epoch  35 | train 0.4115 (IM@1 0.0366 FM@1 0.0748) | val 0.3892 (IM@1 0.0256 FM@1 0.0651) sup 0.1114/0.0907 roll 0.3001/0.2985 (λ=1.00) | lr 4.75e-04
Epoch  36 | train 0.4117 (IM@1 0.0368 FM@1 0.0756) | val 0.4272 (IM@1 0.0284 FM@1 0.0780) sup 0.1124/0.1064 roll 0.2993/0.3208 (λ=1.00) | lr 4.75e-04
Epoch  37 | train 0.4083 (IM@1 0.0365 FM@1 0.0751) | val 0.3902 (IM@1 0.0270 FM@1 0.0649) sup 0.1116/0.0920 roll 0.2968/0.2982 (λ=1.00) | lr 4.75e-04
Epoch  38 | train 0.4100 (IM@1 0.0367 FM@1 0.0760) | val 0.3954 (IM@1 0.0292 FM@1 0.0652) sup 0.1126/0.0944 roll 0.2974/0.3010 (λ=1.00) | lr 4.75e-04
Epoch  39 | train 0.4071 (IM@1 0.0370 FM@1 0.0741) | val 0.4005 (IM@1 0.0262 FM@1 0.0678) sup 0.1111/0.0940 roll 0.2961/0.3065 (λ=1.00) | lr 4.75e-04

Training completato (combo). Best val (sup + 1.0*roll, da epoch 10): 0.3890 a epoch 29
[I 2026-09-26 13:52:06,128] Trial 10 finished with value: 0.3889973428526995 and parameters: {'gru_hidden_fm': 128, 'mlp_hidden_fm': 256, 'dropout_fm': 0.3576936718329977, 'weight_decay_fm': 0.0008231997351196867, 'gru_hidden_im': 64, 'mlp_hidden_im': 128, 'dropout_im': 0.2830216592344337, 'weight_decay_im': 0.006937403008646085, 'lr': 0.00047461224836505147, 'batch_size': 64, 'clip_norm': 5.0}. Best is trial 10 with value: 0.3889973428526995.
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.6048 (IM@1 0.2634 FM@1 0.3414) | val 0.1996 (IM@1 0.0403 FM@1 0.1593) sup 0.6048/0.1996 roll 1.2975/0.7013 (λ=0.00) | lr 1.88e-04
Epoch   1 | train 0.2380 (IM@1 0.0406 FM@1 0.1385) | val 0.1918 (IM@1 0.0270 FM@1 0.1220) sup 0.1791/0.1490 roll 0.5887/0.4281 (λ=0.10) | lr 1.88e-04
Epoch   2 | train 0.2341 (IM@1 0.0312 FM@1 0.1127) | val 0.2013 (IM@1 0.0233 FM@1 0.1061) sup 0.1440/0.1294 roll 0.4507/0.3593 (λ=0.20) | lr 1.88e-04
Epoch   3 | train 0.2494 (IM@1 0.0296 FM@1 0.0989) | val 0.2241 (IM@1 0.0235 FM@1 0.0937) sup 0.1285/0.1172 roll 0.4028/0.3565 (λ=0.30) | lr 1.88e-04
Epoch   4 | train 0.2712 (IM@1 0.0284 FM@1 0.0914) | val 0.2487 (IM@1 0.0226 FM@1 0.0883) sup 0.1198/0.1110 roll 0.3785/0.3443 (λ=0.40) | lr 1.88e-04
Epoch   5 | train 0.2961 (IM@1 0.0279 FM@1 0.0858) | val 0.2684 (IM@1 0.0218 FM@1 0.0843) sup 0.1136/0.1062 roll 0.3649/0.3244 (λ=0.50) | lr 1.88e-04
Epoch   6 | train 0.3223 (IM@1 0.0276 FM@1 0.0822) | val 0.2957 (IM@1 0.0227 FM@1 0.0804) sup 0.1098/0.1030 roll 0.3543/0.3210 (λ=0.60) | lr 1.88e-04
Epoch   7 | train 0.3465 (IM@1 0.0273 FM@1 0.0793) | val 0.3371 (IM@1 0.0226 FM@1 0.0806) sup 0.1066/0.1032 roll 0.3427/0.3341 (λ=0.70) | lr 1.88e-04
Epoch   8 | train 0.3750 (IM@1 0.0273 FM@1 0.0767) | val 0.3570 (IM@1 0.0227 FM@1 0.0798) sup 0.1040/0.1025 roll 0.3388/0.3181 (λ=0.80) | lr 1.88e-04
Epoch   9 | train 0.4019 (IM@1 0.0276 FM@1 0.0753) | val 0.3845 (IM@1 0.0231 FM@1 0.0770) sup 0.1029/0.1000 roll 0.3322/0.3160 (λ=0.90) | lr 1.88e-04
Epoch  10 | train 0.4281 (IM@1 0.0269 FM@1 0.0741) | val 0.4147 (IM@1 0.0226 FM@1 0.0747) sup 0.1010/0.0973 roll 0.3271/0.3174 (λ=1.00) | lr 1.88e-04
Epoch  11 | train 0.4240 (IM@1 0.0277 FM@1 0.0725) | val 0.4118 (IM@1 0.0225 FM@1 0.0754) sup 0.1002/0.0980 roll 0.3239/0.3138 (λ=1.00) | lr 1.88e-04
Epoch  12 | train 0.4161 (IM@1 0.0269 FM@1 0.0708) | val 0.4076 (IM@1 0.0225 FM@1 0.0728) sup 0.0977/0.0953 roll 0.3184/0.3123 (λ=1.00) | lr 1.88e-04
Epoch  13 | train 0.4108 (IM@1 0.0263 FM@1 0.0694) | val 0.4046 (IM@1 0.0228 FM@1 0.0736) sup 0.0957/0.0964 roll 0.3151/0.3082 (λ=1.00) | lr 1.88e-04
Epoch  14 | train 0.4085 (IM@1 0.0273 FM@1 0.0682) | val 0.4011 (IM@1 0.0236 FM@1 0.0713) sup 0.0955/0.0949 roll 0.3130/0.3062 (λ=1.00) | lr 1.88e-04
Epoch  15 | train 0.4027 (IM@1 0.0264 FM@1 0.0673) | val 0.3959 (IM@1 0.0222 FM@1 0.0702) sup 0.0937/0.0924 roll 0.3090/0.3035 (λ=1.00) | lr 1.88e-04
Epoch  16 | train 0.3993 (IM@1 0.0262 FM@1 0.0666) | val 0.3999 (IM@1 0.0228 FM@1 0.0705) sup 0.0928/0.0932 roll 0.3065/0.3067 (λ=1.00) | lr 1.88e-04
Epoch  17 | train 0.3960 (IM@1 0.0262 FM@1 0.0658) | val 0.4008 (IM@1 0.0233 FM@1 0.0698) sup 0.0920/0.0931 roll 0.3040/0.3077 (λ=1.00) | lr 1.88e-04
Epoch  18 | train 0.3905 (IM@1 0.0260 FM@1 0.0649) | val 0.3964 (IM@1 0.0233 FM@1 0.0681) sup 0.0909/0.0914 roll 0.2996/0.3050 (λ=1.00) | lr 1.88e-04
Epoch  19 | train 0.3891 (IM@1 0.0260 FM@1 0.0635) | val 0.3942 (IM@1 0.0224 FM@1 0.0689) sup 0.0895/0.0913 roll 0.2996/0.3029 (λ=1.00) | lr 1.88e-04
Epoch  20 | train 0.3855 (IM@1 0.0259 FM@1 0.0632) | val 0.3956 (IM@1 0.0231 FM@1 0.0676) sup 0.0891/0.0907 roll 0.2964/0.3049 (λ=1.00) | lr 1.88e-04
Epoch  21 | train 0.3839 (IM@1 0.0259 FM@1 0.0631) | val 0.4081 (IM@1 0.0244 FM@1 0.0680) sup 0.0890/0.0924 roll 0.2949/0.3157 (λ=1.00) | lr 1.88e-04
Epoch  22 | train 0.3794 (IM@1 0.0258 FM@1 0.0616) | val 0.3953 (IM@1 0.0239 FM@1 0.0676) sup 0.0874/0.0915 roll 0.2920/0.3038 (λ=1.00) | lr 1.88e-04
Epoch  23 | train 0.3763 (IM@1 0.0258 FM@1 0.0605) | val 0.4026 (IM@1 0.0245 FM@1 0.0674) sup 0.0863/0.0919 roll 0.2901/0.3107 (λ=1.00) | lr 1.88e-04
Epoch  24 | train 0.3749 (IM@1 0.0257 FM@1 0.0602) | val 0.3884 (IM@1 0.0240 FM@1 0.0645) sup 0.0860/0.0884 roll 0.2889/0.2999 (λ=1.00) | lr 1.88e-04
Epoch  25 | train 0.3721 (IM@1 0.0254 FM@1 0.0600) | val 0.3811 (IM@1 0.0229 FM@1 0.0636) sup 0.0853/0.0865 roll 0.2867/0.2946 (λ=1.00) | lr 1.88e-04
Epoch  26 | train 0.3688 (IM@1 0.0255 FM@1 0.0591) | val 0.3917 (IM@1 0.0234 FM@1 0.0643) sup 0.0846/0.0876 roll 0.2842/0.3040 (λ=1.00) | lr 1.88e-04
Epoch  27 | train 0.3649 (IM@1 0.0250 FM@1 0.0580) | val 0.3889 (IM@1 0.0225 FM@1 0.0626) sup 0.0830/0.0851 roll 0.2820/0.3038 (λ=1.00) | lr 1.88e-04
Epoch  28 | train 0.3637 (IM@1 0.0253 FM@1 0.0578) | val 0.3868 (IM@1 0.0235 FM@1 0.0627) sup 0.0830/0.0862 roll 0.2807/0.3006 (λ=1.00) | lr 1.88e-04
Epoch  29 | train 0.3608 (IM@1 0.0251 FM@1 0.0576) | val 0.3838 (IM@1 0.0238 FM@1 0.0623) sup 0.0827/0.0861 roll 0.2781/0.2977 (λ=1.00) | lr 1.88e-04
Epoch  30 | train 0.3595 (IM@1 0.0250 FM@1 0.0576) | val 0.3874 (IM@1 0.0234 FM@1 0.0628) sup 0.0826/0.0862 roll 0.2769/0.3012 (λ=1.00) | lr 1.88e-04
Epoch  31 | train 0.3577 (IM@1 0.0249 FM@1 0.0565) | val 0.3810 (IM@1 0.0237 FM@1 0.0622) sup 0.0814/0.0859 roll 0.2763/0.2951 (λ=1.00) | lr 1.88e-04
Epoch  32 | train 0.3540 (IM@1 0.0251 FM@1 0.0556) | val 0.3912 (IM@1 0.0228 FM@1 0.0649) sup 0.0807/0.0877 roll 0.2733/0.3035 (λ=1.00) | lr 1.88e-04
Epoch  33 | train 0.3529 (IM@1 0.0248 FM@1 0.0559) | val 0.3835 (IM@1 0.0238 FM@1 0.0610) sup 0.0806/0.0849 roll 0.2723/0.2986 (λ=1.00) | lr 1.88e-04
Epoch  34 | train 0.3508 (IM@1 0.0245 FM@1 0.0555) | val 0.3843 (IM@1 0.0250 FM@1 0.0611) sup 0.0800/0.0861 roll 0.2708/0.2982 (λ=1.00) | lr 1.88e-04
Epoch  35 | train 0.3487 (IM@1 0.0242 FM@1 0.0545) | val 0.3814 (IM@1 0.0234 FM@1 0.0612) sup 0.0787/0.0846 roll 0.2700/0.2967 (λ=1.00) | lr 1.88e-04
Epoch  36 | train 0.3458 (IM@1 0.0246 FM@1 0.0537) | val 0.3821 (IM@1 0.0233 FM@1 0.0602) sup 0.0783/0.0835 roll 0.2675/0.2986 (λ=1.00) | lr 1.88e-04
Epoch  37 | train 0.3439 (IM@1 0.0243 FM@1 0.0539) | val 0.3818 (IM@1 0.0235 FM@1 0.0611) sup 0.0782/0.0846 roll 0.2657/0.2973 (λ=1.00) | lr 1.88e-04
Epoch  38 | train 0.3414 (IM@1 0.0242 FM@1 0.0533) | val 0.3837 (IM@1 0.0232 FM@1 0.0616) sup 0.0775/0.0848 roll 0.2639/0.2989 (λ=1.00) | lr 1.88e-04
Epoch  39 | train 0.3412 (IM@1 0.0242 FM@1 0.0533) | val 0.3793 (IM@1 0.0227 FM@1 0.0604) sup 0.0775/0.0832 roll 0.2636/0.2962 (λ=1.00) | lr 1.88e-04

Training completato (combo). Best val (sup + 1.0*roll, da epoch 10): 0.3793 a epoch 39
[I 2026-09-26 16:07:38,940] Trial 22 finished with value: 0.37933731691469424 and parameters: {'gru_hidden_fm': 256, 'mlp_hidden_fm': 256, 'dropout_fm': 0.08881340734162352, 'weight_decay_fm': 0.01603494436510842, 'gru_hidden_im': 64, 'mlp_hidden_im': 128, 'dropout_im': 0.12684614519841897, 'weight_decay_im': 0.000926741997879153, 'lr': 0.00018771315883644988, 'batch_size': 64, 'clip_norm': 0.5}. Best is trial 0 with value: 0.36280497199899414.
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.8801 (IM@1 0.4262 FM@1 0.4539) | val 0.3427 (IM@1 0.0968 FM@1 0.2460) sup 0.8801/0.3427 roll 1.5640/1.0413 (λ=0.00) | lr 1.02e-04
Epoch   1 | train 0.3287 (IM@1 0.0659 FM@1 0.1888) | val 0.2388 (IM@1 0.0365 FM@1 0.1505) sup 0.2547/0.1870 roll 0.7403/0.5175 (λ=0.10) | lr 1.02e-04
Epoch   2 | train 0.2883 (IM@1 0.0441 FM@1 0.1385) | val 0.2402 (IM@1 0.0289 FM@1 0.1282) sup 0.1826/0.1571 roll 0.5284/0.4157 (λ=0.20) | lr 1.02e-04
Epoch   3 | train 0.2933 (IM@1 0.0366 FM@1 0.1215) | val 0.2513 (IM@1 0.0258 FM@1 0.1153) sup 0.1581/0.1411 roll 0.4508/0.3674 (λ=0.30) | lr 1.02e-04
Epoch   4 | train 0.3087 (IM@1 0.0340 FM@1 0.1098) | val 0.2782 (IM@1 0.0250 FM@1 0.1080) sup 0.1438/0.1330 roll 0.4122/0.3631 (λ=0.40) | lr 1.02e-04
Epoch   5 | train 0.3320 (IM@1 0.0320 FM@1 0.1032) | val 0.2992 (IM@1 0.0240 FM@1 0.1003) sup 0.1352/0.1243 roll 0.3934/0.3498 (λ=0.50) | lr 1.02e-04
Epoch   6 | train 0.3554 (IM@1 0.0319 FM@1 0.0972) | val 0.3265 (IM@1 0.0236 FM@1 0.0961) sup 0.1291/0.1197 roll 0.3772/0.3446 (λ=0.60) | lr 1.02e-04
