Studio: joint_combo_p1_k10 | device cpu | mode=combo P=1 K=10 T=10
Caricamento dataset...
Trovati 120 trial.
Dataset grezzo: 120 trial letti. Scaler e finestre costruiti in split_by_trial() (fit solo su train).
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``group`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
/home/gemma/tesi/aquabot/src/net/Estimator/tuning/tune_joint.py:245: ExperimentalWarning: Argument ``constant_liar`` is an experimental feature. The interface can change in the future.
  sampler = optuna.samplers.TPESampler(
[I 2026-09-26 12:51:51,627] Using an existing study with name 'joint_combo_p1_k10' instead of creating a new one.
Normalizzatore caricato da /home/gemma/tesi/aquabot/src/net/scaler/scalers_joint.pkl (nessun refit).
Dataset: 32520 campioni da 120 trial. H=20 P=10 | seq_cmd=(20, 1) seq_sens=(20, 2)
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.9771 (IM@1 0.4426 FM@1 0.5345) | val 0.3235 (IM@1 0.0799 FM@1 0.2437) sup 0.9771/0.3235 roll 1.7523/1.0389 (λ=0.00) | lr 1.60e-03
Epoch  11 | train 0.7852 (IM@1 0.1010 FM@1 0.1819) | val 0.5105 (IM@1 0.0414 FM@1 0.1053) sup 0.2828/0.1466 roll 0.5024/0.3639 (λ=1.00) | lr 1.60e-03
Epoch  12 | train 0.7721 (IM@1 0.0994 FM@1 0.1786) | val 0.5286 (IM@1 0.0500 FM@1 0.1050) sup 0.2779/0.1550 roll 0.4941/0.3736 (λ=1.00) | lr 1.60e-03
Epoch  13 | train 0.7562 (IM@1 0.0971 FM@1 0.1778) | val 0.5096 (IM@1 0.0425 FM@1 0.0984) sup 0.2750/0.1408 roll 0.4813/0.3687 (λ=1.00) | lr 1.60e-03
Epoch  14 | train 0.7463 (IM@1 0.0975 FM@1 0.1756) | val 0.4967 (IM@1 0.0396 FM@1 0.1009) sup 0.2732/0.1405 roll 0.4732/0.3561 (λ=1.00) | lr 1.60e-03
Epoch  15 | train 0.7388 (IM@1 0.0966 FM@1 0.1727) | val 0.5023 (IM@1 0.0406 FM@1 0.1057) sup 0.2694/0.1462 roll 0.4694/0.3560 (λ=1.00) | lr 1.60e-03
Epoch  16 | train 0.7306 (IM@1 0.0959 FM@1 0.1718) | val 0.5045 (IM@1 0.0433 FM@1 0.1007) sup 0.2677/0.1440 roll 0.4630/0.3605 (λ=1.00) | lr 1.60e-03
Epoch  17 | train 0.7225 (IM@1 0.0949 FM@1 0.1716) | val 0.5218 (IM@1 0.0500 FM@1 0.0992) sup 0.2665/0.1492 roll 0.4559/0.3726 (λ=1.00) | lr 1.60e-03
Epoch  18 | train 0.7178 (IM@1 0.0925 FM@1 0.1718) | val 0.5108 (IM@1 0.0419 FM@1 0.1068) sup 0.2643/0.1487 roll 0.4535/0.3621 (λ=1.00) | lr 1.60e-03
Epoch  19 | train 0.7094 (IM@1 0.0934 FM@1 0.1713) | val 0.5161 (IM@1 0.0420 FM@1 0.1034) sup 0.2647/0.1454 roll 0.4447/0.3707 (λ=1.00) | lr 1.60e-03
Epoch  20 | train 0.7015 (IM@1 0.0922 FM@1 0.1683) | val 0.5041 (IM@1 0.0448 FM@1 0.0980) sup 0.2605/0.1428 roll 0.4410/0.3613 (λ=1.00) | lr 1.60e-03
Epoch  21 | train 0.6953 (IM@1 0.0919 FM@1 0.1663) | val 0.5180 (IM@1 0.0438 FM@1 0.1053) sup 0.2582/0.1491 roll 0.4370/0.3688 (λ=1.00) | lr 1.60e-03
Epoch  22 | train 0.6867 (IM@1 0.0900 FM@1 0.1654) | val 0.5247 (IM@1 0.0469 FM@1 0.1086) sup 0.2554/0.1555 roll 0.4313/0.3691 (λ=1.00) | lr 1.60e-03
Epoch  23 | train 0.6779 (IM@1 0.0909 FM@1 0.1662) | val 0.5215 (IM@1 0.0465 FM@1 0.1044) sup 0.2570/0.1509 roll 0.4209/0.3707 (λ=1.00) | lr 1.60e-03
Epoch  24 | train 0.6726 (IM@1 0.0892 FM@1 0.1645) | val 0.5350 (IM@1 0.0460 FM@1 0.1075) sup 0.2537/0.1535 roll 0.4189/0.3814 (λ=1.00) | lr 1.60e-03
Epoch  25 | train 0.6613 (IM@1 0.0891 FM@1 0.1620) | val 0.5666 (IM@1 0.0512 FM@1 0.1146) sup 0.2511/0.1658 roll 0.4101/0.4008 (λ=1.00) | lr 8.00e-04
Epoch  26 | train 0.6347 (IM@1 0.0861 FM@1 0.1563) | val 0.5415 (IM@1 0.0479 FM@1 0.1097) sup 0.2424/0.1576 roll 0.3923/0.3839 (λ=1.00) | lr 8.00e-04
Epoch  27 | train 0.6193 (IM@1 0.0856 FM@1 0.1543) | val 0.5526 (IM@1 0.0474 FM@1 0.1136) sup 0.2399/0.1610 roll 0.3794/0.3916 (λ=1.00) | lr 8.00e-04
Epoch  28 | train 0.6102 (IM@1 0.0854 FM@1 0.1528) | val 0.5535 (IM@1 0.0485 FM@1 0.1114) sup 0.2382/0.1599 roll 0.3719/0.3936 (λ=1.00) | lr 8.00e-04
Epoch  29 | train 0.6101 (IM@1 0.0869 FM@1 0.1547) | val 0.5674 (IM@1 0.0491 FM@1 0.1176) sup 0.2416/0.1668 roll 0.3684/0.4006 (λ=1.00) | lr 8.00e-04

Training completato (combo). Best val (sup + 1.0*roll, da epoch 10): 0.4967 a epoch 14
[I 2026-09-26 13:42:26,727] Trial 4 finished with value: 0.4966660721841727 and parameters: {'gru_hidden_fm': 384, 'mlp_hidden_fm': 32, 'dropout_fm': 0.2649289176966922, 'weight_decay_fm': 1.8553752937380252e-06, 'gru_hidden_im': 64, 'mlp_hidden_im': 16, 'dropout_im': 0.164485403704807, 'weight_decay_im': 0.00011226215620746213, 'lr': 0.0015998798348054724, 'batch_size': 256, 'clip_norm': 5.0}. Best is trial 3 with value: 0.4245216909243362.
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.9085 (IM@1 0.2907 FM@1 0.6178) | val 0.3594 (IM@1 0.0514 FM@1 0.3080) sup 0.9085/0.3594 roll 1.6857/1.1808 (λ=0.00) | lr 2.65e-04
Epoch   1 | train 0.5603 (IM@1 0.0528 FM@1 0.4005) | val 0.3519 (IM@1 0.0352 FM@1 0.2443) sup 0.4533/0.2795 roll 1.0700/0.7240 (λ=0.10) | lr 2.65e-04
Epoch   2 | train 0.5453 (IM@1 0.0387 FM@1 0.3478) | val 0.3326 (IM@1 0.0282 FM@1 0.1957) sup 0.3864/0.2240 roll 0.7944/0.5431 (λ=0.20) | lr 2.65e-04
Epoch   3 | train 0.5558 (IM@1 0.0346 FM@1 0.3164) | val 0.3493 (IM@1 0.0256 FM@1 0.1750) sup 0.3511/0.2006 roll 0.6826/0.4959 (λ=0.30) | lr 2.65e-04
Epoch   4 | train 0.5789 (IM@1 0.0323 FM@1 0.2988) | val 0.3549 (IM@1 0.0238 FM@1 0.1578) sup 0.3312/0.1817 roll 0.6194/0.4330 (λ=0.40) | lr 2.65e-04
Epoch   5 | train 0.6128 (IM@1 0.0320 FM@1 0.2875) | val 0.3763 (IM@1 0.0233 FM@1 0.1465) sup 0.3195/0.1698 roll 0.5867/0.4129 (λ=0.50) | lr 2.65e-04
Epoch   6 | train 0.6420 (IM@1 0.0315 FM@1 0.2755) | val 0.3921 (IM@1 0.0252 FM@1 0.1347) sup 0.3070/0.1599 roll 0.5583/0.3869 (λ=0.60) | lr 2.65e-04
Epoch   7 | train 0.6800 (IM@1 0.0313 FM@1 0.2699) | val 0.4450 (IM@1 0.0239 FM@1 0.1458) sup 0.3012/0.1697 roll 0.5412/0.3934 (λ=0.70) | lr 2.65e-04
Epoch   8 | train 0.7138 (IM@1 0.0315 FM@1 0.2624) | val 0.4535 (IM@1 0.0251 FM@1 0.1304) sup 0.2939/0.1555 roll 0.5248/0.3726 (λ=0.80) | lr 2.65e-04
Epoch   9 | train 0.7477 (IM@1 0.0315 FM@1 0.2567) | val 0.4920 (IM@1 0.0248 FM@1 0.1307) sup 0.2882/0.1555 roll 0.5106/0.3739 (λ=0.90) | lr 2.65e-04
Epoch  10 | train 0.7879 (IM@1 0.0317 FM@1 0.2534) | val 0.5197 (IM@1 0.0258 FM@1 0.1256) sup 0.2850/0.1514 roll 0.5028/0.3683 (λ=1.00) | lr 2.65e-04
Epoch  11 | train 0.7802 (IM@1 0.0315 FM@1 0.2558) | val 0.5124 (IM@1 0.0259 FM@1 0.1259) sup 0.2873/0.1518 roll 0.4929/0.3606 (λ=1.00) | lr 2.65e-04
Epoch  12 | train 0.7676 (IM@1 0.0315 FM@1 0.2506) | val 0.4851 (IM@1 0.0260 FM@1 0.1131) sup 0.2820/0.1391 roll 0.4855/0.3460 (λ=1.00) | lr 2.65e-04
Epoch  13 | train 0.7533 (IM@1 0.0318 FM@1 0.2421) | val 0.5026 (IM@1 0.0265 FM@1 0.1199) sup 0.2739/0.1464 roll 0.4794/0.3562 (λ=1.00) | lr 2.65e-04
Epoch  14 | train 0.7533 (IM@1 0.0318 FM@1 0.2457) | val 0.4892 (IM@1 0.0256 FM@1 0.1166) sup 0.2775/0.1423 roll 0.4758/0.3469 (λ=1.00) | lr 2.65e-04
Epoch  15 | train 0.7468 (IM@1 0.0309 FM@1 0.2467) | val 0.4824 (IM@1 0.0250 FM@1 0.1148) sup 0.2776/0.1397 roll 0.4692/0.3426 (λ=1.00) | lr 2.65e-04
Epoch  16 | train 0.7352 (IM@1 0.0313 FM@1 0.2395) | val 0.4937 (IM@1 0.0262 FM@1 0.1170) sup 0.2707/0.1432 roll 0.4644/0.3505 (λ=1.00) | lr 2.65e-04
Epoch  17 | train 0.7281 (IM@1 0.0305 FM@1 0.2388) | val 0.4723 (IM@1 0.0262 FM@1 0.1070) sup 0.2693/0.1332 roll 0.4588/0.3390 (λ=1.00) | lr 2.65e-04
Epoch  18 | train 0.7207 (IM@1 0.0305 FM@1 0.2348) | val 0.4833 (IM@1 0.0252 FM@1 0.1154) sup 0.2653/0.1406 roll 0.4554/0.3427 (λ=1.00) | lr 2.65e-04
[I 2026-09-26 15:28:19,124] Trial 21 pruned. 
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.4982 (IM@1 0.1275 FM@1 0.3707) | val 0.1801 (IM@1 0.0267 FM@1 0.1533) sup 0.4982/0.1801 roll 1.3339/0.6094 (λ=0.00) | lr 6.40e-03
Epoch   1 | train 0.3483 (IM@1 0.0403 FM@1 0.2387) | val 0.1864 (IM@1 0.0255 FM@1 0.1166) sup 0.2789/0.1421 roll 0.6942/0.4432 (λ=0.10) | lr 6.40e-03
Epoch   2 | train 0.3630 (IM@1 0.0366 FM@1 0.2150) | val 0.2232 (IM@1 0.0270 FM@1 0.1129) sup 0.2517/0.1399 roll 0.5565/0.4166 (λ=0.20) | lr 6.40e-03
Epoch   3 | train 0.3950 (IM@1 0.0370 FM@1 0.2035) | val 0.2290 (IM@1 0.0220 FM@1 0.0997) sup 0.2405/0.1216 roll 0.5151/0.3579 (λ=0.30) | lr 6.40e-03
Epoch   4 | train 0.4276 (IM@1 0.0346 FM@1 0.2002) | val 0.2689 (IM@1 0.0225 FM@1 0.1033) sup 0.2348/0.1259 roll 0.4821/0.3576 (λ=0.40) | lr 6.40e-03
Epoch   5 | train 0.4674 (IM@1 0.0359 FM@1 0.1959) | val 0.3065 (IM@1 0.0248 FM@1 0.1047) sup 0.2318/0.1295 roll 0.4713/0.3540 (λ=0.50) | lr 6.40e-03
Epoch   6 | train 0.4964 (IM@1 0.0350 FM@1 0.1922) | val 0.3227 (IM@1 0.0259 FM@1 0.0933) sup 0.2272/0.1192 roll 0.4486/0.3391 (λ=0.60) | lr 6.40e-03
Epoch   7 | train 0.5364 (IM@1 0.0355 FM@1 0.1910) | val 0.3695 (IM@1 0.0271 FM@1 0.0960) sup 0.2266/0.1231 roll 0.4426/0.3520 (λ=0.70) | lr 6.40e-03
Epoch   8 | train 0.5684 (IM@1 0.0350 FM@1 0.1873) | val 0.3889 (IM@1 0.0276 FM@1 0.0909) sup 0.2223/0.1186 roll 0.4327/0.3379 (λ=0.80) | lr 6.40e-03
Epoch   9 | train 0.6118 (IM@1 0.0357 FM@1 0.1886) | val 0.4422 (IM@1 0.0283 FM@1 0.0966) sup 0.2243/0.1248 roll 0.4306/0.3527 (λ=0.90) | lr 6.40e-03
Epoch  10 | train 0.6402 (IM@1 0.0354 FM@1 0.1868) | val 0.4535 (IM@1 0.0264 FM@1 0.0926) sup 0.2222/0.1190 roll 0.4180/0.3345 (λ=1.00) | lr 6.40e-03
Epoch  11 | train 0.6356 (IM@1 0.0351 FM@1 0.1840) | val 0.5069 (IM@1 0.0416 FM@1 0.0985) sup 0.2191/0.1400 roll 0.4166/0.3669 (λ=1.00) | lr 6.40e-03
Epoch  12 | train 0.6256 (IM@1 0.0341 FM@1 0.1812) | val 0.4585 (IM@1 0.0312 FM@1 0.0923) sup 0.2153/0.1234 roll 0.4103/0.3351 (λ=1.00) | lr 6.40e-03
Epoch  13 | train 0.6218 (IM@1 0.0343 FM@1 0.1794) | val 0.4391 (IM@1 0.0271 FM@1 0.0889) sup 0.2137/0.1160 roll 0.4081/0.3231 (λ=1.00) | lr 6.40e-03
Epoch  14 | train 0.6144 (IM@1 0.0328 FM@1 0.1809) | val 0.4381 (IM@1 0.0249 FM@1 0.0885) sup 0.2137/0.1133 roll 0.4007/0.3248 (λ=1.00) | lr 6.40e-03
Epoch  15 | train 0.6090 (IM@1 0.0330 FM@1 0.1789) | val 0.4711 (IM@1 0.0327 FM@1 0.0929) sup 0.2118/0.1256 roll 0.3971/0.3455 (λ=1.00) | lr 6.40e-03
Epoch  16 | train 0.6087 (IM@1 0.0331 FM@1 0.1789) | val 0.4395 (IM@1 0.0279 FM@1 0.0877) sup 0.2120/0.1156 roll 0.3966/0.3238 (λ=1.00) | lr 6.40e-03
Epoch  17 | train 0.6092 (IM@1 0.0329 FM@1 0.1811) | val 0.4226 (IM@1 0.0262 FM@1 0.0839) sup 0.2140/0.1101 roll 0.3952/0.3125 (λ=1.00) | lr 6.40e-03
Epoch  18 | train 0.5946 (IM@1 0.0318 FM@1 0.1749) | val 0.4278 (IM@1 0.0281 FM@1 0.0791) sup 0.2067/0.1073 roll 0.3879/0.3205 (λ=1.00) | lr 6.40e-03
[I 2026-09-26 16:27:50,956] Trial 38 pruned. 
Split per-trial: 26015 finestre train | 6505 finestre val
Epoch   0 | train 0.8959 (IM@1 0.3837 FM@1 0.5122) | val 0.3778 (IM@1 0.0852 FM@1 0.2926) sup 0.8959/0.3778 roll 1.5858/1.1172 (λ=0.00) | lr 5.98e-05
Epoch   1 | train 0.3772 (IM@1 0.0509 FM@1 0.2473) | val 0.3065 (IM@1 0.0300 FM@1 0.2180) sup 0.2983/0.2480 roll 0.7894/0.5846 (λ=0.10) | lr 5.98e-05
Epoch   2 | train 0.3410 (IM@1 0.0336 FM@1 0.1955) | val 0.3013 (IM@1 0.0266 FM@1 0.1783) sup 0.2291/0.2049 roll 0.5596/0.4822 (λ=0.20) | lr 5.98e-05
Epoch   3 | train 0.3347 (IM@1 0.0303 FM@1 0.1601) | val 0.3037 (IM@1 0.0252 FM@1 0.1489) sup 0.1903/0.1741 roll 0.4811/0.4321 (λ=0.30) | lr 5.98e-05
Epoch   4 | train 0.3383 (IM@1 0.0283 FM@1 0.1374) | val 0.3124 (IM@1 0.0232 FM@1 0.1319) sup 0.1657/0.1551 roll 0.4315/0.3932 (λ=0.40) | lr 5.98e-05
