Device: cuda | threads: 4
  Trial 6 | Epoch 25 | val 0.2436
  Trial 6 | Epoch 26 | val 0.2431
  Trial 6 | Epoch 27 | val 0.2419
  Trial 6 | Epoch 28 | val 0.2415
  Trial 6 | Epoch 29 | val 0.2404
[I 2026-07-20 14:13:26,706] Trial 6 finished with value: 0.2404174014579418 and parameters: {'lr': 0.00013011770165630046, 'batch_size': 128, 'lambda_future': 0.18406079522842828}. Best is trial 6 with value: 0.2404174014579418.
  Trial 9 | Epoch  0 | val 0.5391
  Trial 9 | Epoch  1 | val 0.4976
  Trial 9 | Epoch  2 | val 0.4699
  Trial 9 | Epoch  3 | val 0.4623
  Trial 9 | Epoch  4 | val 0.4492
  Trial 9 | Epoch  5 | val 0.4427
[I 2026-07-20 14:13:59,114] Trial 9 pruned. 
  Trial 14 | Epoch  0 | val 0.3636
  Trial 14 | Epoch  1 | val 0.3193
  Trial 14 | Epoch  2 | val 0.2989
  Trial 14 | Epoch  3 | val 0.2888
  Trial 14 | Epoch  4 | val 0.2786
  Trial 14 | Epoch  5 | val 0.2716
  Trial 14 | Epoch  6 | val 0.2650
  Trial 14 | Epoch  7 | val 0.2605
  Trial 14 | Epoch  8 | val 0.2569
  Trial 14 | Epoch  9 | val 0.2552
  Trial 14 | Epoch 10 | val 0.2529
  Trial 14 | Epoch 11 | val 0.2514
  Trial 14 | Epoch 12 | val 0.2497
  Trial 14 | Epoch 13 | val 0.2490
  Trial 14 | Epoch 14 | val 0.2476
  Trial 14 | Epoch 15 | val 0.2455
  Trial 14 | Epoch 16 | val 0.2452
  Trial 14 | Epoch 17 | val 0.2436
  Trial 14 | Epoch 18 | val 0.2433
  Trial 14 | Epoch 19 | val 0.2415
  Trial 14 | Epoch 20 | val 0.2412
  Trial 14 | Epoch 21 | val 0.2400
  Trial 14 | Epoch 22 | val 0.2396
  Trial 14 | Epoch 23 | val 0.2386
  Trial 14 | Epoch 24 | val 0.2395
  Trial 14 | Epoch 25 | val 0.2373
  Trial 14 | Epoch 26 | val 0.2365
  Trial 14 | Epoch 27 | val 0.2368
  Trial 14 | Epoch 28 | val 0.2360
  Trial 14 | Epoch 29 | val 0.2358
[I 2026-07-20 14:16:21,687] Trial 14 finished with value: 0.23579353189956376 and parameters: {'lr': 0.00010467376043161971, 'batch_size': 32, 'lambda_future': 0.2321767025760514}. Best is trial 13 with value: 0.2053101537694708.
  Trial 18 | Epoch  0 | val 0.3380
  Trial 18 | Epoch  1 | val 0.3088
  Trial 18 | Epoch  2 | val 0.3002
  Trial 18 | Epoch  3 | val 0.2916
  Trial 18 | Epoch  4 | val 0.2916
  Trial 18 | Epoch  5 | val 0.2888
  Trial 18 | Epoch  6 | val 0.2876
  Trial 18 | Epoch  7 | val 0.2883
  Trial 18 | Epoch  8 | val 0.2847
  Trial 18 | Epoch  9 | val 0.2837
  Trial 18 | Epoch 10 | val 0.2838
  Trial 18 | Epoch 11 | val 0.2821
  Trial 18 | Epoch 12 | val 0.2824
  Trial 18 | Epoch 13 | val 0.2813
  Trial 18 | Epoch 14 | val 0.2798
  Trial 18 | Epoch 15 | val 0.2796
  Trial 18 | Epoch 16 | val 0.2817
  Trial 18 | Epoch 17 | val 0.2816
  Trial 18 | Epoch 18 | val 0.2804
  Trial 18 | Epoch 19 | val 0.2792
  Trial 18 | Epoch 20 | val 0.2814
  Trial 18 | Epoch 21 | val 0.2814
  Trial 18 | Epoch 22 | val 0.2791
  Trial 18 | Epoch 23 | val 0.2800
  Trial 18 | Epoch 24 | val 0.2763
  Trial 18 | Epoch 25 | val 0.2781
  Trial 18 | Epoch 26 | val 0.2772
[I 2026-07-20 14:18:33,080] Trial 18 pruned. 
  Trial 23 | Epoch  0 | val 0.3435
  Trial 23 | Epoch  1 | val 0.3262
  Trial 23 | Epoch  2 | val 0.3299
  Trial 23 | Epoch  3 | val 0.3190
  Trial 23 | Epoch  4 | val 0.3161
  Trial 23 | Epoch  5 | val 0.3121
[I 2026-07-20 14:19:00,999] Trial 23 pruned. 
  Trial 25 | Epoch  0 | val 0.2782
  Trial 25 | Epoch  1 | val 0.2641
  Trial 25 | Epoch  2 | val 0.2620
  Trial 25 | Epoch  3 | val 0.2600
  Trial 25 | Epoch  4 | val 0.2598
  Trial 25 | Epoch  5 | val 0.2597
  Trial 25 | Epoch  6 | val 0.2562
  Trial 25 | Epoch  7 | val 0.2572
  Trial 25 | Epoch  8 | val 0.2551
  Trial 25 | Epoch  9 | val 0.2558
  Trial 25 | Epoch 10 | val 0.2528
  Trial 25 | Epoch 11 | val 0.2557
  Trial 25 | Epoch 12 | val 0.2520
  Trial 25 | Epoch 13 | val 0.2538
  Trial 25 | Epoch 14 | val 0.2505
  Trial 25 | Epoch 15 | val 0.2530
  Trial 25 | Epoch 16 | val 0.2498
  Trial 25 | Epoch 17 | val 0.2485
  Trial 25 | Epoch 18 | val 0.2491
  Trial 25 | Epoch 19 | val 0.2510
  Trial 25 | Epoch 20 | val 0.2519
  Trial 25 | Epoch 21 | val 0.2486
  Trial 25 | Epoch 22 | val 0.2489
  Trial 25 | Epoch 23 | val 0.2493
  Trial 25 | Epoch 24 | val 0.2530
  Trial 25 | Epoch 25 | val 0.2484
  Trial 25 | Epoch 26 | val 0.2467
  Trial 25 | Epoch 27 | val 0.2514
  Trial 25 | Epoch 28 | val 0.2475
  Trial 25 | Epoch 29 | val 0.2455
[I 2026-07-20 14:21:25,536] Trial 25 finished with value: 0.2455108419322131 and parameters: {'lr': 0.004111547911317045, 'batch_size': 32, 'lambda_future': 0.3727880068756295}. Best is trial 17 with value: 0.20440959281217286.
  Trial 29 | Epoch  0 | val 0.2837
  Trial 29 | Epoch  1 | val 0.2560
  Trial 29 | Epoch  2 | val 0.2440
  Trial 29 | Epoch  3 | val 0.2363
  Trial 29 | Epoch  4 | val 0.2332
  Trial 29 | Epoch  5 | val 0.2312
  Trial 29 | Epoch  6 | val 0.2290
  Trial 29 | Epoch  7 | val 0.2249
  Trial 29 | Epoch  8 | val 0.2228
  Trial 29 | Epoch  9 | val 0.2220
  Trial 29 | Epoch 10 | val 0.2214
  Trial 29 | Epoch 11 | val 0.2212
  Trial 29 | Epoch 12 | val 0.2197
  Trial 29 | Epoch 13 | val 0.2194
  Trial 29 | Epoch 14 | val 0.2200
  Trial 29 | Epoch 15 | val 0.2174
  Trial 29 | Epoch 16 | val 0.2168
  Trial 29 | Epoch 17 | val 0.2175
  Trial 29 | Epoch 18 | val 0.2161
  Trial 29 | Epoch 19 | val 0.2163
  Trial 29 | Epoch 20 | val 0.2162
  Trial 29 | Epoch 21 | val 0.2171
  Trial 29 | Epoch 22 | val 0.2152
  Trial 29 | Epoch 23 | val 0.2150
  Trial 29 | Epoch 24 | val 0.2148
  Trial 29 | Epoch 25 | val 0.2135
  Trial 29 | Epoch 26 | val 0.2137
  Trial 29 | Epoch 27 | val 0.2136
  Trial 29 | Epoch 28 | val 0.2132
  Trial 29 | Epoch 29 | val 0.2143
[I 2026-07-20 14:23:42,570] Trial 29 finished with value: 0.21318448696568695 and parameters: {'lr': 0.00031776940609181043, 'batch_size': 32, 'lambda_future': 0.13692772216127058}. Best is trial 28 with value: 0.20167856920532315.

=== Migliori iperparametri - Fase 2 ===
  lr: 0.004076029112548622
  batch_size: 32
  lambda_future: 0.10781562825521829
  best val loss: 0.2017

Risultati salvati in tuning_results/best_params_phase2.txt
