Device: cuda | threads: 4
  Trial 36 | Epoch 22 | val 0.1987
  Trial 36 | Epoch 23 | val 0.1974
  Trial 36 | Epoch 24 | val 0.1971
  Trial 36 | Epoch 25 | val 0.2002
  Trial 36 | Epoch 26 | val 0.1965
  Trial 36 | Epoch 27 | val 0.1959
  Trial 36 | Epoch 28 | val 0.1956
  Trial 36 | Epoch 29 | val 0.1950
  Trial 36 | Epoch 30 | val 0.1955
  Trial 36 | Epoch 31 | val 0.1950
  Trial 36 | Epoch 32 | val 0.1985
  Trial 36 | Epoch 33 | val 0.1952
  Trial 36 | Epoch 34 | val 0.1939
  Trial 36 | Epoch 35 | val 0.1945
  Trial 36 | Epoch 36 | val 0.1938
  Trial 36 | Epoch 37 | val 0.1947
  Trial 36 | Epoch 38 | val 0.1937
  Trial 36 | Epoch 39 | val 0.1933
  Trial 36 | Epoch 40 | val 0.1931
  Trial 36 | Epoch 41 | val 0.1925
  Trial 36 | Epoch 42 | val 0.1935
  Trial 36 | Epoch 43 | val 0.1925
  Trial 36 | Epoch 44 | val 0.1912
  Trial 36 | Epoch 45 | val 0.1914
  Trial 36 | Epoch 46 | val 0.1921
  Trial 36 | Epoch 47 | val 0.1909
  Trial 36 | Epoch 48 | val 0.1908
  Trial 36 | Epoch 49 | val 0.1900
[I 2026-07-20 14:54:04,550] Trial 36 finished with value: 0.1900358144627061 and parameters: {'gru_hidden': 512, 'mlp_hidden': 128, 'lr': 0.004223341439446701, 'batch_size': 128, 'lambda_future': 0.05113477241678401}. Best is trial 24 with value: 0.18919067019433305.
  Trial 37 | Epoch  0 | val 0.2477
  Trial 37 | Epoch  1 | val 0.2331
  Trial 37 | Epoch  2 | val 0.2333
  Trial 37 | Epoch  3 | val 0.2280
  Trial 37 | Epoch  4 | val 0.2311
  Trial 37 | Epoch  5 | val 0.2297
  Trial 37 | Epoch  6 | val 0.2265
  Trial 37 | Epoch  7 | val 0.2252
  Trial 37 | Epoch  8 | val 0.2251
[I 2026-07-20 14:54:17,093] Trial 37 pruned. 
  Trial 41 | Epoch  0 | val 0.2632
  Trial 41 | Epoch  1 | val 0.2408
  Trial 41 | Epoch  2 | val 0.2369
  Trial 41 | Epoch  3 | val 0.2323
  Trial 41 | Epoch  4 | val 0.2289
  Trial 41 | Epoch  5 | val 0.2307
  Trial 41 | Epoch  6 | val 0.2279
  Trial 41 | Epoch  7 | val 0.2279
  Trial 41 | Epoch  8 | val 0.2297
[I 2026-07-20 14:54:30,253] Trial 41 pruned. 
  Trial 45 | Epoch  0 | val 0.3510
  Trial 45 | Epoch  1 | val 0.3137
  Trial 45 | Epoch  2 | val 0.3121
  Trial 45 | Epoch  3 | val 0.3025
  Trial 45 | Epoch  4 | val 0.2996
  Trial 45 | Epoch  5 | val 0.2967
  Trial 45 | Epoch  6 | val 0.2987
  Trial 45 | Epoch  7 | val 0.2939
  Trial 45 | Epoch  8 | val 0.2947
[I 2026-07-20 14:54:45,439] Trial 45 pruned. 
  Trial 47 | Epoch  0 | val 0.2445
  Trial 47 | Epoch  1 | val 0.2237
  Trial 47 | Epoch  2 | val 0.2192
  Trial 47 | Epoch  3 | val 0.2106
  Trial 47 | Epoch  4 | val 0.2123
  Trial 47 | Epoch  5 | val 0.2083
  Trial 47 | Epoch  6 | val 0.2071
  Trial 47 | Epoch  7 | val 0.2064
  Trial 47 | Epoch  8 | val 0.2062
  Trial 47 | Epoch  9 | val 0.2041
  Trial 47 | Epoch 10 | val 0.2041
  Trial 47 | Epoch 11 | val 0.2038
[I 2026-07-20 14:55:59,129] Trial 47 pruned. 

=== Migliori iperparametri - Fase 3 ===
  gru_hidden: 512
  mlp_hidden: 128
  lr: 0.0038139114562008637
  batch_size: 32
  lambda_future: 0.053076977868201876
  best val loss: 0.1892

Risultati salvati in tuning_results/best_params_phase3.txt
