Device: cuda | threads: 4
  Trial 42 | Epoch 14 | val 0.2024
  Trial 42 | Epoch 15 | val 0.2005
  Trial 42 | Epoch 16 | val 0.2007
  Trial 42 | Epoch 17 | val 0.2006
  Trial 42 | Epoch 18 | val 0.1999
  Trial 42 | Epoch 19 | val 0.1996
  Trial 42 | Epoch 20 | val 0.1993
  Trial 42 | Epoch 21 | val 0.1988
  Trial 42 | Epoch 22 | val 0.1996
  Trial 42 | Epoch 23 | val 0.1973
  Trial 42 | Epoch 24 | val 0.1986
  Trial 42 | Epoch 25 | val 0.2001
  Trial 42 | Epoch 26 | val 0.1967
  Trial 42 | Epoch 27 | val 0.1960
  Trial 42 | Epoch 28 | val 0.1984
  Trial 42 | Epoch 29 | val 0.1966
  Trial 42 | Epoch 30 | val 0.1964
  Trial 42 | Epoch 31 | val 0.1946
  Trial 42 | Epoch 32 | val 0.1977
  Trial 42 | Epoch 33 | val 0.1948
  Trial 42 | Epoch 34 | val 0.1956
  Trial 42 | Epoch 35 | val 0.1953
  Trial 42 | Epoch 36 | val 0.1942
  Trial 42 | Epoch 37 | val 0.1953
  Trial 42 | Epoch 38 | val 0.1951
  Trial 42 | Epoch 39 | val 0.1930
  Trial 42 | Epoch 40 | val 0.1939
  Trial 42 | Epoch 41 | val 0.1928
  Trial 42 | Epoch 42 | val 0.1924
  Trial 42 | Epoch 43 | val 0.1929
  Trial 42 | Epoch 44 | val 0.1930
  Trial 42 | Epoch 45 | val 0.1916
  Trial 42 | Epoch 46 | val 0.1908
  Trial 42 | Epoch 47 | val 0.1925
  Trial 42 | Epoch 48 | val 0.1951
  Trial 42 | Epoch 49 | val 0.1903
[I 2026-07-20 14:55:40,096] Trial 42 finished with value: 0.19030958240808443 and parameters: {'gru_hidden': 512, 'mlp_hidden': 256, 'lr': 0.0044150207871874484, 'batch_size': 128, 'lambda_future': 0.05169255823467706}. Best is trial 24 with value: 0.18919067019433305.
  Trial 48 | Epoch  0 | val 0.2572
  Trial 48 | Epoch  1 | val 0.2326
  Trial 48 | Epoch  2 | val 0.2210
  Trial 48 | Epoch  3 | val 0.2149
  Trial 48 | Epoch  4 | val 0.2134
  Trial 48 | Epoch  5 | val 0.2095
  Trial 48 | Epoch  6 | val 0.2080
  Trial 48 | Epoch  7 | val 0.2064
  Trial 48 | Epoch  8 | val 0.2071
[I 2026-07-20 14:55:54,062] Trial 48 pruned. 

=== Migliori iperparametri - Fase 3 ===
  gru_hidden: 512
  mlp_hidden: 128
  lr: 0.0038139114562008637
  batch_size: 32
  lambda_future: 0.053076977868201876
  best val loss: 0.1892

Risultati salvati in tuning_results/best_params_phase3.txt
