Device: cuda | threads: 4
  Trial 44 | Epoch 22 | val 0.2006
  Trial 44 | Epoch 23 | val 0.1981
  Trial 44 | Epoch 24 | val 0.1988
  Trial 44 | Epoch 25 | val 0.1998
  Trial 44 | Epoch 26 | val 0.1975
  Trial 44 | Epoch 27 | val 0.1982
  Trial 44 | Epoch 28 | val 0.1981
  Trial 44 | Epoch 29 | val 0.1973
  Trial 44 | Epoch 30 | val 0.1972
  Trial 44 | Epoch 31 | val 0.1986
  Trial 44 | Epoch 32 | val 0.1946
  Trial 44 | Epoch 33 | val 0.1975
  Trial 44 | Epoch 34 | val 0.1967
  Trial 44 | Epoch 35 | val 0.1948
  Trial 44 | Epoch 36 | val 0.1975
  Trial 44 | Epoch 37 | val 0.1948
  Trial 44 | Epoch 38 | val 0.1945
  Trial 44 | Epoch 39 | val 0.1957
  Trial 44 | Epoch 40 | val 0.1955
  Trial 44 | Epoch 41 | val 0.1942
  Trial 44 | Epoch 42 | val 0.1931
  Trial 44 | Epoch 43 | val 0.1944
  Trial 44 | Epoch 44 | val 0.1922
  Trial 44 | Epoch 45 | val 0.1929
  Trial 44 | Epoch 46 | val 0.1919
  Trial 44 | Epoch 47 | val 0.1930
  Trial 44 | Epoch 48 | val 0.1935
  Trial 44 | Epoch 49 | val 0.1917
[I 2026-07-20 14:55:48,052] Trial 44 finished with value: 0.19170313033946726 and parameters: {'gru_hidden': 512, 'mlp_hidden': 256, 'lr': 0.004268314755019121, 'batch_size': 128, 'lambda_future': 0.06002769893014889}. Best is trial 24 with value: 0.18919067019433305.
  Trial 49 | Epoch  0 | val 0.2404
  Trial 49 | Epoch  1 | val 0.2228
  Trial 49 | Epoch  2 | val 0.2162
  Trial 49 | Epoch  3 | val 0.2131
  Trial 49 | Epoch  4 | val 0.2086
  Trial 49 | Epoch  5 | val 0.2071
  Trial 49 | Epoch  6 | val 0.2065
  Trial 49 | Epoch  7 | val 0.2050
  Trial 49 | Epoch  8 | val 0.2068
  Trial 49 | Epoch  9 | val 0.2048
  Trial 49 | Epoch 10 | val 0.2035
  Trial 49 | Epoch 11 | val 0.2048
  Trial 49 | Epoch 12 | val 0.2033
  Trial 49 | Epoch 13 | val 0.2026
  Trial 49 | Epoch 14 | val 0.2043
  Trial 49 | Epoch 15 | val 0.2028
[I 2026-07-20 14:56:04,485] Trial 49 pruned. 
  Trial 51 | Epoch  0 | val 0.2458
  Trial 51 | Epoch  1 | val 0.2220
  Trial 51 | Epoch  2 | val 0.2194
  Trial 51 | Epoch  3 | val 0.2138
  Trial 51 | Epoch  4 | val 0.2116
  Trial 51 | Epoch  5 | val 0.2156
  Trial 51 | Epoch  6 | val 0.2116
  Trial 51 | Epoch  7 | val 0.2093
  Trial 51 | Epoch  8 | val 0.2126
[I 2026-07-20 14:56:10,613] Trial 51 pruned. 

=== Migliori iperparametri - Fase 3 ===
  gru_hidden: 512
  mlp_hidden: 128
  lr: 0.0038139114562008637
  batch_size: 32
  lambda_future: 0.053076977868201876
  best val loss: 0.1892

Risultati salvati in tuning_results/best_params_phase3.txt
