Device: cuda | threads: 4
[I 2026-07-20 14:55:56,147] Trial 46 finished with value: 0.18995170745738718 and parameters: {'gru_hidden': 512, 'mlp_hidden': 256, 'lr': 0.004134864492129567, 'batch_size': 128, 'lambda_future': 0.05665429192005397}. Best is trial 24 with value: 0.18919067019433305.
  Trial 50 | Epoch  0 | val 0.2579
  Trial 50 | Epoch  1 | val 0.2373
  Trial 50 | Epoch  2 | val 0.2307
  Trial 50 | Epoch  3 | val 0.2249
  Trial 50 | Epoch  4 | val 0.2232
  Trial 50 | Epoch  5 | val 0.2228
  Trial 50 | Epoch  6 | val 0.2245
  Trial 50 | Epoch  7 | val 0.2194
  Trial 50 | Epoch  8 | val 0.2208
[I 2026-07-20 14:56:04,377] Trial 50 pruned. 

=== Migliori iperparametri - Fase 3 ===
  gru_hidden: 512
  mlp_hidden: 128
  lr: 0.0038139114562008637
  batch_size: 32
  lambda_future: 0.053076977868201876
  best val loss: 0.1892

Risultati salvati in tuning_results/best_params_phase3.txt
