Device: cuda | threads: 4
  Trial 2 | Epoch 25 | val 0.3667
  Trial 2 | Epoch 26 | val 0.3669
  Trial 2 | Epoch 27 | val 0.3684
  Trial 2 | Epoch 28 | val 0.3661
  Trial 2 | Epoch 29 | val 0.3666
[I 2026-07-20 14:12:20,922] Trial 2 finished with value: 0.3661244234373403 and parameters: {'lr': 0.0017197546734769359, 'batch_size': 128, 'lambda_future': 1.094732892448509}. Best is trial 2 with value: 0.3661244234373403.
  Trial 5 | Epoch  0 | val 0.5457
  Trial 5 | Epoch  1 | val 0.4957
  Trial 5 | Epoch  2 | val 0.4625
  Trial 5 | Epoch  3 | val 0.4564
  Trial 5 | Epoch  4 | val 0.4375
  Trial 5 | Epoch  5 | val 0.4358
  Trial 5 | Epoch  6 | val 0.4311
  Trial 5 | Epoch  7 | val 0.4240
  Trial 5 | Epoch  8 | val 0.4201
  Trial 5 | Epoch  9 | val 0.4193
  Trial 5 | Epoch 10 | val 0.4174
  Trial 5 | Epoch 11 | val 0.4153
  Trial 5 | Epoch 12 | val 0.4149
  Trial 5 | Epoch 13 | val 0.4139
  Trial 5 | Epoch 14 | val 0.4181
  Trial 5 | Epoch 15 | val 0.4096
  Trial 5 | Epoch 16 | val 0.4076
  Trial 5 | Epoch 17 | val 0.4069
  Trial 5 | Epoch 18 | val 0.4106
  Trial 5 | Epoch 19 | val 0.4071
  Trial 5 | Epoch 20 | val 0.4059
  Trial 5 | Epoch 21 | val 0.4041
[I 2026-07-20 14:13:28,222] Trial 5 pruned. 
  Trial 10 | Epoch  0 | val 0.3806
  Trial 10 | Epoch  1 | val 0.3566
  Trial 10 | Epoch  2 | val 0.3431
  Trial 10 | Epoch  3 | val 0.3379
  Trial 10 | Epoch  4 | val 0.3355
  Trial 10 | Epoch  5 | val 0.3428
  Trial 10 | Epoch  6 | val 0.3301
  Trial 10 | Epoch  7 | val 0.3336
  Trial 10 | Epoch  8 | val 0.3275
  Trial 10 | Epoch  9 | val 0.3315
  Trial 10 | Epoch 10 | val 0.3304
  Trial 10 | Epoch 11 | val 0.3277
  Trial 10 | Epoch 12 | val 0.3282
  Trial 10 | Epoch 13 | val 0.3326
  Trial 10 | Epoch 14 | val 0.3240
  Trial 10 | Epoch 15 | val 0.3243
  Trial 10 | Epoch 16 | val 0.3248
  Trial 10 | Epoch 17 | val 0.3235
  Trial 10 | Epoch 18 | val 0.3250
  Trial 10 | Epoch 19 | val 0.3220
  Trial 10 | Epoch 20 | val 0.3236
  Trial 10 | Epoch 21 | val 0.3230
  Trial 10 | Epoch 22 | val 0.3228
  Trial 10 | Epoch 23 | val 0.3200
  Trial 10 | Epoch 24 | val 0.3208
  Trial 10 | Epoch 25 | val 0.3209
  Trial 10 | Epoch 26 | val 0.3208
  Trial 10 | Epoch 27 | val 0.3237
  Trial 10 | Epoch 28 | val 0.3217
  Trial 10 | Epoch 29 | val 0.3194
[I 2026-07-20 14:15:53,066] Trial 10 finished with value: 0.31936018099213204 and parameters: {'lr': 0.0012271459106683988, 'batch_size': 32, 'lambda_future': 0.8261841334705399}. Best is trial 6 with value: 0.2404174014579418.
  Trial 16 | Epoch  0 | val 0.3818
  Trial 16 | Epoch  1 | val 0.3435
  Trial 16 | Epoch  2 | val 0.3124
  Trial 16 | Epoch  3 | val 0.2953
  Trial 16 | Epoch  4 | val 0.2872
  Trial 16 | Epoch  5 | val 0.2780
  Trial 16 | Epoch  6 | val 0.2710
  Trial 16 | Epoch  7 | val 0.2653
  Trial 16 | Epoch  8 | val 0.2609
  Trial 16 | Epoch  9 | val 0.2590
  Trial 16 | Epoch 10 | val 0.2550
  Trial 16 | Epoch 11 | val 0.2530
  Trial 16 | Epoch 12 | val 0.2513
  Trial 16 | Epoch 13 | val 0.2484
  Trial 16 | Epoch 14 | val 0.2483
  Trial 16 | Epoch 15 | val 0.2444
  Trial 16 | Epoch 16 | val 0.2438
  Trial 16 | Epoch 17 | val 0.2435
  Trial 16 | Epoch 18 | val 0.2415
  Trial 16 | Epoch 19 | val 0.2418
  Trial 16 | Epoch 20 | val 0.2399
  Trial 16 | Epoch 21 | val 0.2403
  Trial 16 | Epoch 22 | val 0.2387
  Trial 16 | Epoch 23 | val 0.2378
  Trial 16 | Epoch 24 | val 0.2370
  Trial 16 | Epoch 25 | val 0.2361
  Trial 16 | Epoch 26 | val 0.2354
  Trial 16 | Epoch 27 | val 0.2349
  Trial 16 | Epoch 28 | val 0.2339
  Trial 16 | Epoch 29 | val 0.2335
[I 2026-07-20 14:16:30,602] Trial 16 finished with value: 0.23349352839381196 and parameters: {'lr': 0.00023683888557532513, 'batch_size': 128, 'lambda_future': 0.20040067656181448}. Best is trial 13 with value: 0.2053101537694708.
  Trial 19 | Epoch  0 | val 0.3330
  Trial 19 | Epoch  1 | val 0.3037
  Trial 19 | Epoch  2 | val 0.2984
  Trial 19 | Epoch  3 | val 0.2915
  Trial 19 | Epoch  4 | val 0.2865
  Trial 19 | Epoch  5 | val 0.2949
  Trial 19 | Epoch  6 | val 0.2854
  Trial 19 | Epoch  7 | val 0.2842
  Trial 19 | Epoch  8 | val 0.2832
  Trial 19 | Epoch  9 | val 0.2825
  Trial 19 | Epoch 10 | val 0.2838
  Trial 19 | Epoch 11 | val 0.2811
  Trial 19 | Epoch 12 | val 0.2795
  Trial 19 | Epoch 13 | val 0.2824
  Trial 19 | Epoch 14 | val 0.2798
  Trial 19 | Epoch 15 | val 0.2803
  Trial 19 | Epoch 16 | val 0.2785
  Trial 19 | Epoch 17 | val 0.2791
  Trial 19 | Epoch 18 | val 0.2799
  Trial 19 | Epoch 19 | val 0.2793
  Trial 19 | Epoch 20 | val 0.2784
  Trial 19 | Epoch 21 | val 0.2779
  Trial 19 | Epoch 22 | val 0.2777
  Trial 19 | Epoch 23 | val 0.2770
  Trial 19 | Epoch 24 | val 0.2755
[I 2026-07-20 14:18:31,910] Trial 19 pruned. 
  Trial 22 | Epoch  0 | val 0.3298
  Trial 22 | Epoch  1 | val 0.3096
  Trial 22 | Epoch  2 | val 0.2971
  Trial 22 | Epoch  3 | val 0.3014
  Trial 22 | Epoch  4 | val 0.2929
  Trial 22 | Epoch  5 | val 0.2916
  Trial 22 | Epoch  6 | val 0.2926
  Trial 22 | Epoch  7 | val 0.2890
  Trial 22 | Epoch  8 | val 0.2873
  Trial 22 | Epoch  9 | val 0.2872
  Trial 22 | Epoch 10 | val 0.2851
  Trial 22 | Epoch 11 | val 0.2844
[I 2026-07-20 14:19:27,509] Trial 22 pruned. 
  Trial 27 | Epoch  0 | val 0.3243
  Trial 27 | Epoch  1 | val 0.2931
  Trial 27 | Epoch  2 | val 0.2810
  Trial 27 | Epoch  3 | val 0.2743
  Trial 27 | Epoch  4 | val 0.2682
  Trial 27 | Epoch  5 | val 0.2654
  Trial 27 | Epoch  6 | val 0.2608
  Trial 27 | Epoch  7 | val 0.2610
  Trial 27 | Epoch  8 | val 0.2557
  Trial 27 | Epoch  9 | val 0.2544
  Trial 27 | Epoch 10 | val 0.2529
  Trial 27 | Epoch 11 | val 0.2529
  Trial 27 | Epoch 12 | val 0.2536
  Trial 27 | Epoch 13 | val 0.2509
  Trial 27 | Epoch 14 | val 0.2509
  Trial 27 | Epoch 15 | val 0.2511
  Trial 27 | Epoch 16 | val 0.2506
  Trial 27 | Epoch 17 | val 0.2508
  Trial 27 | Epoch 18 | val 0.2482
  Trial 27 | Epoch 19 | val 0.2502
  Trial 27 | Epoch 20 | val 0.2491
  Trial 27 | Epoch 21 | val 0.2469
  Trial 27 | Epoch 22 | val 0.2477
  Trial 27 | Epoch 23 | val 0.2482
  Trial 27 | Epoch 24 | val 0.2459
  Trial 27 | Epoch 25 | val 0.2483
  Trial 27 | Epoch 26 | val 0.2456
  Trial 27 | Epoch 27 | val 0.2458
  Trial 27 | Epoch 28 | val 0.2454
  Trial 27 | Epoch 29 | val 0.2456
[I 2026-07-20 14:21:55,161] Trial 27 finished with value: 0.24542999982136732 and parameters: {'lr': 0.0003229604421713367, 'batch_size': 32, 'lambda_future': 0.3361972488431343}. Best is trial 17 with value: 0.20440959281217286.
  Trial 31 | Epoch  0 | val 0.2329
  Trial 31 | Epoch  1 | val 0.2241
  Trial 31 | Epoch  2 | val 0.2218
  Trial 31 | Epoch  3 | val 0.2177
  Trial 31 | Epoch  4 | val 0.2182
  Trial 31 | Epoch  5 | val 0.2138
  Trial 31 | Epoch  6 | val 0.2144
  Trial 31 | Epoch  7 | val 0.2135
  Trial 31 | Epoch  8 | val 0.2149
  Trial 31 | Epoch  9 | val 0.2117
  Trial 31 | Epoch 10 | val 0.2141
  Trial 31 | Epoch 11 | val 0.2104
  Trial 31 | Epoch 12 | val 0.2139
  Trial 31 | Epoch 13 | val 0.2110
  Trial 31 | Epoch 14 | val 0.2116
  Trial 31 | Epoch 15 | val 0.2080
  Trial 31 | Epoch 16 | val 0.2066
  Trial 31 | Epoch 17 | val 0.2103
  Trial 31 | Epoch 18 | val 0.2077
  Trial 31 | Epoch 19 | val 0.2060
  Trial 31 | Epoch 20 | val 0.2056
  Trial 31 | Epoch 21 | val 0.2056
  Trial 31 | Epoch 22 | val 0.2045
  Trial 31 | Epoch 23 | val 0.2042
  Trial 31 | Epoch 24 | val 0.2043
  Trial 31 | Epoch 25 | val 0.2045
  Trial 31 | Epoch 26 | val 0.2042
  Trial 31 | Epoch 27 | val 0.2022
  Trial 31 | Epoch 28 | val 0.2030
  Trial 31 | Epoch 29 | val 0.2024
[I 2026-07-20 14:23:54,526] Trial 31 finished with value: 0.20218627246325477 and parameters: {'lr': 0.002471071651428156, 'batch_size': 32, 'lambda_future': 0.1099128123768686}. Best is trial 28 with value: 0.20167856920532315.

=== Migliori iperparametri - Fase 2 ===
  lr: 0.004076029112548622
  batch_size: 32
  lambda_future: 0.10781562825521829
  best val loss: 0.2017

Risultati salvati in tuning_results/best_params_phase2.txt
