Device: cuda | threads: 4
  Trial 11 | Epoch  3 | val 0.4923
  Trial 11 | Epoch  4 | val 0.4810
  Trial 11 | Epoch  5 | val 0.4765
[I 2026-07-20 14:13:37,585] Trial 11 pruned. 
  Trial 12 | Epoch  0 | val 0.4283
  Trial 12 | Epoch  1 | val 0.3852
  Trial 12 | Epoch  2 | val 0.3722
  Trial 12 | Epoch  3 | val 0.3723
  Trial 12 | Epoch  4 | val 0.3630
  Trial 12 | Epoch  5 | val 0.3596
  Trial 12 | Epoch  6 | val 0.3582
  Trial 12 | Epoch  7 | val 0.3534
  Trial 12 | Epoch  8 | val 0.3513
  Trial 12 | Epoch  9 | val 0.3517
  Trial 12 | Epoch 10 | val 0.3545
  Trial 12 | Epoch 11 | val 0.3540
  Trial 12 | Epoch 12 | val 0.3509
  Trial 12 | Epoch 13 | val 0.3546
  Trial 12 | Epoch 14 | val 0.3523
  Trial 12 | Epoch 15 | val 0.3499
  Trial 12 | Epoch 16 | val 0.3493
  Trial 12 | Epoch 17 | val 0.3513
  Trial 12 | Epoch 18 | val 0.3485
  Trial 12 | Epoch 19 | val 0.3473
  Trial 12 | Epoch 20 | val 0.3498
  Trial 12 | Epoch 21 | val 0.3488
  Trial 12 | Epoch 22 | val 0.3546
  Trial 12 | Epoch 23 | val 0.3499
  Trial 12 | Epoch 24 | val 0.3480
  Trial 12 | Epoch 25 | val 0.3443
  Trial 12 | Epoch 26 | val 0.3456
  Trial 12 | Epoch 27 | val 0.3443
  Trial 12 | Epoch 28 | val 0.3477
  Trial 12 | Epoch 29 | val 0.3436
[I 2026-07-20 14:14:15,676] Trial 12 finished with value: 0.3436108429071515 and parameters: {'lr': 0.0024980040010388078, 'batch_size': 128, 'lambda_future': 0.9608326482270563}. Best is trial 6 with value: 0.2404174014579418.
  Trial 15 | Epoch  0 | val 0.3596
  Trial 15 | Epoch  1 | val 0.3136
  Trial 15 | Epoch  2 | val 0.2955
  Trial 15 | Epoch  3 | val 0.2840
  Trial 15 | Epoch  4 | val 0.2775
  Trial 15 | Epoch  5 | val 0.2681
  Trial 15 | Epoch  6 | val 0.2626
  Trial 15 | Epoch  7 | val 0.2601
  Trial 15 | Epoch  8 | val 0.2562
  Trial 15 | Epoch  9 | val 0.2532
  Trial 15 | Epoch 10 | val 0.2498
  Trial 15 | Epoch 11 | val 0.2485
  Trial 15 | Epoch 12 | val 0.2476
  Trial 15 | Epoch 13 | val 0.2460
  Trial 15 | Epoch 14 | val 0.2456
  Trial 15 | Epoch 15 | val 0.2448
  Trial 15 | Epoch 16 | val 0.2425
  Trial 15 | Epoch 17 | val 0.2411
  Trial 15 | Epoch 18 | val 0.2406
  Trial 15 | Epoch 19 | val 0.2393
  Trial 15 | Epoch 20 | val 0.2398
  Trial 15 | Epoch 21 | val 0.2383
  Trial 15 | Epoch 22 | val 0.2383
  Trial 15 | Epoch 23 | val 0.2362
  Trial 15 | Epoch 24 | val 0.2354
  Trial 15 | Epoch 25 | val 0.2349
  Trial 15 | Epoch 26 | val 0.2345
  Trial 15 | Epoch 27 | val 0.2352
  Trial 15 | Epoch 28 | val 0.2330
  Trial 15 | Epoch 29 | val 0.2337
[I 2026-07-20 14:16:37,750] Trial 15 finished with value: 0.23300273394026952 and parameters: {'lr': 0.00010382607552652983, 'batch_size': 32, 'lambda_future': 0.21891513897226011}. Best is trial 13 with value: 0.2053101537694708.
  Trial 20 | Epoch  0 | val 0.3305
  Trial 20 | Epoch  1 | val 0.3093
  Trial 20 | Epoch  2 | val 0.3018
  Trial 20 | Epoch  3 | val 0.2999
  Trial 20 | Epoch  4 | val 0.2896
  Trial 20 | Epoch  5 | val 0.2931
  Trial 20 | Epoch  6 | val 0.2880
  Trial 20 | Epoch  7 | val 0.2879
  Trial 20 | Epoch  8 | val 0.2868
  Trial 20 | Epoch  9 | val 0.2844
  Trial 20 | Epoch 10 | val 0.2834
  Trial 20 | Epoch 11 | val 0.2841
  Trial 20 | Epoch 12 | val 0.2891
  Trial 20 | Epoch 13 | val 0.2844
  Trial 20 | Epoch 14 | val 0.2837
  Trial 20 | Epoch 15 | val 0.2815
  Trial 20 | Epoch 16 | val 0.2838
  Trial 20 | Epoch 17 | val 0.2841
  Trial 20 | Epoch 18 | val 0.2839
  Trial 20 | Epoch 19 | val 0.2818
  Trial 20 | Epoch 20 | val 0.2798
  Trial 20 | Epoch 21 | val 0.2827
  Trial 20 | Epoch 22 | val 0.2811
  Trial 20 | Epoch 23 | val 0.2780
[I 2026-07-20 14:18:34,433] Trial 20 pruned. 
  Trial 24 | Epoch  0 | val 0.2792
  Trial 24 | Epoch  1 | val 0.2673
  Trial 24 | Epoch  2 | val 0.2582
  Trial 24 | Epoch  3 | val 0.2595
  Trial 24 | Epoch  4 | val 0.2583
  Trial 24 | Epoch  5 | val 0.2577
  Trial 24 | Epoch  6 | val 0.2536
  Trial 24 | Epoch  7 | val 0.2590
  Trial 24 | Epoch  8 | val 0.2515
  Trial 24 | Epoch  9 | val 0.2512
  Trial 24 | Epoch 10 | val 0.2534
  Trial 24 | Epoch 11 | val 0.2504
  Trial 24 | Epoch 12 | val 0.2509
  Trial 24 | Epoch 13 | val 0.2494
  Trial 24 | Epoch 14 | val 0.2493
  Trial 24 | Epoch 15 | val 0.2482
  Trial 24 | Epoch 16 | val 0.2516
  Trial 24 | Epoch 17 | val 0.2489
  Trial 24 | Epoch 18 | val 0.2474
  Trial 24 | Epoch 19 | val 0.2465
  Trial 24 | Epoch 20 | val 0.2462
  Trial 24 | Epoch 21 | val 0.2448
  Trial 24 | Epoch 22 | val 0.2440
  Trial 24 | Epoch 23 | val 0.2456
  Trial 24 | Epoch 24 | val 0.2449
  Trial 24 | Epoch 25 | val 0.2439
  Trial 24 | Epoch 26 | val 0.2435
  Trial 24 | Epoch 27 | val 0.2441
  Trial 24 | Epoch 28 | val 0.2431
  Trial 24 | Epoch 29 | val 0.2423
[I 2026-07-20 14:20:54,593] Trial 24 finished with value: 0.24228236175071427 and parameters: {'lr': 0.0015102211707894546, 'batch_size': 32, 'lambda_future': 0.35152456993834796}. Best is trial 17 with value: 0.20440959281217286.
  Trial 28 | Epoch  0 | val 0.2285
  Trial 28 | Epoch  1 | val 0.2193
  Trial 28 | Epoch  2 | val 0.2201
  Trial 28 | Epoch  3 | val 0.2204
  Trial 28 | Epoch  4 | val 0.2170
  Trial 28 | Epoch  5 | val 0.2147
  Trial 28 | Epoch  6 | val 0.2124
  Trial 28 | Epoch  7 | val 0.2143
  Trial 28 | Epoch  8 | val 0.2099
  Trial 28 | Epoch  9 | val 0.2113
  Trial 28 | Epoch 10 | val 0.2100
  Trial 28 | Epoch 11 | val 0.2088
  Trial 28 | Epoch 12 | val 0.2096
  Trial 28 | Epoch 13 | val 0.2101
  Trial 28 | Epoch 14 | val 0.2081
  Trial 28 | Epoch 15 | val 0.2073
  Trial 28 | Epoch 16 | val 0.2066
  Trial 28 | Epoch 17 | val 0.2058
  Trial 28 | Epoch 18 | val 0.2062
  Trial 28 | Epoch 19 | val 0.2058
  Trial 28 | Epoch 20 | val 0.2058
  Trial 28 | Epoch 21 | val 0.2063
  Trial 28 | Epoch 22 | val 0.2045
  Trial 28 | Epoch 23 | val 0.2057
  Trial 28 | Epoch 24 | val 0.2044
  Trial 28 | Epoch 25 | val 0.2036
  Trial 28 | Epoch 26 | val 0.2040
  Trial 28 | Epoch 27 | val 0.2042
  Trial 28 | Epoch 28 | val 0.2017
  Trial 28 | Epoch 29 | val 0.2030
[I 2026-07-20 14:23:21,591] Trial 28 finished with value: 0.20167856920532315 and parameters: {'lr': 0.004076029112548622, 'batch_size': 32, 'lambda_future': 0.10781562825521829}. Best is trial 28 with value: 0.20167856920532315.

=== Migliori iperparametri - Fase 2 ===
  lr: 0.004076029112548622
  batch_size: 32
  lambda_future: 0.10781562825521829
  best val loss: 0.2017

Risultati salvati in tuning_results/best_params_phase2.txt
